exDate,recDate,subject,faceVal
14-Aug-2026 20:34:17,14-Aug-2026 20:34:17,Record Date,1
14-Aug-2026 20:28:30,14-Aug-2026 20:28:30,Dividend,1
14-Aug-2026 20:22:30,14-Aug-2026 20:22:30,Dividend,1
21-Apr-2026 12:23:19,21-Apr-2026 12:23:19,Record Date,1
21-Apr-2026 12:18:08,21-Apr-2026 12:18:08,Dividend,1
08-Nov-2025 11:23:24,08-Nov-2025 11:23:24,Record Date,1
08-Nov-2025 11:19:49,08-Nov-2025 11:19:49,Dividend,1
14-Aug-2025 18:17:17,14-Aug-2025 18:17:17,Record Date,1
14-Aug-2025 17:29:02,14-Aug-2025 17:29:02,Outcome of Board Meeting,1
04-Aug-2025 14:53:52,04-Aug-2025 14:53:52,Updates,1
17-Jul-2025 12:17:25,17-Jul-2025 12:17:25,Bonus,1
17-Jul-2025 12:07:09,17-Jul-2025 12:07:09,Bonus,1
15-May-2025 20:08:12,15-May-2025 20:08:12,Dividend,1
25-Oct-2024 14:21:37,25-Oct-2024 14:21:37,General Updates,1
24-Oct-2024 19:32:16,24-Oct-2024 19:32:16,Dividend,1
24-Oct-2024 19:23:45,24-Oct-2024 19:23:45,Dividend,1
21-Oct-2024 23:17:53,21-Oct-2024 23:17:53,Record Date,1
21-Oct-2024 23:12:05,21-Oct-2024 23:12:05,Updates,1
13-Mar-2024 18:18:11,13-Mar-2024 18:18:11,Dividend Updates,1
13-Mar-2024 18:11:06,13-Mar-2024 18:11:06,Dividend,1
13-Mar-2024 18:07:49,13-Mar-2024 18:07:49,Dividend,1
02-Mar-2024 17:07:47,02-Mar-2024 17:07:47,Record Date,1
29-Feb-2024 19:13:10,29-Feb-2024 19:13:10,Dividend Updates,1
29-Feb-2024 19:10:06,29-Feb-2024 19:10:06,Disclosure of record date for purpose of distribution,1
04-Sep-2023 11:20:23,04-Sep-2023 11:20:23,Book Closure,1
05-Jul-2023 21:06:45,05-Jul-2023 21:06:45,Updates,1
30-May-2023 18:34:59,30-May-2023 18:34:59,Dividend,1
30-Aug-2022 14:54:06,30-Aug-2022 14:54:06,Book Closure,1
27-May-2022 11:27:37,27-May-2022 11:27:37,Outcome of Board Meeting,1
27-May-2022 11:27:35,27-May-2022 11:27:35,Dividend,1
09-Jun-2020 18:45:00,09-Jun-2020 18:45:00,Updates,1
