exDate,recDate,subject,faceVal
05-Aug-2026 14:01:03,05-Aug-2026 14:01:03,Record Date,1
05-Aug-2026 13:53:57,05-Aug-2026 13:53:57,Record Date,1
05-Aug-2026 13:50:09,05-Aug-2026 13:50:09,Record Date,1
22-Jul-2026 16:29:37,22-Jul-2026 16:29:37,Record Date,1
21-May-2026 18:37:12,21-May-2026 18:37:12,Dividend,1
31-Jan-2026 17:30:02,31-Jan-2026 17:30:02,Dividend,1
31-Jan-2026 17:28:49,31-Jan-2026 17:28:49,Record Date,1
31-Jan-2026 17:27:51,31-Jan-2026 17:27:51,Dividend,1
23-Jan-2026 11:29:25,23-Jan-2026 11:29:25,Record Date,1
27-Nov-2025 11:36:50,27-Nov-2025 11:36:50,Copy of Newspaper Publication,1
22-Jul-2025 13:20:28,22-Jul-2025 13:20:28,General Updates,1
13-May-2025 14:35:57,13-May-2025 14:35:57,Dividend,1
13-May-2025 14:33:49,13-May-2025 14:33:49,Dividend,1
30-Jan-2025 14:38:21,30-Jan-2025 14:38:21,Integrated Filing- Financial,1
30-Jan-2025 14:20:51,30-Jan-2025 14:20:51,Dividend,1
30-Jan-2025 14:17:03,30-Jan-2025 14:17:03,Dividend,1
23-Jan-2025 15:36:03,23-Jan-2025 15:36:03,Record Date,1
29-Jan-2024 14:48:10,29-Jan-2024 14:48:10,Dividend,1
29-Jan-2024 14:46:25,29-Jan-2024 14:46:25,Dividend Updates,1
29-Jan-2024 14:44:00,29-Jan-2024 14:44:00,Dividend,1
18-Jan-2024 17:17:42,18-Jan-2024 17:17:42,Record Date,1
18-Jan-2024 12:57:56,18-Jan-2024 12:57:56,Disclosure of record date for purpose of distribution,1
15-Mar-2023 15:10:54,15-Mar-2023 15:10:54,Record Date,1
13-Mar-2023 17:42:29,13-Mar-2023 17:42:29,Press Release,1
13-Mar-2023 16:39:36,13-Mar-2023 16:39:36,Dividend Updates,1
13-Mar-2023 16:38:06,13-Mar-2023 16:38:06,Updates,1
13-Mar-2023 16:31:58,13-Mar-2023 16:31:58,Dividend,1
13-Mar-2023 16:23:48,13-Mar-2023 16:23:48,Dividend,1
25-Aug-2022 16:04:51,25-Aug-2022 16:04:51,Bonus,1
18-Jul-2022 16:46:48,18-Jul-2022 16:46:48,Record Date,1
18-Jul-2022 15:52:33,18-Jul-2022 15:52:33,General updates,1
27-May-2022 14:02:08,27-May-2022 14:02:08,Dividend,1
27-May-2022 14:02:06,27-May-2022 14:02:06,Outcome of Board Meeting,1
14-Mar-2022 11:17:45,14-Mar-2022 11:17:45,Press Release,1
11-Mar-2022 17:27:19,11-Mar-2022 17:27:19,Dividend,1
11-Mar-2022 17:27:18,11-Mar-2022 17:27:18,Outcome of Board Meeting,1
09-Mar-2022 19:53:30,09-Mar-2022 19:53:30,Record Date,1
03-Jan-2022 17:40:25,03-Jan-2022 17:40:25,Press Release,1
23-Dec-2021 14:31:32,23-Dec-2021 14:31:32,Dividend,1
23-Dec-2021 14:29:07,23-Dec-2021 14:29:07,Dividend Updates,1
23-Dec-2021 13:29:04,23-Dec-2021 13:29:04,Dividend,1
17-Dec-2021 16:58:48,17-Dec-2021 16:58:48,Dividend Updates,1
17-Dec-2021 16:53:31,17-Dec-2021 16:53:31,Record Date,1
15-Mar-2021 12:33:48,15-Mar-2021 12:33:48,Dividend Updates,1
15-Mar-2021 12:30:09,15-Mar-2021 12:30:09,Dividend,1
10-Mar-2021 18:21:14,10-Mar-2021 18:21:14,Dividend Updates,1
10-Mar-2021 18:12:18,10-Mar-2021 18:12:18,Record Date,1
15-Jan-2021 13:57:42,15-Jan-2021 13:57:42,Dividend Updates,1
15-Jan-2021 13:52:44,15-Jan-2021 13:52:44,Record Date,1
15-Jan-2021 13:47:17,15-Jan-2021 13:47:17,Dividend,1
11-Jan-2021 17:22:50,11-Jan-2021 17:22:50,Dividend Updates,1
24-Jun-2020 13:14:00,24-Jun-2020 13:14:00,Dividend,1
10-Feb-2020 15:27:00,10-Feb-2020 15:27:00,Dividend,1
04-Feb-2020 12:21:00,04-Feb-2020 12:21:00,Updates,1
28-Jan-2020 16:45:00,28-Jan-2020 16:45:00,Record Date,1
30-Jul-2019 17:11:00,30-Jul-2019 17:11:00,Updates,1
26-Jul-2019 15:10:00,26-Jul-2019 15:10:00,Book Closure,1
27-May-2019 17:15:00,27-May-2019 17:15:00,Press Release,1
27-May-2019 15:16:00,27-May-2019 15:16:00,Dividend,1
27-May-2019 15:11:00,27-May-2019 15:11:00,Bonus,1
05-Feb-2019 14:51:00,05-Feb-2019 14:51:00,Press Release,1
05-Feb-2019 14:28:00,05-Feb-2019 14:28:00,Dividend,1
21-Jan-2019 20:20:00,21-Jan-2019 20:20:00,Record Date,1
18-Jul-2018 15:12:00,18-Jul-2018 15:12:00,Book Closure,1
24-May-2018 15:30:00,24-May-2018 15:30:00,Press Release,1
24-May-2018 15:00:00,24-May-2018 15:00:00,Dividend,1
24-May-2018 14:57:00,24-May-2018 14:57:00,Outcome of Board Meeting,1
12-Feb-2018 16:39:00,12-Feb-2018 16:39:00,Bonus,1
12-Jan-2018 18:29:00,12-Jan-2018 18:29:00,Dividend,1
05-Jan-2018 15:43:00,05-Jan-2018 15:43:00,Record Date,1
20-Jul-2017 10:08:00,20-Jul-2017 10:08:00,Book Closure,1
22-May-2017 16:50:00,22-May-2017 16:50:00,Press Release,1
22-May-2017 16:27:00,22-May-2017 16:27:00,Dividend,1
27-Jan-2017 13:38:00,27-Jan-2017 13:38:00,Press Release,1
25-Jan-2017 19:21:00,25-Jan-2017 19:21:00,Dividend,1
25-Jan-2017 19:16:00,25-Jan-2017 19:16:00,Bonus,1
20-Jan-2017 18:37:00,20-Jan-2017 18:37:00,Record Date,1
12-Aug-2016 18:30:00,12-Aug-2016 18:30:00,AGM/Book Closure,1
25-May-2016 16:48:00,25-May-2016 16:48:00,Dividend,1
09-Feb-2016 15:13:00,09-Feb-2016 15:13:00,Dividend,1
03-Feb-2016 10:02:00,03-Feb-2016 10:02:00,Record Date,1
03-Aug-2015 17:49:00,03-Aug-2015 17:49:00,AGM/Book Closure,1
03-Aug-2015 16:23:00,03-Aug-2015 16:23:00,Date of payment of dividend,1
27-May-2015 14:54:00,27-May-2015 14:54:00,Dividend,1
26-Feb-2015 15:49:00,26-Feb-2015 15:49:00,Date of payment of dividend,1
26-Feb-2015 15:47:00,26-Feb-2015 15:47:00,Dividend,1
18-Feb-2015 11:36:00,18-Feb-2015 11:36:00,Record Date,1
06-Feb-2015 18:33:00,06-Feb-2015 18:33:00,Cancellation of Record date,1
06-Feb-2015 16:11:00,06-Feb-2015 16:11:00,Outcome of Board Meeting,1
27-Jan-2015 16:37:00,27-Jan-2015 16:37:00,Record Date,1
31-Jul-2014 16:20:00,31-Jul-2014 16:20:00,AGM/Book Closure,1
26-May-2014 16:48:00,26-May-2014 16:48:00,Dividend,1
06-Feb-2014 14:20:00,06-Feb-2014 14:20:00,Date of payment of dividend,1
06-Feb-2014 14:04:00,06-Feb-2014 14:04:00,Dividend,1
29-Jan-2014 17:04:00,29-Jan-2014 17:04:00,Record Date,1
29-Jul-2013 14:36:00,29-Jul-2013 14:36:00,Date of payment of dividend,1
29-Jul-2013 14:32:00,29-Jul-2013 14:32:00,AGM/Book Closure,1
28-May-2013 19:28:00,28-May-2013 19:28:00,Press Release,1
28-May-2013 15:08:00,28-May-2013 15:08:00,Dividend,1
14-Feb-2013 16:20:00,14-Feb-2013 16:20:00,Dividend,1
01-Feb-2013 10:36:00,01-Feb-2013 10:36:00,Record Date,1
12-Jul-2012 17:35:00,12-Jul-2012 17:35:00,Date of payment of dividend,1
12-Jul-2012 17:18:00,12-Jul-2012 17:18:00,AGM / Book Closure,1
30-May-2012 15:51:00,30-May-2012 15:51:00,Dividend,1
23-Jan-2012 15:05:00,23-Jan-2012 15:05:00,Interim Dividend,1
18-Jan-2012 10:26:00,18-Jan-2012 10:26:00,Record Date,1
