exDate,recDate,subject,faceVal
05-May-2026 15:09:14,05-May-2026 15:09:14,Record Date,1
05-May-2026 13:14:39,05-May-2026 13:14:39,Dividend,1
13-Jun-2025 15:47:57,13-Jun-2025 15:47:57,Record Date,1
09-May-2024 15:16:00,09-May-2024 15:16:00,Record Date,1
19-May-2023 16:03:27,19-May-2023 16:03:27,Book Closure,1
19-May-2023 16:00:48,19-May-2023 16:00:48,Record Date,1
19-May-2023 15:05:52,19-May-2023 15:05:52,Dividend,1
12-May-2022 13:25:58,12-May-2022 13:25:58,Book Closure,1
11-May-2022 22:14:15,11-May-2022 22:14:15,Record Date,1
19-May-2016 09:03:00,19-May-2016 09:03:00,Outcome of Board Meeting,1
14-May-2015 13:29:00,14-May-2015 13:29:00,AGM/Book Closure,1
08-May-2015 12:24:00,08-May-2015 12:24:00,Annual General Meeting Updates,1
08-May-2015 12:14:00,08-May-2015 12:14:00,Dividend,1
31-Jan-2014 12:12:00,31-Jan-2014 12:12:00,Dividend,1
31-Jan-2014 12:12:00,31-Jan-2014 12:12:00,Date of payment of dividend,1
31-Jan-2014 12:08:00,31-Jan-2014 12:08:00,Record Date,1
09-May-2013 12:48:00,09-May-2013 12:48:00,Date of payment of dividend,1
09-May-2013 12:48:00,09-May-2013 12:48:00,AGM/Book Closure,1
09-May-2013 12:32:00,09-May-2013 12:32:00,Dividend,1
10-May-2012 12:33:00,10-May-2012 12:33:00,AGM / Book Closure,1
09-May-2012 12:27:00,09-May-2012 12:27:00,Dividend,1
27-Jun-2011 13:28:00,27-Jun-2011 13:28:00,Outcome of Annual General Meeting,1
18-May-2011 19:11:00,18-May-2011 19:11:00,AGM / Book Closure,1
14-May-2011 14:21:00,14-May-2011 14:21:00,Annual General Meeting,1
04-May-2011 14:32:00,04-May-2011 14:32:00,Dividend,1
09-Jun-2010 16:29:00,09-Jun-2010 16:29:00,AGM/Book Closure,1
06-May-2010 13:28:00,06-May-2010 13:28:00,Dividend,1
27-Jan-2010 16:07:00,27-Jan-2010 16:07:00,Record Date/Others,1
27-Jan-2010 14:19:00,27-Jan-2010 14:19:00,Interim Dividend,1
20-May-2009 17:51:00,20-May-2009 17:51:00,Book Closure,1
20-May-2009 16:36:00,20-May-2009 16:36:00,Dividend,1
05-Aug-2008 16:00:00,05-Aug-2008 16:00:00,Payment of Dividend,1
04-Aug-2008 17:11:00,04-Aug-2008 17:11:00,Outcome of AGM,1
15-May-2008 14:41:00,15-May-2008 14:41:00,Book Closure,1
15-May-2008 14:28:00,15-May-2008 14:28:00,Dividend,1
23-May-2007 14:49:00,23-May-2007 14:49:00,Book Closure,1
23-May-2007 13:41:00,23-May-2007 13:41:00,Final Dividend,1
31-Jan-2007 15:30:00,31-Jan-2007 15:30:00,Interim Dividend/Record date/Others,1
07-Aug-2006 00:00:00,07-Aug-2006 00:00:00,Payment of Dividend,1
31-Jul-2006 00:00:00,31-Jul-2006 00:00:00,Final Dividend,1
16-Jun-2006 00:00:00,16-Jun-2006 00:00:00,Dividend,1
22-May-2006 00:00:00,22-May-2006 00:00:00,Book Closure,1
23-Nov-2005 00:00:00,23-Nov-2005 00:00:00,Payment of Dividend,1
30-Oct-2005 00:00:00,30-Oct-2005 00:00:00,Interim Dividend/Record Date,1
20-Jul-2005 00:00:00,20-Jul-2005 00:00:00,Payment of Dividend,1
12-Jul-2005 00:00:00,12-Jul-2005 00:00:00,Dividend,1
29-Apr-2005 00:00:00,29-Apr-2005 00:00:00,Dividend,1
29-Apr-2005 00:00:00,29-Apr-2005 00:00:00,Book Closure,1
10-Feb-2005 00:00:00,10-Feb-2005 00:00:00,Payment of Dividend,1
28-Jan-2005 00:00:00,28-Jan-2005 00:00:00,Interim Dividend/Record Date,1
