bm_date,bm_purpose,bm_desc,attachment
29-Jul-2026 19:30:47,Outcome of Board Meeting,"Punjab National Bank has informed the Exchange regarding Outcome of Board Meeting held on July 29, 2026.",https://nsearchives.nseindia.com/corporate/pnb2_29072026193012_Intimation_Outcome_of_Board_meeting_29072026_DS.pdf
18-Jul-2026 12:52:50,Press Release,"Punjab National Bank has informed the Exchange regarding a press release dated July 18, 2026, titled ""Press Release on the Financial Results for the quarter ended 30.06.2026 "".",https://nsearchives.nseindia.com/corporate/pnb2_18072026124935_Intimation_Press_Release_18072026_DS.pdf
18-Jul-2026 12:34:04,Outcome of Board Meeting,"Punjab National Bank has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/pnb2_18072026123354_Intimation_Outcome_of_Board_Meeting_18072026_DS.pdf
