bm_date,bm_purpose,bm_desc,attachment
14-Aug-2026 22:04:20,Shareholders meeting,"Aditya Birla Capital Limited has informed the Exchange regarding the voting results along with the consolidated Scrutinizer s Report in respect of the 19th Annual General Meeting of the Company held on Friday, August 14, 2026",https://nsearchives.nseindia.com/corporate/ABCAPITAL_14082026220055_SEIntimationVoting_Result_signed.pdf
01-Aug-2026 12:12:14,Copy of Newspaper Publication,Aditya Birla Capital Limited has informed the exchange regarding the Newspaper Advertisement for the Unaudited Financial Results for the quarter ended 30 June 2026,https://nsearchives.nseindia.com/corporate/ABCAPITAL_01082026121201_Q1FY2027_FR_Newspaper_Signed.pdf
31-Jul-2026 14:14:32,Outcome of Board Meeting,"Aditya Birla Capital Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/ABCAPITAL_31072026141407_BM_Outcome_Financial_results_31072026_Final_Signed.pdf
