exDate,recDate,subject,faceVal
21-May-2026 13:13:15,21-May-2026 13:13:15,Record Date,1
21-May-2026 13:07:27,21-May-2026 13:07:27,General Updates,1
16-Apr-2026 13:07:29,16-Apr-2026 13:07:29,Dividend,1
15-Oct-2025 14:55:29,15-Oct-2025 14:55:29,Bonus,1
23-May-2025 11:57:04,23-May-2025 11:57:04,Record Date,1
23-May-2025 11:51:13,23-May-2025 11:51:13,General Updates,1
17-Apr-2025 15:13:39,17-Apr-2025 15:13:39,Dividend,1
07-Jun-2024 10:08:02,07-Jun-2024 10:08:02,Record Date,1
07-Jun-2024 09:49:45,07-Jun-2024 09:49:45,Cancellation of Dividend,1
07-Jun-2024 09:42:35,07-Jun-2024 09:42:35,Dividend,1
19-Apr-2024 16:14:11,19-Apr-2024 16:14:11,Dividend,1
18-May-2023 20:01:07,18-May-2023 20:01:07,Record Date,1
25-Apr-2023 14:44:12,25-Apr-2023 14:44:12,Dividend,1
18-May-2022 18:23:42,18-May-2022 18:23:42,Book Closure,1
27-Apr-2022 17:08:02,27-Apr-2022 17:08:02,Dividend,1
27-Apr-2022 17:08:00,27-Apr-2022 17:08:00,Outcome of Board Meeting,1
02-Jun-2021 18:37:39,02-Jun-2021 18:37:39,Book Closure,1
27-Apr-2021 16:02:04,27-Apr-2021 16:02:04,Outcome of Board Meeting,1
18-Jun-2020 16:54:00,18-Jun-2020 16:54:00,Book Closure,1
09-May-2020 18:43:00,09-May-2020 18:43:00,Outcome of Board Meeting,1
26-Apr-2019 19:29:00,26-Apr-2019 19:29:00,AGM/Book Closure,1
26-Apr-2019 18:07:00,26-Apr-2019 18:07:00,Dividend,1
26-Feb-2019 15:47:00,26-Feb-2019 15:47:00,Dividend,1
14-Feb-2019 16:21:00,14-Feb-2019 16:21:00,Record Date,1
