Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,16,16,24,24,24,24,24,24,49,54,54,55,
Reserves,229,322,439,573,706,895,1160,1368,1552,2866,2981,3197,
Borrowings,146,115,59,48,31,310,334,466,571,1493,1462,908,
  └─ Long term Borrowings,73,35,22,8,6,157,133,228,284,945,530,97,
  └─ Short term Borrowings,54,79,26,27,23,36,73,110,184,337,687,617,
  └─ Lease Liabilities,0,0,0,0,0,98,129,129,103,212,246,194,
  └─ Other Borrowings,19,2,11,12,2,19,0,0,0,0,0,,
Other Liabilities,289,335,395,398,401,414,551,496,531,909,963,957,
  └─ Non controlling int,0,0,0,0,0,7,9,8,8,60,60,8,
  └─ Trade Payables,130,113,160,147,143,153,330,285,259,388,361,457,
  └─ Advance from Customers,21,42,52,47,59,44,0,0,0,0,0,,
  └─ Other liability items,138,180,183,204,199,209,212,203,263,461,542,492,
Total Liabilities,679,788,918,1043,1162,1644,2069,2355,2702,5322,5461,5117,
Fixed Assets,286,288,318,348,412,851,894,883,865,3129,3155,3202,
  └─ Land,0,26,24,27,30,38,40,60,60,173,140,,
  └─ Building,0,146,122,145,146,330,390,393,416,866,910,,
  └─ Plant Machinery,0,277,174,200,225,337,370,412,435,873,936,,
  └─ Equipments,0,10,5,12,13,20,21,24,26,60,65,,
  └─ Furniture n fittings,0,18,9,15,17,25,26,29,30,100,95,,
  └─ Vehicles,0,7,5,6,8,10,10,12,17,24,30,,
  └─ Intangible Assets,7,7,8,8,8,255,263,252,274,653,689,1772,
  └─ Other fixed assets,279,-0,1,1,65,64,67,67,67,1106,1113,,
  └─ Gross Block,286,490,349,414,512,1077,1187,1249,1325,3855,3977,,
  └─ Accumulated Depreciation,0,202,30,66,100,226,293,366,460,726,822,,
CWIP,8,10,36,52,1,18,33,120,287,166,131,27,
Investments,0,10,0,98,318,231,411,618,768,878,873,588,
Other Assets,385,481,564,544,432,544,732,734,782,1150,1302,1299,
  └─ Inventories,118,105,147,173,187,227,315,314,331,339,350,393,
  └─ Trade receivables,114,117,139,147,152,216,302,269,282,364,346,442,
    └─ Receivables over 6m,3,3,0,0,0,0,0,0,0,62,113,,6
    └─ Receivables under 6m,112,115,139,147,153,229,318,277,308,338,271,,114
    └─ Prov for Doubtful,-0,-1,0,0,-0,-13,-16,-8,-26,-36,-38,,-0
  └─ Cash Equivalents,117,217,209,158,20,45,58,41,43,49,47,36,
  └─ Loans n Advances,8,9,14,15,14,17,24,20,26,39,49,57,
  └─ Other asset items,27,33,55,51,58,39,33,90,100,358,511,372,
Total Assets,679,788,918,1043,1162,1644,2069,2355,2702,5322,5461,5117,
