Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1268,1268,1691,2255,2255,4510,4440,4440,6575,6575,6575,6575
Reserves,32754,35135,37614,39424,43749,44758,48742,59674,58352,70422,78422,82474
Borrowings,18291,9052,6553,3876,2224,6912,7873,9216,17816,21794,21595,24831
  └─ Long term Borrowings,14752,5865,3180,1119,1027,3773,5237,5468,8880,12806,10781,13628
  └─ Short term Borrowings,1174,812,729,978,1043,2564,1968,2362,7395,5802,5526,6336
  └─ Lease Liabilities,0,0,0,0,1,259,667,1385,1541,3186,5288,4867
  └─ Other Borrowings,2365,2375,2644,1780,153,315,0,0,0,0,0,
Other Liabilities,17355,13608,12433,15798,20199,18754,19975,23254,25062,25944,26583,26656
  └─ Non controlling int,1758,27,33,39,46,87,97,191,180,199,243,242
  └─ Trade Payables,3414,2909,2741,3904,3876,3922,4453,5361,7144,6640,7760,6104
  └─ Advance from Customers,0,844,708,0,0,0,0,0,0,0,0,
  └─ Other liability items,12183,9828,8951,11855,16277,14745,15425,17702,17739,19106,18580,20309
Total Liabilities,69669,59063,58291,61353,68426,74934,81030,96584,107805,124735,133176,140537
Fixed Assets,33976,29946,30092,30480,32700,38230,41160,44572,49697,55188,58836,68667
  └─ Land,658,272,343,467,580,793,912,1039,1686,5886,8527,
  └─ Building,1645,983,1037,1109,1218,1416,1505,1636,1895,2115,2351,
  └─ Plant Machinery,43214,26339,27680,29243,32941,40569,44655,49710,55388,59526,62636,
  └─ Equipments,243,99,117,202,234,256,307,333,376,402,428,
  └─ Furniture n fittings,764,373,420,480,516,561,575,618,711,786,891,
  └─ Railway sidings,5,0,0,0,0,0,2,7,7,7,15,
  └─ Vehicles,14,5,5,6,9,38,47,49,118,128,196,
  └─ Intangible Assets,126,0,722,989,1341,1797,0,0,0,0,0,3465
  └─ Other fixed assets,2746,3075,1976,1891,1544,1493,3622,3788,4596,4811,5253,
  └─ Gross Block,49415,31146,32300,34387,38383,46923,51626,57180,64778,73660,80297,
  └─ Accumulated Depreciation,15438,1200,2208,3907,5682,8693,10466,12608,15081,18472,21462,
CWIP,13806,3688,4126,5938,9738,11666,13400,15490,16646,23627,27421,24072
Investments,1272,9844,10125,10452,10722,9893,13058,16408,17248,21910,22765,26233
Other Assets,20615,15584,13948,14482,15267,15145,13413,20114,24214,24010,24155,21564
  └─ Inventories,2379,1643,1728,1951,2522,3203,3010,3601,5942,5988,6277,5155
  └─ Trade receivables,3210,2723,2751,3430,4363,4818,3502,7447,10680,9580,9436,8605
  └─ Cash Equivalents,1558,1846,1421,2859,1425,1250,2025,2804,1103,1712,2721,2127
  └─ Loans n Advances,44,3853,213,221,860,329,364,305,402,252,321,764
  └─ Other asset items,13424,5518,7836,6022,6097,5545,4513,5956,6087,6477,5399,4914
Total Assets,69669,59063,58291,61353,68426,74934,81030,96584,107805,124735,133176,140537
