Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7,7,7,7,7,7,7,7,8,8,8,10,
Reserves,22,22,23,23,25,23,22,24,30,34,39,68,
Borrowings,10,14,15,13,16,16,15,18,28,38,53,47,
  └─ Long term Borrowings,2.75,4.10,2.66,2.31,2.71,1.63,4.25,4.83,7.79,11.87,17.80,10.97,
  └─ Short term Borrowings,5.65,8.03,10.34,9.08,11.31,12.72,10.31,12.91,20.19,25.30,34.38,35.28,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.41,0.41,0.41,0.41,0.41,
  └─ Other Borrowings,1.66,1.58,1.59,1.93,1.92,1.15,-0.01,0.00,0.00,0.00,0.01,,
Other Liabilities,17,15,16,19,17,15,12,16,19,22,22,27,
  └─ Trade Payables,9.54,9.11,8.99,13.01,11.89,9.70,7.53,12.03,13.94,15.10,12.45,12.97,
  └─ Advance from Customers,-0.00,0.47,0.69,0.48,0.31,0.46,0.34,0.88,0.28,0.31,0.66,,
  └─ Other liability items,7.39,5.83,5.99,5.52,5.23,4.74,4.08,3.44,4.46,6.15,8.55,13.71,
Total Liabilities,56,59,60,63,65,61,56,66,85,101,121,151,
Fixed Assets,22,22,21,19,18,16,14,17,21,29,39,46,
  └─ Land,0.99,0.99,0.99,0.99,0.99,0.99,0.91,0.90,0.91,0.91,0.91,,
  └─ Building,9.83,10.02,10.02,10.05,10.05,10.05,10.09,11.55,11.69,12.25,12.52,,
  └─ Plant Machinery,13.58,14.19,14.47,14.57,14.60,14.07,14.23,15.96,18.29,22.68,34.08,,
  └─ Equipments,0.32,0.36,0.41,0.43,0.70,0.71,0.75,0.76,2.09,4.48,5.56,,
  └─ Computers,0.18,0.19,0.21,0.23,0.26,0.28,0.30,0.30,0.34,0.44,0.54,,
  └─ Furniture n fittings,2.02,2.05,2.14,2.22,2.22,2.15,2.18,2.28,2.30,2.34,2.30,,
  └─ Vehicles,1.01,1.26,1.36,1.25,1.08,1.05,1.02,1.56,2.57,2.58,2.81,,
  └─ Intangible Assets,0.69,0.69,0.00,0.69,0.69,0.68,0.68,0.68,0.68,0.68,0.68,0.75,
  └─ Other fixed assets,0.01,-0.02,0.69,0.00,0.01,0.02,0.01,0.00,0.02,0.01,0.00,,
  └─ Gross Block,28.63,29.73,30.29,30.43,30.60,30.00,30.17,33.99,38.89,46.37,59.40,,
  └─ Accumulated Depreciation,6.28,8.04,9.61,11.28,12.85,14.23,15.83,17.12,17.81,17.86,20.28,,
CWIP,0,0,0,0,0,0,1,0,0,4,0,1,
Investments,0,0,0,0,0,0,0,0,0,0,0,2,
Other Assets,34,37,39,43,47,45,41,49,63,68,81,102,
  └─ Inventories,18.40,18.14,21.00,23.50,26.70,25.76,22.41,26.22,27.78,24.82,22.35,32.77,
  └─ Trade receivables,11.58,14.59,13.33,15.06,16.59,16.11,16.22,18.24,28.15,34.73,51.19,34.97,
    └─ Receivables over 6m,3.47,4.10,3.44,3.39,4.34,2.18,2.50,1.36,2.20,3.07,2.77,,2.36
    └─ Receivables under 6m,8.11,10.49,9.89,11.66,12.25,13.93,13.73,16.88,25.95,31.66,48.41,,10.71
  └─ Cash Equivalents,1.17,1.65,1.44,1.15,0.90,0.66,0.35,0.30,0.39,0.82,2.20,13.31,
  └─ Loans n Advances,0.08,0.06,1.63,1.73,1.58,0.89,0.94,2.08,1.89,1.12,0.84,1.21,
  └─ Other asset items,2.27,2.37,1.85,1.59,1.51,1.15,1.07,1.71,5.04,6.55,4.73,19.41,
Total Assets,56,59,60,63,65,61,56,66,85,101,121,151,
