Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,32,32,32,32,32,32,32,32,32,32,32,32,
Reserves,223,186,163,144,111,178,168,795,722,731,638,609,
Borrowings,5,19,21,12,2,8,12,2,9,4,1,26,
  └─ Long term Borrowings,0.00,2.40,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.10,
  └─ Short term Borrowings,4.74,15.79,18.47,12.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,3.56,
  └─ Other Borrowings,0.00,0.60,0.60,0.00,0.00,7.85,12.50,1.85,9.33,3.88,0.92,,
Other Liabilities,22,20,35,48,86,98,80,449,441,383,300,269,
  └─ Non controlling int,0,0,0,28,58,36,29,268,240,237,195,124,
  └─ Trade Payables,8,7,21,9,14,50,39,33,57,43,59,86,
  └─ Advance from Customers,0,0,2,0,0,0,0,1,1,1,3,,
  └─ Other liability items,13,12,12,11,13,11,12,148,143,102,43,59,
Total Liabilities,281,256,251,235,230,316,293,1278,1204,1149,970,936,
Fixed Assets,137,126,125,117,116,114,110,93,107,110,102,117,
  └─ Land,40.03,23.56,23.56,23.54,2.35,2.34,2.34,2.34,19.20,19.44,19.44,,
  └─ Building,30.64,35.92,37.21,38.17,27.68,28.11,28.23,28.29,37.04,39.93,39.93,,
  └─ Plant Machinery,0.76,3.37,3.60,4.11,4.14,4.39,4.47,4.93,5.32,5.30,5.02,,
  └─ Equipments,5.55,5.91,6.70,5.95,2.12,2.21,1.66,1.79,5.16,5.92,6.05,,
  └─ Computers,6.78,7.22,8.21,5.18,1.05,1.33,1.49,2.02,4.49,4.95,5.47,,
  └─ Furniture n fittings,9.30,11.75,12.51,13.52,6.23,6.45,7.81,8.42,15.87,16.53,16.02,,
  └─ Vehicles,1.12,0.84,0.66,0.56,0.08,0.17,0.15,0.16,0.15,0.18,0.18,,
  └─ Intangible Assets,62.39,62.39,62.39,57.73,52.73,52.73,52.73,36.14,36.14,36.14,36.18,36.24,
  └─ Other fixed assets,5.42,6.18,6.61,4.56,25.95,26.71,26.74,27.24,8.44,14.28,10.46,,
  └─ Gross Block,161.99,157.14,161.45,153.32,122.33,124.44,125.62,111.33,131.81,142.67,138.75,,
  └─ Accumulated Depreciation,24.52,30.90,36.66,36.09,5.93,10.75,15.21,17.91,24.87,32.41,36.83,,
CWIP,3,0,0,1,1,0,0,0,1,0,10,1,
Investments,22,10,17,46,36,56,43,666,513,676,575,519,
Other Assets,119,120,110,71,77,146,139,518,583,363,283,299,
  └─ Inventories,17,16,24,28,33,77,77,114,181,116,110,145,
  └─ Trade receivables,12,8,19,4,8,15,14,21,35,35,10,8,
    └─ Receivables over 6m,0.54,0.98,0.87,0.08,0.00,0.00,0.00,3.00,5.01,1.72,5.12,,1.81
    └─ Receivables under 6m,11.94,7.39,18.26,3.85,7.88,15.31,13.97,18.20,33.91,33.08,4.86,,12.98
    └─ Prov for Doubtful,-0.04,0.00,0.00,0.00,0.00,-0.35,-0.41,0.00,-3.84,0.00,0.00,,-0.75
  └─ Cash Equivalents,13,13,34,13,7,18,13,212,195,47,12,30,
  └─ Loans n Advances,5,5,3,2,5,4,3,3,5,2,6,9,
  └─ Other asset items,71,78,29,25,25,32,32,168,167,163,144,107,
Total Assets,281,256,251,235,230,316,293,1278,1204,1149,970,936,
