Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,210,210,210,193,186,187,187,188,188,189,190,191,
Reserves,5270,5645,5942,5289,5064,5643,6340,6755,7746,8606,9438,10553,
Borrowings,575,461,260,390,543,571,513,527,198,1544,1116,2620,
  └─ Long term Borrowings,309,179,0,0,0,0,0,0,0,0,0,0,
  └─ Short term Borrowings,125,133,260,390,543,571,513,527,198,1544,1116,1793,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,827,
  └─ Other Borrowings,141,149,0,0,0,-0,0,0,0,0,0,,
Other Liabilities,1312,1092,889,1109,1576,2339,2324,3214,3373,3662,4000,4419,
  └─ Trade Payables,406,448,388,502,785,667,596,850,864,798,978,1357,
  └─ Advance from Customers,1,1,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,904,643,501,606,791,1672,1728,2364,2509,2864,3022,3062,
Total Liabilities,7367,7408,7301,6980,7368,8740,9365,10684,11506,14000,14744,17782,
Fixed Assets,2334,1597,1921,1884,2170,3013,3020,3774,4060,5533,5781,6435,
  └─ Building,150,11,14,15,44,765,843,1037,1215,1359,1372,,
  └─ Plant Machinery,171,17,19,17,21,82,42,22,23,23,27,,
  └─ Equipments,115,10,13,15,20,27,32,35,46,54,61,,
  └─ Computers,486,81,117,284,332,428,529,646,674,690,772,,
  └─ Furniture n fittings,69,17,18,19,23,31,32,34,37,36,37,,
  └─ Vehicles,14,7,8,7,6,10,8,8,13,13,11,,
  └─ Intangible Assets,2178,1453,1709,1701,1958,2140,2137,2773,3000,4208,4348,5544,
  └─ Other fixed assets,0,123,221,74,90,98,121,204,220,661,1021,,
  └─ Gross Block,3184,1718,2119,2132,2494,3581,3744,4760,5227,7044,7649,,
  └─ Accumulated Depreciation,850,121,198,248,324,568,725,986,1168,1511,1868,,
CWIP,20,56,1,2,3,17,3,11,32,61,0,0,
Investments,1443,2122,2396,1782,1329,1326,1846,1813,1753,3090,2208,1769,
Other Assets,3569,3633,2983,3312,3866,4384,4496,5087,5662,5316,6754,9577,
  └─ Inventories,0,4,0,0,0,0,0,0,0,0,0,0,
  └─ Trade receivables,625,649,628,812,955,835,929,2227,2521,2426,2841,4193,
    └─ Receivables over 6m,5,0,0,0,0,0,107,1367,1571,1439,2142,,21
    └─ Receivables under 6m,620,649,628,855,1008,899,978,949,1084,1154,918,,757
    └─ Prov for Doubtful,0,0,0,-43,-53,-64,-156,-89,-135,-168,-220,,0
  └─ Cash Equivalents,1321,857,614,707,642,1126,1062,949,1053,814,1613,1753,
  └─ Loans n Advances,180,162,178,190,191,160,157,172,693,520,473,501,
  └─ Other asset items,1443,1961,1563,1604,2078,2263,2347,1738,1394,1557,1828,3130,
Total Assets,7367,7408,7301,6980,7368,8740,9365,10684,11506,14000,14744,17782,
