Metric,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.85,3.85,,6.96,6.96
Reserves,-0.74,-0.68,,23.02,24.83
Borrowings,2.05,5.17,,0.24,3.30
  └─ Long term Borrowings,2.05,5.17,,0.11,0.07
  └─ Short term Borrowings,0.00,0.00,,0.13,3.23
Other Liabilities,18.37,4.87,,2.45,11.57
  └─ Non controlling int,0.00,0.00,,0.42,0.07
  └─ Trade Payables,17.95,4.87,,1.67,10.78
  └─ Advance from Customers,0.00,0.00,,0.03,
  └─ Other liability items,0.42,0.00,,0.33,0.72
Total Liabilities,23.53,13.21,,32.67,46.66
Fixed Assets,0.04,0.57,,12.97,11.60
  └─ Land,0.00,0.00,,3.47,
  └─ Building,0.00,0.54,,0.82,
  └─ Plant Machinery,0.00,0.00,,9.17,
  └─ Equipments,0.03,0.03,,0.02,
  └─ Furniture n fittings,0.01,0.01,,0.06,
  └─ Vehicles,0.00,0.00,,0.24,
  └─ Other fixed assets,0.00,0.00,,0.01,
  └─ Gross Block,0.04,0.58,,13.79,
  └─ Accumulated Depreciation,0.00,0.01,,0.81,
CWIP,0.00,0.00,,0.00,7.31
Investments,0.00,0.58,,0.07,0.07
Other Assets,23.49,12.06,,19.63,27.68
  └─ Inventories,0.00,0.00,,4.03,3.38
  └─ Trade receivables,13.84,6.59,,9.20,16.95
    └─ Receivables over 6m,0.00,0.00,,9.22,
    └─ Receivables under 6m,13.84,6.59,,0.00,
    └─ Prov for Doubtful,0.00,0.00,,-0.02,
  └─ Cash Equivalents,3.30,2.26,,0.39,0.75
  └─ Loans n Advances,0.00,0.00,,4.18,4.23
  └─ Other asset items,6.35,3.21,,1.83,2.37
Total Assets,23.53,13.21,,32.67,46.66
