Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9,9,9,9,11,11,11,11,11,11,11,11,
Reserves,1274,1514,1813,2005,2991,3363,3904,4533,5502,9052,9750,10676,
Borrowing,410,444,422,348,6474,6093,5110,5527,5185,422,556,642,
Other Liabilities,314,328,347,416,4734,4833,5418,6155,6527,952,1019,1121,
  └─ Non controlling int,56,63,73,147,1274,1311,1501,1589,1976,178,199,218,
  └─ Trade Payables,76,82,87,86,1784,1853,1782,2410,2019,170,189,251,
  └─ Advance from Customers,0,0,0,0,44,47,56,54,63,77,87,,
  └─ Other liability items,182,183,188,183,1633,1623,2078,2101,2469,528,544,652,
Total Liabilities,2006,2294,2591,2777,14211,14300,14443,16226,17226,10437,11336,12450,
Fixed Assets,355,377,366,391,6701,6810,6647,6841,6931,461,480,495,
  └─ Land,55,56,57,57,637,621,642,649,670,56,68,,
  └─ Building,69,89,91,105,1037,1105,1115,1135,1201,122,125,,
  └─ Plant Machinery,412,440,458,495,5009,5484,5666,6156,6559,550,513,,
  └─ Equipments,12,14,16,16,19,21,23,34,44,26,31,,
  └─ Computers,0,0,0,0,1,0,0,0,0,0,0,,
  └─ Furniture n fittings,10,10,11,11,18,18,19,22,27,11,12,,
  └─ Vehicles,3,5,5,7,35,37,38,42,46,13,17,,
  └─ Intangible Assets,21,21,21,28,8,8,8,8,8,8,21,57,
  └─ Other fixed assets,6,7,7,7,302,279,311,349,413,64,89,,
  └─ Gross Block,589,643,668,728,7064,7573,7823,8396,8967,851,875,,
  └─ Accumulated Depreciation,234,265,302,337,363,763,1176,1555,2036,390,396,,
CWIP,9,3,20,11,287,295,328,136,232,22,26,45,
Investments,1289,1508,1703,1984,1819,2085,2423,2749,3602,9090,9869,10804,
Other Assets,353,406,502,391,5404,5110,5045,6500,6460,864,962,1106,
  └─ Inventories,60,64,73,80,1963,1915,2105,2850,2642,378,364,381,
  └─ Trade receivables,128,128,123,134,2218,2037,1801,2283,2559,332,373,450,
    └─ Receivables over 6m,7,7,6,1,0,0,0,248,215,50,46,,7
    └─ Receivables under 6m,121,120,117,133,2249,2068,1836,2079,2393,296,343,,108
    └─ Prov for Doubtful,0,0,0,-0,-31,-32,-35,-44,-49,-15,-16,,0
  └─ Cash Equivalents,7,11,6,10,239,232,308,339,313,33,89,114,
  └─ Loans n Advances,24,29,52,62,183,169,178,170,192,56,46,0,
  └─ Other asset items,133,173,248,105,802,757,652,859,754,65,90,162,
Total Assets,2006,2294,2591,2777,14211,14300,14443,16226,17226,10437,11336,12450,
