Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,463,463,518,519,755,755,755,755,755,755,755,755,
Reserves,3585,3998,4626,3543,5846,5906,5365,5423,6487,6908,8162,9141,
Borrowings,1784,1513,2217,1962,2010,1594,1531,1255,926,1155,2475,3473,
  └─ Long term Borrowings,1004,841,1279,948,637,954,968,779,572,741,2086,2401,
  └─ Short term Borrowings,27,519,680,452,1231,363,303,187,131,117,110,471,
  └─ Lease Liabilities,0,0,0,0,39,240,260,289,223,297,280,600,
  └─ Other Borrowings,753,154,258,562,103,37,0,0,0,0,0,,
Other Liabilities,1760,1257,2227,2455,2875,2781,3216,4082,3921,4153,1985,2598,
  └─ Non controlling int,153,392,1167,1255,512,544,598,830,858,893,253,273,
  └─ Trade Payables,529,561,589,763,754,598,548,661,714,728,808,943,
  └─ Advance from Customers,48,51,70,54,0,0,0,0,0,0,0,,
  └─ Other liability items,1030,254,402,382,1610,1639,2069,2592,2349,2532,925,1382,
Total Liabilities,7592,7232,9588,8479,11486,11036,10866,11516,12089,12971,13377,15966,
Fixed Assets,4218,3642,5419,4992,8477,8802,8799,9416,9426,9874,10424,12232,
  └─ Land,448,313,1356,1356,2813,2808,2813,2725,2725,2683,2783,,
  └─ Building,616,368,812,702,1215,1643,1678,1760,1642,1829,2041,,
  └─ Plant Machinery,181,148,206,224,276,297,321,336,362,441,482,,
  └─ Equipments,1258,684,839,958,1000,1082,1231,1386,1497,1787,2198,,
  └─ Computers,76,24,31,37,43,48,56,70,89,111,125,,
  └─ Furniture n fittings,111,50,63,69,73,76,77,80,83,89,92,,
  └─ Vehicles,42,30,40,38,27,26,27,28,30,34,38,,
  └─ Intangible Assets,2500,2110,2358,2073,3745,3746,3807,4465,4601,4685,4664,5344,
  └─ Other fixed assets,159,144,173,185,193,221,186,246,244,246,256,,
  └─ Gross Block,5390,3871,5877,5642,9384,9946,10195,11096,11272,11905,12679,,
  └─ Accumulated Depreciation,1173,229,458,650,907,1144,1395,1680,1846,2032,2255,,
CWIP,228,226,268,226,450,204,165,193,228,542,407,432,
Investments,1464,1452,1878,1732,270,175,186,104,210,230,169,243,
Other Assets,1682,1913,2023,1529,2290,1856,1716,1803,2225,2326,2378,3059,
  └─ Inventories,64,60,62,67,57,78,77,123,123,107,115,135,
  └─ Trade receivables,409,444,473,470,542,459,458,512,582,628,784,1044,
    └─ Receivables over 6m,214,0,0,0,0,0,0,530,507,261,231,,173
    └─ Receivables under 6m,339,575,648,744,859,656,660,227,317,583,761,,364
    └─ Prov for Doubtful,-143,-131,-175,-274,-316,-197,-202,-245,-243,-216,-208,,-97
  └─ Cash Equivalents,190,167,546,220,856,266,417,413,363,598,508,544,
  └─ Loans n Advances,2,69,120,-449,-497,-494,-490,-378,-385,-450,-449,89,
  └─ Other asset items,1017,1172,822,1221,1332,1547,1255,1133,1542,1443,1419,1248,
Total Assets,7592,7232,9588,8479,11486,11036,10866,11516,12089,12971,13377,15966,
