Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,
Reserves,119,147,156,148,158,172,180,92,110,76,71,79,
Borrowings,65,80,27,26,0,19,35,1,6,19,41,28,
  └─ Long term Borrowings,10.45,0.09,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,54.62,80.12,26.88,26.31,0.00,16.63,33.54,0.00,0.33,14.70,37.78,25.72,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,1.92,1.26,0.71,5.33,4.53,3.58,2.33,
  └─ Other Borrowings,0.06,0.04,0.03,0.02,0.15,0.01,0.00,0.00,0.00,0.00,-0.01,,
Other Liabilities,79,67,69,62,78,70,93,52,94,99,105,95,
  └─ Non controlling int,15.92,19.25,18.06,17.69,19.92,21.33,9.21,2.77,3.99,4.26,4.57,5.21,
  └─ Trade Payables,17.52,22.72,26.99,20.52,23.82,20.13,40.69,10.03,30.60,43.14,38.56,48.63,
  └─ Advance from Customers,10.16,1.88,0.80,0.28,0.27,2.75,5.27,19.03,25.60,23.77,32.74,,
  └─ Other liability items,35.25,23.43,23.47,23.81,34.40,25.31,37.48,20.11,33.56,27.51,29.55,41.35,
Total Liabilities,266,298,256,239,240,263,310,147,213,197,221,205,
Fixed Assets,80,65,68,67,68,70,70,19,23,22,21,20,
  └─ Land,7.14,7.14,0.09,0.09,0.97,0.97,0.09,0.00,0.00,0.00,0.00,,
  └─ Building,13.34,13.34,4.99,5.07,2.64,5.38,5.82,1.18,0.92,0.92,1.00,,
  └─ Plant Machinery,7.12,7.84,6.04,6.07,2.67,2.45,2.63,0.66,0.28,0.28,0.36,,
  └─ Equipments,5.16,4.19,4.34,4.24,2.98,3.14,2.56,2.22,1.22,1.27,1.43,,
  └─ Computers,7.30,7.45,6.96,5.76,5.16,5.56,5.83,5.09,2.14,2.26,2.26,,
  └─ Furniture n fittings,2.79,3.23,3.47,3.43,2.92,3.20,2.66,2.46,2.10,2.12,2.14,,
  └─ Vehicles,4.74,5.29,5.80,5.52,5.62,5.76,4.98,4.35,4.28,4.97,4.31,,
  └─ Intangible Assets,44.91,44.92,44.86,44.86,44.86,44.86,44.86,0.00,0.00,0.00,0.00,0.02,
  └─ Other fixed assets,19.91,6.12,22.91,23.11,23.13,23.31,23.74,23.14,26.45,26.55,26.56,,
  └─ Gross Block,112.41,99.52,99.46,98.15,90.95,94.63,93.17,39.10,37.39,38.37,38.06,,
  └─ Accumulated Depreciation,32.15,34.11,31.89,31.29,23.28,24.23,23.26,19.93,14.50,15.91,17.08,,
CWIP,0,0,0,0,0,0,0,0,0,1,0,0,
Investments,2,19,3,0,0,29,10,16,11,1,0,0,
Other Assets,184,214,185,173,172,164,230,112,179,173,200,185,
  └─ Inventories,59,22,15,27,13,23,46,0,0,0,2,2,
  └─ Trade receivables,70,130,84,59,83,66,72,16,55,34,48,37,
    └─ Receivables over 6m,23.55,39.19,85.09,0.00,0.00,0.00,19.07,16.36,17.96,21.66,31.51,,22.81
    └─ Receivables under 6m,49.81,92.40,0.00,60.54,86.93,69.10,60.84,10.83,49.47,24.84,38.16,,51.39
    └─ Prov for Doubtful,-3.30,-1.84,-0.62,-1.60,-3.69,-3.53,-7.47,-10.88,-12.11,-12.24,-21.56,,-3.87
  └─ Cash Equivalents,12,22,34,35,32,29,20,33,39,42,58,59,
  └─ Loans n Advances,10,10,12,15,21,20,34,13,19,27,24,9,
  └─ Other asset items,32,30,39,37,23,27,58,49,65,69,68,79,
Total Assets,266,298,256,239,240,263,310,147,213,197,221,205,
