Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,48,48,48,48,48,48,48,48,48,48,48,48,
Reserves,-120,-116,103,19,-31,-28,-53,-61,-70,-85,-104,120,
Borrowings,79,63,90,54,275,276,231,168,114,232,202,273,
  └─ Long term Borrowings,18,7,69,39,192,182,114,55,19,53,55,47,
  └─ Short term Borrowings,51,49,11,9,50,40,117,113,95,179,147,226,
  └─ Other Borrowings,10,7,9,6,33,54,0,0,0,0,0,,
Other Liabilities,428,379,440,491,357,447,496,573,597,520,569,463,
  └─ Non controlling int,20,20,37,37,35,33,30,30,28,0,0,0,
  └─ Trade Payables,378,340,381,429,303,402,449,509,513,488,487,394,
  └─ Advance from Customers,1,1,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,28,18,22,26,19,13,17,35,56,31,81,70,
Total Liabilities,434,373,681,611,649,743,722,727,689,714,714,904,
Fixed Assets,55,53,316,299,280,272,257,242,248,234,223,205,
  └─ Land,1.02,1.02,27.02,27.02,27.02,70.25,70.25,70.25,70.25,70.25,70.25,,
  └─ Building,16.79,16.92,81.61,81.61,81.61,38.38,38.38,39.38,44.57,45.19,48.45,,
  └─ Plant Machinery,151.70,152.41,344.82,346.54,347.30,359.28,365.39,368.90,388.42,387.23,391.25,,
  └─ Equipments,0.37,0.39,0.40,0.45,0.48,0.54,0.66,0.73,0.82,0.66,0.76,,
  └─ Computers,0.90,0.90,1.00,1.15,1.20,1.26,1.38,1.41,1.52,1.15,1.27,,
  └─ Furniture n fittings,0.71,0.71,0.72,0.75,0.75,0.75,0.76,0.76,0.76,0.53,0.55,,
  └─ Vehicles,1.75,1.61,1.61,2.30,3.01,2.58,2.38,2.49,2.49,2.36,2.36,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,0.20,0.24,0.24,0.24,0.24,0.26,0.24,0.24,0.24,0.25,0.24,,
  └─ Gross Block,173.44,174.20,457.42,460.06,461.61,473.30,479.44,484.16,509.07,507.62,515.13,,
  └─ Accumulated Depreciation,118.13,121.56,141.44,160.99,181.32,201.24,222.02,242.60,261.32,273.18,292.55,,
CWIP,0,1,0,0,3,2,2,18,4,6,1,1,
Investments,28,35,38,38,38,38,38,38,38,38,38,326,
Other Assets,351,284,327,274,327,431,424,430,399,435,453,372,
  └─ Inventories,131,57,115,85,136,237,223,246,219,255,269,252,
  └─ Trade receivables,13,22,21,19,13,20,27,14,16,21,28,25,
    └─ Receivables over 6m,1.67,1.45,3.38,1.58,2.40,6.36,0.86,0.82,0.86,0.84,3.61,,0.01
    └─ Receivables under 6m,11.41,20.22,17.83,18.30,11.19,14.99,27.18,13.77,15.88,20.91,25.05,,15.14
    └─ Prov for Doubtful,-0.01,-0.02,-0.55,-0.95,-0.91,-1.02,-0.58,-0.40,-0.49,-0.54,-0.27,,-0.01
  └─ Cash Equivalents,2,2,8,12,13,7,4,5,5,2,1,4,
  └─ Loans n Advances,3,2,21,2,3,3,4,3,3,4,3,85,
  └─ Other asset items,201,202,162,155,163,164,166,162,156,154,151,6,
Total Assets,434,373,681,611,649,743,722,727,689,714,714,904,
