Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,25,25,25,25,25,25,25,25,25,29,29
Reserves,17,19,20,22,24,28,33,36,43,85,49
Borrowing,0,0,0,39,37,51,85,170,190,198,0
Other Liabilities,2,0,1,7,13,20,37,48,45,51,0
  └─ Non controlling int,1.06,0.00,0.85,5.78,11.35,17.71,27.62,36.15,40.69,47.06,0.00
  └─ Trade Payables,0.07,0.00,0.07,0.02,0.06,0.04,0.12,0.00,0.00,0.00,0.01
  └─ Other liability items,0.53,0.15,0.40,1.21,1.21,1.78,9.39,11.83,4.15,4.41,0.10
Total Liabilities,44,44,47,93,98,123,180,279,304,363,79
Fixed Assets,0,0,0,0,2,3,10,9,9,13,0
  └─ Building,0.00,0.00,0.00,0.00,0.99,1.46,8.18,9.12,9.74,14.97,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.18,0.18,0.18,
  └─ Equipments,0.00,0.06,0.16,0.22,0.27,0.37,0.77,0.93,1.02,1.39,
  └─ Computers,0.00,0.06,0.11,0.16,0.24,0.34,0.92,1.02,1.10,1.15,
  └─ Furniture n fittings,0.00,0.01,0.13,0.13,0.24,0.45,1.15,1.39,1.66,2.30,
  └─ Vehicles,0.00,0.21,0.22,0.29,0.23,0.23,0.25,0.25,0.36,0.37,
  └─ Intangible Assets,0.00,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.00
  └─ Other fixed assets,0.14,0.01,0.02,0.01,0.71,1.12,1.30,1.79,2.07,2.43,
  └─ Gross Block,0.14,0.46,0.75,0.91,2.78,4.07,12.81,14.78,16.23,22.89,
  └─ Accumulated Depreciation,0.00,0.28,0.35,0.48,1.01,1.36,2.97,5.34,7.43,10.01,
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,2,1,2,4,4,11,3,1,0,0,78
Other Assets,42,42,44,89,93,109,168,269,295,350,1
  └─ Inventories,1.21,2.49,0.74,1.85,0.67,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,0.09,0.00,0.00,0.00,0.00,0.39,0.11,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.39,10.45,10.58,9.40,3.14,9.89,13.35,12.65,11.49,16.02,0.84
  └─ Loans n Advances,0.13,0.06,0.19,0.59,1.62,2.56,2.00,0.22,0.44,0.58,0.00
  └─ Other asset items,39.98,29.00,32.58,76.87,87.18,96.50,152.13,255.73,282.76,333.56,0.34
Total Assets,44,44,47,93,98,123,180,279,304,363,79
