Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,55.85,56.17,56.29,56.29,56.29,57.54,57.54,57.54,57.54,57.54,60.64,63.64,
Reserves,101.74,143.76,137.35,122.61,123.08,112.66,53.11,-15.72,-24.72,-35.22,39.56,47.23,
Borrowings,729.92,384.56,343.34,237.62,153.99,221.84,194.67,276.51,249.89,130.66,178.95,145.56,
  └─ Long term Borrowings,474,164,87,40,0,0,0,99,82,79,69,60,
  └─ Short term Borrowings,197,155,179,150,117,4,4,5,15,13,17,19,
  └─ Lease Liabilities,0,0,0,0,0,218,190,173,153,38,93,67,
  └─ Other Borrowings,59,66,78,47,37,0,0,0,0,0,0,,
Other Liabilities,461.39,299.73,353.41,308.28,307.07,374.62,339.45,250.42,242.74,174.74,69.15,65.70,
  └─ Non controlling int,20,4,4,19,5,5,2,3,2,0,-1,1,
  └─ Trade Payables,38,26,16,14,6,15,14,6,7,7,8,6,
  └─ Advance from Customers,178,108,101,107,85,297,269,189,184,142,37,,
  └─ Other liability items,225,162,232,168,211,58,55,53,50,26,26,59,
Total Liabilities,1348.90,884.22,890.39,724.80,640.43,766.66,644.77,568.75,525.45,327.72,348.30,322.13,
Fixed Assets,656.56,226.51,265.96,267.60,221.12,343.82,278.15,256.17,242.03,148.00,182.13,149.75,
  └─ Land,3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,415.65,106.75,106.75,69.12,69.45,69.45,25.16,25.18,25.18,25.38,25.38,,
  └─ Plant Machinery,20.02,50.84,45.17,45.28,45.39,45.87,34.17,34.51,34.62,34.69,35.11,,
  └─ Equipments,2.21,1.54,1.47,1.48,1.61,1.63,1.14,1.17,1.20,1.24,1.28,,
  └─ Computers,29.82,0.25,0.25,0.26,0.47,0.50,0.41,0.48,0.52,0.55,0.71,,
  └─ Furniture n fittings,102.34,75.18,67.41,65.34,65.65,65.69,22.52,22.15,21.59,21.59,21.59,,
  └─ Vehicles,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,,
  └─ Intangible Assets,45.61,18.26,18.26,18.27,18.34,18.34,18.34,18.34,18.34,18.34,12.85,12.85,
  └─ Other fixed assets,188.35,0.01,77.59,141.30,120.39,295.01,294.46,290.79,211.52,135.54,174.08,,
  └─ Gross Block,807.22,252.83,316.90,341.05,321.30,496.49,396.20,392.62,312.97,237.47,271.14,,
  └─ Accumulated Depreciation,150.66,26.32,50.94,73.45,100.19,152.67,118.05,136.46,70.94,89.47,89.01,,
CWIP,18.65,12.47,3.48,9.95,6.33,11.91,5.57,6.26,7.35,8.49,7.24,8.01,
Investments,131.47,247.38,95.79,68.18,64.50,46.57,18.08,49.35,85.71,29.29,32.13,28.48,
Other Assets,542.22,397.86,525.16,379.07,348.48,364.36,342.97,256.97,190.36,141.94,126.80,135.89,
  └─ Inventories,46,11,9,9,9,9,9,9,5,4,3,3,
  └─ Trade receivables,94,28,15,17,11,37,26,17,18,10,8,8,
    └─ Receivables over 6m,80.22,0.00,0.00,0.00,0.00,0.00,9.27,8.08,11.17,5.22,4.19,,71.01
    └─ Receivables under 6m,19.87,34.57,15.45,17.56,12.07,38.63,18.73,10.92,7.90,5.25,4.61,,27.66
    └─ Prov for Doubtful,-6.58,-6.67,-0.85,-0.91,-0.79,-1.38,-1.52,-1.56,-1.40,-0.84,-0.89,,-3.51
  └─ Cash Equivalents,3,1,7,11,8,9,16,16,19,9,9,5,
  └─ Loans n Advances,152,5,81,101,61,78,61,52,43,29,47,61,
  └─ Other asset items,248,353,413,241,259,232,231,163,106,90,59,58,
Total Assets,1348.90,884.22,890.39,724.80,640.43,766.66,644.77,568.75,525.45,327.72,348.30,322.13,
