Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,490,490,490,734,696,696,696,696,696,696,696,696,
Reserves,33717,31825,31899,31601,30208,27964,25287,25810,23682,23742,24026,25450,
Borrowings,1889,211,156,110,2598,5080,4951,4830,5454,8856,9015,8187,
  └─ Long term Borrowings,1734,126,90,57,95,0,0,0,0,0,0,0,
  └─ Short term Borrowings,99,4,6,10,2445,4948,4849,4745,5385,8808,8795,7950,
  └─ Lease Liabilities,0,0,0,0,0,132,102,85,69,48,220,237,
  └─ Other Borrowings,57,82,60,42,58,0,0,0,0,0,0,,
Other Liabilities,34887,33051,29153,31495,30987,26550,25025,25654,27832,26489,35112,41852,
  └─ Non controlling int,2,1,-1,-4,-7,-9,-12,0,0,0,0,0,
  └─ Trade Payables,9088,8708,8716,10589,11381,8829,6681,7750,9896,8539,9541,10492,
  └─ Advance from Customers,7052,6623,5267,0,0,0,0,0,0,0,0,,
  └─ Other liability items,18745,17719,15171,20910,19613,17730,18356,17905,17936,17950,25571,31360,
Total Liabilities,70983,65577,61698,63940,64490,60291,55960,56991,57664,59784,68849,76186,
Fixed Assets,4230,3969,3601,3073,2970,2817,2491,2398,2476,2574,2947,3094,
  └─ Land,114,139,139,139,139,139,28,28,148,151,152,,
  └─ Building,2235,1412,1481,1561,1634,1717,1757,1791,1878,2037,2195,,
  └─ Plant Machinery,7667,2517,2851,2961,3077,3068,3101,3210,3366,3447,3585,,
  └─ Equipments,505,158,79,186,211,221,210,213,462,447,584,,
  └─ Computers,206,206,216,224,327,411,133,153,165,0,0,,
  └─ Furniture n fittings,434,235,267,284,302,410,423,433,500,712,774,,
  └─ Railway sidings,20,9,9,9,9,9,9,9,9,9,9,,
  └─ Vehicles,81,37,38,39,40,48,43,43,50,52,53,,
  └─ Intangible Assets,188,118,119,134,143,163,170,185,200,202,231,161,
  └─ Other fixed assets,1246,71,182,96,121,153,597,576,172,179,167,,
  └─ Gross Block,12696,4903,5380,5633,6003,6338,6470,6640,6949,7236,7749,,
  └─ Accumulated Depreciation,8468,934,1778,2560,3033,3521,3979,4241,4473,4662,4802,,
CWIP,2614,318,168,203,235,314,420,431,354,308,195,399,
Investments,6,796,757,429,152,162,185,205,235,256,276,302,
Other Assets,64134,60494,57171,60235,61132,56998,52864,53956,54599,56646,65431,72390,
  └─ Inventories,10254,9865,7730,6730,8356,9451,7914,7307,7500,8003,10635,13335,
  └─ Trade receivables,26520,22439,22078,14065,11863,7109,4035,3025,3128,4785,5884,6796,
    └─ Receivables over 6m,15474,0,0,0,0,0,2369,0,0,1335,1739,,15064
    └─ Receivables under 6m,12813,27247,27442,18275,13928,8550,2547,3618,3801,4554,5521,,14333
    └─ Prov for Doubtful,-1766,-4809,-5364,-4211,-2065,-1441,-881,-593,-673,-1104,-1375,,-1198
  └─ Cash Equivalents,9949,10087,10494,11176,7504,6419,6701,7154,6698,6157,7612,11867,
  └─ Loans n Advances,435,528,663,-15,-154,37,202,-77,9,34,-89,2686,
  └─ Other asset items,16976,17575,16207,28280,33564,33983,34011,36548,37263,37666,41388,37707,
Total Assets,70983,65577,61698,63940,64490,60291,55960,56991,57664,59784,68849,76186,
