Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,14,14,14,14,15,15,16,16,16,16,
Reserves,42,42,48,51,52,38,39,44,48,56,62,66,
Borrowings,49,89,93,110,124,118,110,104,131,140,150,160,
  └─ Long term Borrowings,7,35,18,35,29,23,24,27,31,36,31,32,
  └─ Short term Borrowings,40,50,71,68,87,90,81,71,100,103,119,128,
  └─ Other Borrowings,3,4,4,7,8,6,5,6,0,0,0,,
Other Liabilities,59,67,78,86,71,68,76,98,116,108,108,134,
  └─ Non controlling int,-0,-0,-2,-5,-6,-7,-0,-0,-0,-0,-0,0,
  └─ Trade Payables,39,47,54,50,47,39,47,66,79,77,82,89,
  └─ Advance from Customers,5,3,5,0,0,0,0,-0,-0,0,0,,
  └─ Other liability items,16,18,20,40,30,36,30,33,37,31,26,45,
Total Liabilities,164,211,233,260,261,238,240,261,311,320,336,376,
Fixed Assets,52,56,60,71,70,71,69,67,76,80,87,94,
  └─ Land,1.90,6.55,6.45,7.91,7.91,7.91,7.91,7.91,14.89,14.89,17.27,,
  └─ Building,23.08,23.55,19.15,20.24,20.42,23.47,24.33,26.54,25.14,28.11,29.39,,
  └─ Plant Machinery,21.22,23.43,15.47,23.95,24.77,44.51,48.82,50.49,54.93,59.77,68.03,,
  └─ Equipments,2.69,3.02,1.37,1.51,1.57,1.82,1.91,2.15,2.45,2.69,3.15,,
  └─ Furniture n fittings,28.59,29.73,0.79,0.94,1.05,1.08,1.10,1.21,1.24,1.43,1.75,,
  └─ Vehicles,3.15,3.36,1.86,1.86,1.86,1.97,2.07,1.96,2.69,3.28,3.43,,
  └─ Intangible Assets,14.46,16.40,0.00,3.83,14.72,16.73,18.73,20.79,24.94,28.94,32.90,17.25,
  └─ Other fixed assets,0.05,0.06,21.35,24.47,17.46,0.21,0.23,0.40,0.82,1.09,1.34,,
  └─ Gross Block,95.14,106.10,66.44,84.71,89.76,97.70,105.10,111.45,127.10,140.20,157.26,,
  └─ Accumulated Depreciation,42.95,49.87,6.46,13.23,19.37,27.00,36.52,44.06,50.64,60.68,70.45,,
CWIP,1,4,2,0,4,3,0,2,0,0,3,7,
Investments,0,0,0,0,0,0,0,0,0,7,2,2,
Other Assets,111,151,172,188,187,164,172,192,235,233,244,272,
  └─ Inventories,36,42,55,66,70,68,60,74,98,88,103,116,
  └─ Trade receivables,45,57,62,64,65,50,67,75,94,100,92,94,
    └─ Receivables over 6m,5,10,0,0,0,0,0,0,14,7,7,,4
    └─ Receivables under 6m,40,47,62,64,65,50,68,76,80,93,85,,41
    └─ Prov for Doubtful,0,0,0,-0,-0,-1,-1,-1,0,0,0,,0
  └─ Cash Equivalents,5,5,5,4,4,3,4,5,8,13,8,7,
  └─ Loans n Advances,1,1,22,5,6,1,1,6,8,7,8,9,
  └─ Other asset items,23,46,29,49,43,43,39,31,27,25,32,46,
Total Assets,164,211,233,260,261,238,240,261,311,320,336,376,
