Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,17,17,17,17,21,21,21,29,30,32,36,37
Reserves,142,198,152,113,219,205,269,679,856,1260,2045,2124
Borrowings,311,343,474,472,381,442,479,193,154,805,845,1273
  └─ Long term Borrowings,27,0,0,0,0,0,19,2,10,281,307,374
  └─ Short term Borrowings,262,313,474,472,381,391,346,61,26,339,336,603
  └─ Lease Liabilities,0,0,0,0,0,51,113,130,119,185,202,296
  └─ Other Borrowings,22,30,0,0,0,0,0,0,0,-0,0,
Other Liabilities,189,177,157,178,188,256,221,310,301,645,611,921
  └─ Trade Payables,103,107,85,98,86,114,86,118,84,184,238,349
  └─ Advance from Customers,20,4,1,2,2,2,1,2,2,7,19,
  └─ Other liability items,67,66,71,78,101,140,134,190,215,454,354,572
Total Liabilities,659,736,801,781,809,925,990,1211,1342,2741,3537,4354
Fixed Assets,135,96,97,96,107,172,237,288,280,1136,1399,1540
  └─ Land,11,10,10,10,7,7,7,7,17,28,31,
  └─ Building,79,62,23,24,24,104,197,250,258,442,590,
  └─ Plant Machinery,296,269,73,83,109,143,151,179,195,347,548,
  └─ Equipments,5,5,1,2,3,4,6,8,10,30,35,
  └─ Computers,5,5,2,3,4,5,6,7,8,10,14,
  └─ Furniture n fittings,42,41,5,6,8,10,13,16,16,46,66,
  └─ Vehicles,5,5,0,1,1,1,1,1,5,19,23,
  └─ Intangible Assets,10,0,0,0,0,0,0,0,0,548,548,585
  └─ Other fixed assets,6,7,2,2,4,6,7,9,10,50,51,
  └─ Gross Block,460,402,116,130,159,278,388,479,520,1520,1905,
  └─ Accumulated Depreciation,325,306,18,35,52,106,151,191,240,384,507,
CWIP,2,2,1,0,1,1,0,11,108,128,17,116
Investments,0,0,0,0,0,36,37,154,344,159,497,590
Other Assets,522,638,702,685,700,716,716,758,610,1318,1624,2108
  └─ Inventories,213,199,192,178,263,289,259,434,293,604,682,875
  └─ Trade receivables,82,85,214,216,162,144,180,92,136,353,429,601
  └─ Cash Equivalents,74,211,46,17,11,12,15,13,24,127,166,136
  └─ Loans n Advances,4,3,10,12,24,26,26,32,33,46,80,49
  └─ Other asset items,149,139,241,262,241,245,236,187,125,189,267,448
Total Assets,659,736,801,781,809,925,990,1211,1342,2741,3537,4354
