Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7,7,7,7,7,7,7,7,7,7,7
Reserves,1360,1316,1382,1429,1417,1446,1497,1425,1530,1542,1502
Borrowings,445,682,474,353,271,229,155,81,73,101,283
  └─ Long term Borrowings,226,189,165,116,85,80,72,1,1,0,167
  └─ Short term Borrowings,193,455,275,201,146,147,82,79,70,99,115
  └─ Lease Liabilities,0,0,0,0,2,1,1,0,2,2,1
  └─ Preference Capital,0,0,5,0,0,0,0,0,0,0,0
  └─ Other Borrowings,26,38,29,36,38,0,0,0,0,0,
Other Liabilities,263,367,279,290,295,259,178,179,164,135,99
  └─ Non controlling int,107,178,168,165,133,99,87,58,55,38,30
  └─ Trade Payables,117,114,76,78,76,81,54,10,8,8,14
  └─ Advance from Customers,0,13,18,9,37,37,0,0,1,1,
  └─ Other liability items,40,62,18,38,49,42,37,111,101,89,55
Total Liabilities,2075,2373,2143,2078,1991,1941,1838,1692,1774,1784,1891
Fixed Assets,783,769,744,723,748,770,738,392,383,434,426
  └─ Land,253.76,253.76,253.76,253.76,253.76,253.76,253.76,253.76,255.92,316.08,
  └─ Building,85.60,100.35,102.55,102.86,110.42,96.39,97.50,97.50,95.89,95.89,
  └─ Plant Machinery,584.17,588.07,594.02,596.24,645.53,718.24,726.74,246.40,228.65,228.65,
  └─ Computers,0.29,1.24,1.29,1.47,1.97,1.98,1.98,0.63,0.63,0.63,
  └─ Furniture n fittings,0.76,0.88,0.88,10.69,11.13,1.76,1.80,1.37,1.37,1.37,
  └─ Vehicles,10.13,10.43,10.95,12.48,12.68,22.13,13.22,12.47,12.47,12.47,
  └─ Intangible Assets,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.00,0.00,0.07
  └─ Other fixed assets,0.01,1.07,1.10,1.07,2.90,2.32,2.41,1.84,3.82,3.15,
  └─ Gross Block,934.76,955.84,964.59,978.61,1038.43,1096.62,1097.45,614.01,598.75,658.24,
  └─ Accumulated Depreciation,151.82,186.66,220.89,255.28,290.91,326.60,359.77,222.01,216.19,224.05,
CWIP,2,2,16,57,66,0,-0,-0,-0,-0,-0
Investments,917,969,470,352,158,175,198,209,339,307,606
Other Assets,373,633,912,946,1020,995,902,1091,1052,1044,859
  └─ Inventories,32,370,368,443,206,218,56,5,5,45,44
  └─ Trade receivables,140,45,50,49,246,102,51,43,23,12,8
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,102.13,50.93,42.96,22.79,12.32,
    └─ Receivables under 6m,140.35,45.11,50.94,49.57,247.25,0.00,0.00,0.00,0.00,0.00,
    └─ Prov for Doubtful,-0.79,-0.32,-0.78,-0.78,-0.78,0.00,-0.40,0.00,0.00,0.00,
  └─ Cash Equivalents,3,5,2,5,32,3,0,11,0,0,109
  └─ Loans n Advances,3,4,96,3,2,3,6,5,2,0,580
  └─ Other asset items,195,209,396,447,533,669,789,1027,1021,986,118
Total Assets,2075,2373,2143,2078,1991,1941,1838,1692,1774,1784,1891
