Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012
Equity Capital,4.16,4.16,4.16,4.16,4.16,4.16,4.16
Reserves,10.75,7.76,6.40,1.24,1.59,-0.17,8.09
Borrowings,25.84,33.83,34.00,37.97,34.57,35.30,35.40
  └─ Long term Borrowings,,,,,,14.00,14.00
  └─ Short term Borrowings,,,,,,21.30,21.41
  └─ Other Borrowings,25.84,33.83,34.00,37.97,34.57,0.00,-0.01
Other Liabilities,6.34,6.32,8.44,9.14,11.24,12.15,12.46
  └─ Trade Payables,4.31,4.06,4.86,4.84,5.24,5.50,5.99
  └─ Other liability items,2.03,2.26,3.58,4.30,6.00,6.65,6.47
Total Liabilities,47.09,52.07,53.00,52.51,51.56,51.44,60.11
Fixed Assets,11.20,11.25,10.16,9.39,8.49,7.74,6.36
  └─ Land,0.28,0.26,0.25,0.28,0.25,0.26,0.23
  └─ Building,5.87,5.83,5.75,6.06,5.86,5.84,5.82
  └─ Plant Machinery,15.67,16.57,16.21,17.58,17.22,13.32,13.44
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.59,0.61
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.54,0.56
  └─ Furniture n fittings,0.68,0.73,0.75,0.77,0.80,0.80,0.80
  └─ Vehicles,0.85,0.79,0.81,0.92,0.91,0.94,0.90
  └─ Intangible Assets,0.23,0.66,1.04,0.16,0.74,0.64,0.00
  └─ Other fixed assets,0.00,0.00,0.00,0.00,0.00,3.21,3.34
  └─ Gross Block,23.58,24.84,24.81,25.77,25.78,26.14,25.70
  └─ Accumulated Depreciation,12.38,13.59,14.65,16.38,17.29,18.40,19.33
CWIP,0.03,0.04,0.36,0.11,0.05,0.01,0.00
Investments,1.68,1.29,1.41,1.29,1.30,0.03,0.03
Other Assets,34.18,39.49,41.07,41.72,41.72,43.66,53.72
  └─ Inventories,25.05,29.13,29.03,30.82,27.99,27.90,33.88
  └─ Trade receivables,5.42,5.84,7.99,7.11,8.96,9.42,10.58
  └─ Cash Equivalents,0.52,0.80,0.53,0.70,0.62,0.72,2.73
  └─ Loans n Advances,0.09,0.09,0.29,0.26,0.26,0.95,1.83
  └─ Other asset items,3.10,3.63,3.23,2.83,3.89,4.67,4.70
Total Assets,47.09,52.07,53.00,52.51,51.56,51.44,60.11
