Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4,4,4,5,5,5,5,5,5,6,7,7,
Reserves,177,206,251,274,305,341,379,461,615,1113,1304,1484,
Borrowings,315,353,411,451,504,510,534,590,598,612,882,1119,
  └─ Long term Borrowings,79,99,115,124,121,75,128,117,91,100,162,224,
  └─ Short term Borrowings,218,239,274,294,347,395,373,473,507,512,719,896,
  └─ Other Borrowings,18,15,22,32,36,40,33,-0,-0,0,0,,
Other Liabilities,83,109,132,161,166,143,180,197,253,301,337,436,
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,32,36,38,
  └─ Trade Payables,43,58,91,100,99,68,98,103,128,137,116,158,
  └─ Advance from Customers,0,0,4,8,11,4,18,16,27,32,50,,
  └─ Other liability items,39,51,37,53,56,71,64,77,99,100,135,240,
Total Liabilities,579,672,798,890,979,999,1098,1253,1471,2032,2529,3046,
Fixed Assets,203,235,256,252,333,341,325,364,401,522,800,1203,
  └─ Land,11.70,13.60,13.78,13.93,13.93,13.93,13.93,13.93,33.02,74.91,81.02,,
  └─ Building,45.42,54.37,54.98,55.66,83.56,87.39,87.45,90.34,98.61,146.03,212.89,,
  └─ Plant Machinery,190.11,223.50,190.23,203.16,272.24,300.46,310.38,364.68,393.66,449.75,665.71,,
  └─ Equipments,3.07,3.65,1.30,1.45,1.87,2.24,2.56,3.00,3.45,3.97,4.91,,
  └─ Computers,0.00,0.00,0.64,0.82,1.24,1.49,1.75,2.27,2.83,3.51,8.20,,
  └─ Furniture n fittings,1.17,1.30,6.56,6.82,12.38,13.11,13.46,17.30,22.88,30.84,54.16,,
  └─ Vehicles,7.78,9.26,5.71,7.23,7.90,8.95,9.29,13.55,19.65,20.79,24.49,,
  └─ Intangible Assets,1.31,1.31,0.00,0.00,0.00,0.00,0.00,0.77,0.77,0.77,0.77,0.77,
  └─ Other fixed assets,0.01,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.02,-0.01,0.00,,
  └─ Gross Block,260.57,306.99,273.20,289.07,393.12,427.57,438.82,505.83,574.89,730.56,1052.15,,
  └─ Accumulated Depreciation,57.65,71.64,17.52,37.10,60.29,86.41,113.70,142.29,173.49,208.25,252.09,,
CWIP,4,8,4,57,5,1,12,31,37,76,244,121,
Investments,0,0,0,0,0,0,0,0,4,4,14,15,
Other Assets,372,428,538,581,642,657,760,859,1029,1431,1472,1707,
  └─ Inventories,153,184,234,239,304,315,353,428,520,609,628,856,
  └─ Trade receivables,149,168,194,203,247,239,235,283,351,351,506,478,
    └─ Receivables over 6m,14,15,-0,-0,-0,-0,-0,40,35,32,70,,13
    └─ Receivables under 6m,135,153,194,203,247,239,235,243,315,319,436,,175
  └─ Cash Equivalents,13,12,12,14,17,11,10,13,12,211,46,49,
  └─ Loans n Advances,9,14,17,40,14,47,93,75,83,73,109,0,
  └─ Other asset items,49,52,81,84,60,46,69,60,63,186,183,323,
Total Assets,579,672,798,890,979,999,1098,1253,1471,2032,2529,3046,
