Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,736,736,736,738,738,738,738,738,3,3,53,53,
Reserves,1880,1289,711,-294,-11159,-12915,-16042,-18127,545,474,243,17,
Borrowings,6893,8306,9456,10689,11780,12918,15433,15436,2148,2219,2505,2788,
  └─ Long term Borrowings,5489,5984,5958,1127,278,256,12,13,1850,1626,2244,2725,
  └─ Short term Borrowings,1226,1878,2993,4222,5916,7095,2873,2873,200,508,188,0,
  └─ Lease Liabilities,0,0,0,0,0,18,92,93,89,85,74,62,
  └─ Preference Capital,0,0,0,10,10,11,12,13,0,0,0,0,
  └─ Other Borrowings,178,444,505,5331,5575,5538,12443,12443,8,0,-0,,
Other Liabilities,1918,1491,1519,1862,2788,4007,3678,5697,91,48,91,310,
  └─ Trade Payables,307,273,272,292,285,305,322,340,78,37,57,39,
  └─ Advance from Customers,272,46,78,86,60,41,30,45,1,0,3,,
  └─ Other liability items,1340,1172,1169,1484,2443,3662,3326,5311,12,11,32,271,
Total Liabilities,11427,11821,12422,12994,4146,4747,3807,3743,2785,2743,2892,3167,
Fixed Assets,6060,5861,5654,5547,2022,1973,1406,1332,1232,1168,1180,1187,
  └─ Land,975.22,975.22,975.22,975.22,975.22,975.22,484.49,484.49,484.49,484.49,484.49,,
  └─ Building,546.85,551.37,551.37,551.37,551.37,551.37,502.10,502.10,498.33,498.33,528.54,,
  └─ Plant Machinery,5206.63,5221.76,5223.31,5218.71,5218.78,5218.78,5139.29,5139.29,4917.90,4917.94,4934.69,,
  └─ Equipments,3.16,3.45,3.52,10.91,10.95,10.95,10.21,10.21,3.40,3.56,5.10,,
  └─ Furniture n fittings,9.61,9.60,9.65,9.72,9.72,9.72,8.91,8.91,5.06,5.06,6.43,,
  └─ Vehicles,6.35,6.29,6.38,6.38,6.38,6.38,6.38,6.38,2.03,2.03,2.05,,
  └─ Intangible Assets,10.19,10.19,10.19,10.19,10.19,10.19,0.00,0.00,0.00,0.00,0.00,0.36,
  └─ Other fixed assets,8.64,9.83,9.87,107.30,107.31,129.34,215.64,215.64,118.17,121.82,145.51,,
  └─ Gross Block,6766.65,6787.71,6789.51,6889.80,6889.92,6911.95,6367.02,6367.02,6029.38,6033.23,6106.81,,
  └─ Accumulated Depreciation,706.62,926.46,1135.05,1342.78,4867.61,4939.27,4960.78,5034.74,4797.21,4865.67,4926.55,,
CWIP,3519,3884,4268,4692,103,37,37,37,37,43,155,166,
Investments,302,302,315,303,303,303,3,4,4,5,5,258,
Other Assets,1546,1774,2184,2453,1718,2435,2361,2370,1512,1528,1551,1556,
  └─ Inventories,311,614,775,698,622,495,2089,2086,1405,1405,1401,952,
  └─ Trade receivables,45,11,3,15,6,3,3,1,0,0,0,12,
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.73,0.00,0.00,7.41,,657.41
    └─ Receivables under 6m,875.70,841.22,875.80,887.00,877.90,883.85,798.12,0.08,0.00,0.00,0.00,,738.17
    └─ Prov for Doubtful,-830.24,-830.24,-872.35,-872.35,-872.35,-880.95,-796.74,0.00,0.00,0.00,-6.95,,0.00
  └─ Cash Equivalents,208,160,119,177,56,16,19,28,8,19,29,289,
  └─ Loans n Advances,223,234,249,148,128,152,140,-96,-320,-320,-320,9,
  └─ Other asset items,759,756,1037,1415,907,1769,111,351,419,424,440,294,
Total Assets,11427,11821,12422,12994,4146,4747,3807,3743,2785,2743,2892,3167,
