Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2011
Equity Capital,17,17,17,17,17,17,17,17,3,4,4,4,
Reserves,224,259,333,374,428,573,566,25,174,217,268,349,
Borrowings,183,166,139,66,61,58,64,131,18,1,165,203,
  └─ Long term Borrowings,68,30,14,0,0,0,1,0,0,0,165,203,
  └─ Short term Borrowings,73,92,104,65,60,57,63,130,18,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,1,0,0,
  └─ Other Borrowings,43,44,21,0,0,0,0,1,0,0,0,,
Other Liabilities,67,180,121,97,98,105,146,165,6,5,24,51,
  └─ Non controlling int,0.08,0.08,0.08,0.09,0.09,0.10,0.10,0.00,0.00,0.00,0.00,0.00,
  └─ Trade Payables,38.36,99.40,52.05,47.08,44.20,49.52,62.97,99.82,2.12,0.29,18.52,18.84,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,18.00,16.51,0.95,1.87,0.00,0.99,0.99,,
  └─ Other liability items,29.05,80.02,68.84,49.67,35.90,38.61,82.30,63.24,3.47,3.69,4.54,32.21,
Total Liabilities,492,621,609,554,603,753,793,338,201,227,461,608,
Fixed Assets,218,207,216,201,189,324,289,66,58,3,1,309,
  └─ Land,1.10,1.10,9.72,1.89,1.89,1.74,1.74,1.74,1.74,1.52,1.52,,
  └─ Building,12.79,12.55,3.93,11.76,11.76,24.97,24.97,23.28,23.28,0.00,0.00,,
  └─ Plant Machinery,39.06,45.09,45.29,45.30,45.30,10.57,10.57,10.69,0.00,0.00,0.00,,
  └─ Ships Vessels,208.11,209.30,243.48,252.66,266.29,314.64,315.09,0.00,0.00,0.00,0.00,,
  └─ Equipments,1.77,1.78,1.83,1.83,1.85,0.12,0.13,0.91,0.81,0.81,0.81,,
  └─ Computers,2.88,2.92,2.98,2.98,3.01,0.18,0.18,0.09,0.00,0.00,0.01,,
  └─ Furniture n fittings,1.58,1.54,1.54,1.54,1.54,0.14,0.14,0.14,0.00,0.00,0.00,,
  └─ Vehicles,1.21,1.17,1.17,1.08,1.03,0.14,0.13,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,11.47,11.47,11.47,11.47,11.47,11.47,11.47,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,2.18,2.99,3.03,3.07,3.09,0.17,0.18,237.74,237.73,1.37,0.21,,
  └─ Gross Block,282.15,289.91,324.44,333.58,347.23,364.14,364.60,274.59,263.56,3.70,2.55,,
  └─ Accumulated Depreciation,63.99,82.90,108.29,132.55,158.03,40.48,75.27,208.65,205.84,1.08,1.44,,
CWIP,2,1,1,13,19,0,0,0,0,47,222,0,
Investments,0,0,0,0,0,0,0,20,0,15,27,34,
Other Assets,272,412,392,340,395,429,503,253,143,164,211,265,
  └─ Inventories,8,27,10,10,9,8,8,6,0,0,0,0,
  └─ Trade receivables,183,217,191,175,240,232,292,146,143,141,197,233,
    └─ Receivables over 6m,121,119,114,107,192,0,0,146,143,141,144,,222
    └─ Receivables under 6m,62,98,77,68,61,263,331,0,0,0,54,,0
    └─ Prov for Doubtful,0,0,0,0,-13,-31,-38,0,0,0,0,,0
  └─ Cash Equivalents,12,18,16,14,9,10,15,0,1,0,8,10,
  └─ Loans n Advances,0,0,0,0,0,0,0,0,0,15,0,0,
  └─ Other asset items,69,150,175,141,138,179,188,100,-0,7,5,22,
Total Assets,492,621,609,554,603,753,793,338,201,227,461,608,
