Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15,206,206,211,211,211,211,211,211,211,211,211,
Reserves,531,1960,2058,2166,2318,4092,3505,3393,3007,2645,2379,2583,
Borrowings,4234,3688,4449,5050,7214,3013,1779,1917,1842,1363,1373,827,
  └─ Long term Borrowings,3140,2670,3203,3193,2658,1235,235,193,131,102,200,205,
  └─ Short term Borrowings,408,522,542,811,3890,824,516,1501,1469,1057,925,374,
  └─ Lease Liabilities,0,0,0,0,0,0,0,223,242,204,248,248,
  └─ Preference Capital,2,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,683,496,704,1046,667,954,1028,0,0,0,0,,
Other Liabilities,1231,1162,1287,1412,1495,2203,1107,774,782,883,974,917,
  └─ Non controlling int,510,575,585,638,637,634,180,170,158,273,355,362,
  └─ Trade Payables,165,99,101,133,142,367,149,106,91,66,64,48,
  └─ Advance from Customers,28,8,32,58,8,5,11,10,14,22,11,,
  └─ Other liability items,528,480,569,583,708,1197,767,488,519,522,543,507,
Total Liabilities,6011,7015,8000,8840,11239,9520,6602,6296,5842,5103,4938,4538,
Fixed Assets,2478,2260,3260,3356,3552,2823,1388,1205,1033,552,516,374,
  └─ Land,163.92,506.36,512.12,516.99,542.05,621.84,144.56,144.56,135.92,128.55,125.36,,
  └─ Building,1342.02,584.83,638.14,687.53,769.60,1160.12,778.10,724.50,655.17,677.19,739.74,,
  └─ Plant Machinery,1030.71,744.99,895.43,546.52,590.64,588.84,290.24,291.42,171.00,181.28,172.19,,
  └─ Equipments,132.70,136.31,141.64,159.49,168.34,154.37,7.81,7.60,508.87,520.49,548.81,,
  └─ Computers,28.14,20.77,25.43,30.15,35.86,14.41,8.71,8.75,7.06,7.21,7.36,,
  └─ Furniture n fittings,204.58,95.37,120.69,142.41,165.21,170.52,161.25,160.64,118.32,118.63,116.15,,
  └─ Vehicles,91.11,107.67,222.88,263.96,303.19,327.94,4.48,4.56,4.16,4.37,3.95,,
  └─ Intangible Assets,566.64,520.79,519.18,530.10,529.43,395.13,367.74,367.74,360.80,1.46,1.46,2.33,
  └─ Other fixed assets,174.89,24.09,1153.34,1707.44,1961.38,862.83,693.02,621.35,117.44,56.69,56.65,,
  └─ Gross Block,3734.71,2741.18,4228.85,4584.59,5065.70,4296.00,2455.91,2331.12,2078.74,1695.87,1771.67,,
  └─ Accumulated Depreciation,1256.28,481.43,969.19,1228.82,1513.71,1473.09,1068.03,1125.95,1045.91,1143.92,1255.78,,
CWIP,997,715,816,957,1066,1287,7,2,6,8,7,6,
Investments,518,1374,664,716,177,493,460,430,440,44,79,94,
Other Assets,2018,2667,3259,3811,6444,4917,4747,4659,4362,4499,4335,4064,
  └─ Inventories,126,125,133,96,112,76,16,19,31,33,37,37,
  └─ Trade receivables,334,306,409,480,571,287,55,35,57,56,62,59,
    └─ Receivables over 6m,62,0,0,0,0,0,0,83,83,81,82,,46
    └─ Receivables under 6m,275,346,448,515,612,362,115,34,53,54,60,,233
    └─ Prov for Doubtful,-3,-40,-39,-35,-42,-75,-60,-82,-79,-79,-80,,0
  └─ Cash Equivalents,743,1180,1449,1667,2367,100,46,53,71,225,244,26,
  └─ Loans n Advances,130,147,288,270,1189,2473,2735,2746,2336,2324,2296,2326,
  └─ Other asset items,685,910,980,1299,2205,1982,1895,1806,1866,1861,1696,1615,
Total Assets,6011,7015,8000,8840,11239,9520,6602,6296,5842,5103,4938,4538,
