Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,28,28,55,55,55,55,55,55,55,55,55,55,
Reserves,588,735,838,935,1043,1132,1309,1513,1750,2000,2200,2479,
Borrowings,15,15,8,0,0,0,12,15,51,83,84,61,
  └─ Long term Borrowings,6,3,2,0,0,0,0,0,4,6,1,0,
  └─ Short term Borrowings,9,12,6,0,0,0,0,2,14,12,6,1,
  └─ Lease Liabilities,0,0,0,0,0,0,12,13,34,65,76,60,
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,,
Other Liabilities,309,311,309,349,347,404,485,532,549,628,716,842,
  └─ Non controlling int,9,10,11,12,14,14,12,12,11,12,14,15,
  └─ Trade Payables,89,83,166,195,181,226,312,328,279,362,425,514,
  └─ Advance from Customers,0,0,0,0,15,12,12,20,30,25,22,,
  └─ Other liability items,212,218,132,141,138,153,149,173,229,228,255,313,
Total Liabilities,940,1089,1210,1339,1445,1592,1862,2116,2406,2766,3055,3438,
Fixed Assets,360,350,368,342,345,385,370,386,586,756,886,887,
  └─ Land,20,20,20,20,20,22,22,22,40,40,39,,
  └─ Building,163,134,148,152,157,200,200,210,260,330,394,,
  └─ Plant Machinery,360,216,251,260,293,338,361,395,452,583,712,,
  └─ Equipments,10,4,6,7,8,9,10,11,16,20,25,,
  └─ Computers,17,5,9,11,14,16,17,21,24,33,42,,
  └─ Furniture n fittings,14,7,12,13,16,18,19,21,38,45,52,,
  └─ Vehicles,2,2,2,2,3,3,3,3,4,4,5,,
  └─ Intangible Assets,9,1,1,1,1,1,1,1,87,87,87,92,
  └─ Other fixed assets,13,4,5,5,5,5,13,17,18,20,25,,
  └─ Gross Block,608,393,453,469,516,612,646,701,938,1163,1381,,
  └─ Accumulated Depreciation,248,43,85,127,171,228,276,316,353,407,495,,
CWIP,7,14,6,25,43,29,24,67,124,128,26,51,
Investments,35,135,145,171,183,583,713,531,642,689,892,999,
Other Assets,538,590,690,802,875,595,755,1133,1054,1193,1251,1500,
  └─ Inventories,225,258,246,272,329,303,323,448,464,488,490,481,
  └─ Trade receivables,129,134,127,177,206,205,202,237,280,357,362,397,
    └─ Receivables over 6m,3,0,0,0,0,0,0,7,9,19,28,,4
    └─ Receivables under 6m,127,134,127,183,212,211,209,236,278,346,340,,86
    └─ Prov for Doubtful,0,0,0,-6,-6,-6,-7,-7,-7,-8,-5,,0
  └─ Cash Equivalents,114,124,243,272,234,15,130,278,139,213,265,490,
  └─ Loans n Advances,0,4,26,32,40,24,34,50,39,38,37,39,
  └─ Other asset items,70,70,49,49,66,48,66,120,132,96,98,93,
Total Assets,940,1089,1210,1339,1445,1592,1862,2116,2406,2766,3055,3438,
