Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,73,73,73,73,73,73,73,73,76,80,136,142,
Reserves,1626,1617,1578,1549,1530,1460,1339,1216,1229,1178,2273,2486,
Borrowings,1780,1605,1758,987,882,696,766,785,966,1041,793,1197,
  └─ Long term Borrowings,756,2178,522,392,263,212,282,216,31,354,508,890,
  └─ Short term Borrowings,577,750,809,271,259,233,483,462,831,585,284,306,
  └─ Lease Liabilities,-0,-0,-0,-0,-0,-0,0,1,2,1,0,1,
  └─ Preference Capital,-0,-0,-0,0,0,0,0,0,0,0,0,-0,
  └─ Other Borrowings,448,-1324,426,324,359,250,-0,105,102,100,-0,,
Other Liabilities,1559,1389,1518,2266,2238,2269,2249,2628,2232,2610,2217,2478,
  └─ Non controlling int,18,22,21,22,22,22,21,19,23,55,61,37,
  └─ Trade Payables,226,150,177,167,177,192,183,199,182,190,191,216,
  └─ Advance from Customers,396,471,274,904,546,611,716,894,816,1427,1393,,
  └─ Other liability items,919,746,1046,1172,1493,1444,1329,1517,1211,939,572,2225,
Total Liabilities,5039,4684,4927,4875,4722,4497,4426,4702,4504,4909,5417,6302,
Fixed Assets,155,103,94,90,88,86,70,69,66,138,135,142,
  └─ Land,19,19,19,19,19,19,18,18,18,24,24,,
  └─ Building,12,12,12,12,20,26,4,4,4,9,9,,
  └─ Plant Machinery,1,1,1,1,1,2,2,2,2,2,2,,
  └─ Equipments,2,2,2,2,2,5,5,5,5,6,6,,
  └─ Computers,1,1,1,1,0,0,0,0,0,1,1,,
  └─ Furniture n fittings,7,7,7,6,5,8,9,9,9,9,11,,
  └─ Vehicles,10,10,10,10,10,6,6,6,4,4,6,,
  └─ Intangible Assets,115,25,19,19,10,10,10,11,10,86,86,96,
  └─ Other fixed assets,13,53,64,63,58,60,61,62,62,61,51,,
  └─ Gross Block,178,128,134,132,125,136,114,116,114,200,195,,
  └─ Accumulated Depreciation,24,26,40,42,38,51,44,47,48,63,60,,
CWIP,13,14,10,12,14,17,17,17,17,17,17,17,
Investments,286,1723,1711,1707,1619,1517,1253,1231,1124,107,98,81,
Other Assets,4585,2844,3112,3066,3001,2877,3087,3385,3297,4648,5168,6062,
  └─ Inventories,2442,1574,1696,1668,1478,1805,1759,2079,2014,2924,3150,3817,
  └─ Trade receivables,182,150,302,451,315,90,185,244,202,191,303,269,
    └─ Receivables over 6m,55,0,0,0,0,0,0,229,199,188,264,,111
    └─ Receivables under 6m,128,150,303,452,316,92,193,34,23,23,59,,80
    └─ Prov for Doubtful,0,0,-1,-2,-2,-3,-8,-19,-20,-20,-20,,0
  └─ Cash Equivalents,56,32,11,31,50,42,63,55,63,132,190,328,
  └─ Loans n Advances,117,256,255,135,154,240,222,275,334,295,677,1109,
  └─ Other asset items,1788,832,848,781,1004,701,858,732,684,1107,848,539,
Total Assets,5039,4684,4927,4875,4722,4497,4426,4702,4504,4909,5417,6302,
