Metric,Mar 2025,Mar 2026
Equity Capital,,13
Reserves,,29
Borrowings,,28
  └─ Long term Borrowings,,11.01
  └─ Short term Borrowings,,16.57
Other Liabilities,,14
  └─ Trade Payables,,3.62
  └─ Other liability items,,10.82
Total Liabilities,,84
Fixed Assets,,21
CWIP,,-0
Investments,,3
Other Assets,,60
  └─ Trade receivables,,24.19
  └─ Cash Equivalents,,4.26
  └─ Loans n Advances,,6.49
  └─ Other asset items,,24.58
Total Assets,,84
