Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13,13,13,13,13,13,13,13,13,13,15,15,
Reserves,156,179,197,177,206,192,210,191,198,190,391,328,
Borrowings,89,81,279,390,357,372,374,320,308,242,187,123,
  └─ Long term Borrowings,0,0,58,95,86,70,109,82,58,45,21,2,
  └─ Short term Borrowings,89,81,190,267,228,202,210,191,205,145,123,120,
  └─ Lease Liabilities,0,0,0,0,0,48,56,48,45,53,43,1,
  └─ Other Borrowings,0,0,31,27,42,52,0,0,-0,0,0,,
Other Liabilities,169,188,377,493,515,497,381,396,551,618,647,836,
  └─ Non controlling int,36,30,22,26,25,25,17,-5,-7,-7,-11,-18,
  └─ Trade Payables,53,80,123,188,145,178,109,114,211,222,220,253,
  └─ Advance from Customers,42,55,54,72,94,66,41,76,108,148,222,,
  └─ Other liability items,38,23,179,208,252,227,214,212,239,254,216,601,
Total Liabilities,427,461,865,1073,1091,1074,978,920,1070,1063,1239,1303,
Fixed Assets,72,72,250,239,205,256,253,239,220,238,217,140,
  └─ Land,11.90,11.90,12.01,12.03,12.02,12.03,12.03,12.03,12.04,12.04,12.04,,
  └─ Building,11.03,11.45,45.83,48.16,48.02,147.71,128.47,120.69,108.79,121.58,124.67,,
  └─ Plant Machinery,158.96,167.61,58.99,68.30,67.96,86.26,98.10,104.90,113.84,134.30,145.05,,
  └─ Equipments,3.65,3.78,5.84,6.47,6.29,6.53,6.76,6.88,7.16,7.24,7.46,,
  └─ Computers,4.32,4.45,6.80,7.84,6.24,10.22,12.40,9.31,12.09,15.32,15.90,,
  └─ Furniture n fittings,12.69,12.99,19.54,22.97,21.78,25.96,26.48,28.32,29.90,31.36,31.84,,
  └─ Vehicles,1.62,1.50,0.61,0.64,0.66,6.19,9.05,11.97,12.19,14.10,11.06,,
  └─ Intangible Assets,0.86,5.16,155.56,175.44,143.92,150.64,157.08,167.70,175.51,197.65,207.34,4.00,
  └─ Other fixed assets,4.73,6.59,61.28,63.82,65.36,70.29,73.18,73.33,74.91,75.45,75.92,,
  └─ Gross Block,209.76,225.43,366.46,405.67,372.25,515.83,523.55,535.13,546.43,609.04,631.28,,
  └─ Accumulated Depreciation,137.48,153.44,116.04,167.07,167.48,259.35,270.99,295.80,326.59,370.74,413.88,,
CWIP,0,21,11,27,14,11,19,12,28,10,15,0,
Investments,0,1,45,14,12,40,49,7,10,8,0,0,
Other Assets,354,366,559,793,860,766,658,661,812,806,1007,1163,
  └─ Inventories,151,157,184,270,237,236,194,225,261,317,347,456,
  └─ Trade receivables,110,102,188,240,274,249,216,250,331,228,307,300,
    └─ Receivables over 6m,6,4,0,0,0,0,0,0,28,51,48,,5
    └─ Receivables under 6m,105,99,192,243,282,261,224,259,313,180,268,,93
    └─ Prov for Doubtful,-0,-0,-4,-3,-7,-12,-8,-9,-10,-3,-10,,-0
  └─ Cash Equivalents,50,63,29,36,29,23,60,57,42,72,129,120,
  └─ Loans n Advances,15,12,87,18,21,26,31,27,28,36,35,15,
  └─ Other asset items,27,32,71,230,299,232,157,102,150,153,189,272,
Total Assets,427,461,865,1073,1091,1074,978,920,1070,1063,1239,1303,
