Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,0.52,0.52,4.23,4.23,4.23,4.23
Reserves,,3.10,7.49,10.78,11.82,7.49,7.90
Borrowings,,0.46,0.00,1.28,0.00,2.68,0.73
  └─ Long term Borrowings,,0.46,0.00,0.54,0.00,2.34,0.59
  └─ Short term Borrowings,,0.00,0.00,0.75,0.00,0.33,0.14
  └─ Other Borrowings,,0.00,0.00,-0.01,0.00,0.01,
Other Liabilities,,4.86,10.56,2.89,2.08,0.89,2.28
  └─ Trade Payables,,0.63,1.48,0.08,0.18,0.17,0.17
  └─ Advance from Customers,,3.82,6.61,0.56,1.24,0.54,
  └─ Other liability items,,0.41,2.47,2.25,0.66,0.18,2.11
Total Liabilities,,8.94,18.57,19.18,18.13,15.29,15.14
Fixed Assets,,0.00,0.00,1.20,0.09,2.66,0.64
  └─ Equipments,,0.00,0.00,0.03,0.04,0.07,
  └─ Furniture n fittings,,0.00,0.00,0.11,0.11,0.11,
  └─ Vehicles,,0.00,0.00,1.22,0.23,3.43,
  └─ Gross Block,,0.00,0.00,1.36,0.38,3.61,
  └─ Accumulated Depreciation,,0.00,0.00,0.16,0.29,0.96,
CWIP,,0.00,0.00,0.00,0.00,0.00,0.00
Investments,,3.91,4.14,4.28,4.31,0.23,0.44
Other Assets,,5.03,14.43,13.70,13.73,12.40,14.06
  └─ Inventories,,0.79,1.89,0.00,0.00,0.00,0.00
  └─ Trade receivables,,1.49,1.74,3.22,2.34,2.64,1.98
    └─ Receivables over 6m,,0.00,0.00,3.16,2.34,2.44,
    └─ Receivables under 6m,,1.49,1.74,0.06,0.00,0.19,
  └─ Cash Equivalents,,0.60,0.01,1.55,0.38,0.00,0.00
  └─ Loans n Advances,,1.84,5.98,0.40,1.61,0.53,11.72
  └─ Other asset items,,0.31,4.81,8.53,9.40,9.23,0.36
Total Assets,,8.94,18.57,19.18,18.13,15.29,15.14
