Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,5.45,
Reserves,7.33,9.30,10.36,13.25,12.81,12.31,12.67,12.80,12.16,17.96,17.54,16.56,
Borrowings,3.98,10.59,9.72,7.56,8.04,6.92,6.27,4.47,0.21,0.00,0.34,0.28,
  └─ Long term Borrowings,0.10,0.60,0.46,0.52,0.48,0.28,1.31,1.63,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,3.76,9.63,8.53,6.09,6.64,6.51,4.96,2.84,0.21,0.00,0.00,0.00,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.28,
  └─ Other Borrowings,0.12,0.36,0.73,0.95,0.92,0.13,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,7.59,10.73,13.52,14.46,12.02,7.12,5.33,6.49,4.27,5.85,9.40,7.02,
  └─ Trade Payables,3.41,3.69,7.93,8.28,6.40,2.75,2.17,2.24,1.71,0.83,2.75,2.41,
  └─ Advance from Customers,1.24,1.94,1.92,1.50,2.81,1.70,1.02,0.45,0.19,0.65,1.21,,
  └─ Other liability items,2.94,5.10,3.67,4.68,2.81,2.67,2.14,3.80,2.37,4.37,5.44,4.61,
Total Liabilities,24.35,36.07,39.05,40.72,38.32,31.80,29.72,29.21,22.09,29.26,32.73,29.31,
Fixed Assets,5.10,4.56,4.20,4.54,5.57,5.67,5.14,4.61,3.99,3.54,5.23,4.83,
  └─ Land,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.08,0.00,0.77,,
  └─ Building,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.62,0.00,0.00,,
  └─ Plant Machinery,2.29,2.73,3.02,3.72,3.89,4.26,4.38,4.38,4.16,2.85,2.76,,
  └─ Equipments,0.62,0.71,0.75,0.72,0.72,0.72,0.80,0.80,0.79,0.23,0.14,,
  └─ Computers,0.60,0.66,0.84,0.89,0.95,0.99,0.99,1.02,1.03,0.55,0.41,,
  └─ Furniture n fittings,0.79,0.83,0.85,0.85,0.85,0.88,0.93,1.54,1.88,0.11,0.34,,
  └─ Vehicles,1.20,1.08,1.02,1.54,1.18,0.93,0.86,0.86,0.86,0.92,0.89,,
  └─ Intangible Assets,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,
  └─ Other fixed assets,6.66,1.89,1.90,0.45,2.07,2.58,2.63,2.30,2.31,3.90,4.54,,
  └─ Gross Block,13.45,9.16,9.64,9.43,10.92,11.62,11.85,12.16,11.73,8.56,9.85,,
  └─ Accumulated Depreciation,8.35,4.60,5.44,4.88,5.35,5.95,6.71,7.55,7.75,5.02,4.62,,
CWIP,1.26,2.40,3.22,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.00,0.00,0.00,4.43,4.61,4.65,4.53,4.53,1.66,6.04,9.80,11.03,
Other Assets,17.99,29.11,31.63,31.03,28.14,21.48,20.05,20.07,16.44,19.68,17.70,13.45,
  └─ Inventories,6.90,11.76,13.41,10.73,13.00,9.85,10.19,8.38,7.92,6.63,5.19,3.84,
  └─ Trade receivables,6.97,7.31,9.20,10.64,10.98,7.88,5.94,5.51,4.17,3.15,2.57,2.36,
    └─ Receivables over 6m,1.94,1.46,0.00,0.00,0.00,0.00,0.00,2.16,1.62,1.38,1.17,,2.11
    └─ Receivables under 6m,5.02,5.85,9.20,10.64,10.98,7.88,5.94,3.34,2.55,1.78,1.40,,4.33
  └─ Cash Equivalents,0.63,1.79,4.31,4.58,0.59,0.47,0.47,0.23,0.27,5.89,3.52,2.17,
  └─ Loans n Advances,0.42,1.59,1.29,1.31,0.79,0.59,0.39,2.30,1.43,1.01,4.38,0.71,
  └─ Other asset items,3.07,6.66,3.42,3.77,2.78,2.69,3.06,3.65,2.65,3.00,2.04,4.37,
Total Assets,24.35,36.07,39.05,40.72,38.32,31.80,29.72,29.21,22.09,29.26,32.73,29.31,
