Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,0.56,0.56,0.56,13,17,17,17,17,17,17,18,18,
Reserves,24,31,35,32,51,49,63,75,87,106,132,121,
Borrowings,0,10,18,1,0,5,4,11,11,10,16,28,
  └─ Long term Borrowings,0.00,9.03,18.45,0.00,0.00,0.00,0.00,0.00,0.15,0.12,0.08,0.84,
  └─ Short term Borrowings,0.41,0.88,0.00,0.93,0.00,2.41,2.06,10.08,9.04,9.22,15.81,26.74,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,2.50,1.49,1.23,1.64,0.82,0.44,0.45,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,-0.01,-0.01,0.00,,
Other Liabilities,8,9,20,8,12,10,19,24,43,42,37,44,
  └─ Non controlling int,0.06,0.73,3.15,0.78,0.81,0.45,0.35,0.00,0.00,0.05,0.00,0.00,
  └─ Trade Payables,2.22,2.65,8.82,2.22,2.49,3.52,8.27,16.13,33.63,32.80,26.04,32.11,
  └─ Advance from Customers,2.50,1.40,0.40,0.37,1.90,0.06,0.01,0.02,0.04,0.15,0.71,,
  └─ Other liability items,3.72,3.99,7.29,4.86,6.50,6.31,10.52,8.13,8.86,9.03,10.35,11.62,
Total Liabilities,34,50,73,53,81,82,103,128,158,176,204,211,
Fixed Assets,3,2,24,2,1,11,9,8,9,9,10,10,
  └─ Building,1.38,1.38,1.28,1.28,1.28,1.47,1.47,1.25,1.25,1.25,1.25,,
  └─ Equipments,1.08,1.09,1.10,1.24,1.29,1.32,1.34,1.42,1.49,1.50,2.07,,
  └─ Computers,1.65,1.87,2.07,1.98,2.19,2.58,2.68,2.84,3.01,1.98,2.08,,
  └─ Furniture n fittings,0.74,0.74,0.87,0.56,0.60,0.61,0.60,0.64,0.64,0.65,0.68,,
  └─ Vehicles,0.51,0.51,0.30,0.12,0.05,0.05,0.05,0.05,0.24,0.24,0.24,,
  └─ Intangible Assets,0.00,0.00,14.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.03,
  └─ Other fixed assets,1.24,1.27,11.35,1.48,1.53,11.61,11.47,12.31,13.70,14.91,14.39,,
  └─ Gross Block,6.60,6.86,31.35,6.66,6.94,17.64,17.61,18.51,20.33,20.53,20.71,,
  └─ Accumulated Depreciation,3.63,4.50,7.07,5.03,5.45,6.78,8.72,10.03,11.57,11.31,10.46,,
CWIP,0,2,9,0,0,0,1,1,2,0,0,0,
Investments,8,22,5,14,15,8,5,2,2,2,2,2,
Other Assets,23,24,35,38,64,62,88,117,146,165,192,199,
  └─ Inventories,0,0,3,3,5,0,0,0,0,0,0,0,
  └─ Trade receivables,13,15,20,21,32,27,54,87,84,89,112,129,
    └─ Receivables over 6m,9,7,15,12,14,0,39,50,43,63,84,,4
    └─ Receivables under 6m,5,7,5,10,18,31,21,40,43,28,32,,6
    └─ Prov for Doubtful,-1,0,-1,0,0,-4,-5,-3,-1,-2,-3,,0
  └─ Cash Equivalents,3,5,4,6,6,14,9,6,3,5,4,6,
  └─ Loans n Advances,3,2,2,2,4,1,0,1,1,0,1,8,
  └─ Other asset items,4,3,6,6,17,20,24,23,58,70,75,56,
Total Assets,34,50,73,53,81,82,103,128,158,176,204,211,
