Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.76,3.76,8.27,
Reserves,8.32,8.43,11.08,7.75,7.30,7.30,7.36,3.56,5.62,10.69,10.76,35.39,
Borrowings,15.13,37.17,42.87,13.92,18.60,16.24,18.75,14.45,31.41,21.97,27.47,18.87,
  └─ Long term Borrowings,2.06,32.70,2.73,2.63,4.23,3.34,3.23,2.93,2.75,0.00,0.00,0.00,
  └─ Short term Borrowings,12.77,4.28,12.45,10.63,13.36,12.02,15.53,11.52,28.66,21.96,27.47,18.87,
  └─ Other Borrowings,0.30,0.19,27.69,0.66,1.01,0.88,-0.01,0.00,0.00,0.01,0.00,,
Other Liabilities,40.01,43.84,57.36,114.45,127.86,149.87,154.92,160.21,93.43,0.54,17.08,24.61,
  └─ Non controlling int,8.52,8.67,12.04,8.96,9.04,9.08,9.17,10.70,12.16,0.00,0.00,0.00,
  └─ Trade Payables,0.36,0.62,0.92,0.30,0.42,1.22,1.20,0.99,0.65,0.15,6.32,6.59,
  └─ Advance from Customers,0.90,0.31,3.27,80.48,93.13,98.11,105.95,106.66,39.51,0.06,9.57,,
  └─ Other liability items,30.23,34.24,41.13,24.71,25.27,41.46,38.60,41.86,41.11,0.33,1.19,18.02,
Total Liabilities,67.19,93.17,115.04,139.85,157.49,177.14,184.76,181.95,134.19,36.96,59.07,87.14,
Fixed Assets,8.40,8.04,8.47,8.96,8.64,8.31,8.00,1.67,1.48,0.11,0.13,0.13,
  └─ Building,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.00,0.00,,
  └─ Plant Machinery,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.00,0.00,,
  └─ Equipments,0.29,0.38,0.44,0.49,0.53,0.54,0.28,0.29,0.30,0.05,0.08,,
  └─ Computers,0.31,0.37,0.37,0.37,0.37,0.39,0.08,0.10,0.12,0.11,0.15,,
  └─ Furniture n fittings,0.54,0.54,0.54,0.54,0.54,0.54,0.48,0.48,0.48,0.00,0.00,,
  └─ Vehicles,2.85,2.85,3.17,3.95,3.95,3.95,3.95,3.95,3.95,0.00,0.00,,
  └─ Intangible Assets,7.07,7.07,7.07,7.07,7.07,7.07,7.07,0.96,0.96,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.00,0.00,0.01,0.01,0.00,0.00,-0.01,0.00,0.00,0.00,,
  └─ Gross Block,11.15,11.30,11.68,12.52,12.56,12.58,11.94,5.85,5.90,0.16,0.23,,
  └─ Accumulated Depreciation,2.75,3.26,3.21,3.56,3.92,4.27,3.94,4.19,4.42,0.05,0.10,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8.01,21.10,21.26,21.37,
Other Assets,58.78,85.12,106.56,130.88,148.84,168.82,176.75,180.27,124.70,15.75,37.68,65.64,
  └─ Inventories,57.60,75.87,77.12,108.74,121.44,139.01,139.54,146.77,64.78,8.38,23.89,31.45,
  └─ Trade receivables,0.00,0.00,12.60,0.01,0.00,0.00,9.34,3.49,22.98,0.03,0.38,0.03,
    └─ Receivables over 6m,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,22.98,0.03,0.03,,0.00
    └─ Receivables under 6m,0.00,0.00,12.60,0.00,0.00,0.00,9.34,3.49,0.00,0.00,0.35,,1.02
  └─ Cash Equivalents,0.11,2.39,9.90,0.16,0.11,0.19,0.08,0.27,0.06,2.60,0.07,0.07,
  └─ Loans n Advances,0.03,0.23,0.27,11.06,15.96,17.80,8.47,10.40,13.43,0.00,0.00,0.93,
  └─ Other asset items,1.04,6.63,6.67,10.91,11.33,11.82,19.32,19.34,23.45,4.74,13.34,33.16,
Total Assets,67.19,93.17,115.04,139.85,157.49,177.14,184.76,181.95,134.19,36.96,59.07,87.14,
