Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,
Reserves,45,54,65,71,78,86,101,108,125,143,170,176,
Borrowings,4,1,5,30,32,21,25,54,46,36,40,28,
  └─ Long term Borrowings,0.28,0.12,0.54,5.08,5.09,3.11,2.82,11.42,11.94,8.76,4.27,2.11,
  └─ Short term Borrowings,3.18,0.65,4.55,24.15,25.74,16.34,20.31,40.65,33.29,27.49,35.84,22.95,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,2.29,1.69,0.55,0.13,0.00,2.74,
  └─ Other Borrowings,0.15,0.17,0.12,0.68,1.54,1.81,-0.01,-0.01,0.01,0.00,0.00,,
Other Liabilities,13,15,8,8,11,13,12,16,27,24,30,21,
  └─ Non controlling int,0.00,0.00,0.34,0.10,0.18,0.49,0.95,1.32,2.29,3.88,5.08,6.06,
  └─ Trade Payables,2.57,4.99,1.70,2.92,4.90,5.30,5.41,8.66,12.38,6.53,10.77,7.96,
  └─ Advance from Customers,0.83,1.13,0.46,0.58,0.71,0.38,0.35,0.47,1.48,0.44,0.41,,
  └─ Other liability items,9.40,8.97,5.03,4.73,4.89,6.47,5.19,5.35,10.39,12.67,13.73,6.76,
Total Liabilities,72,81,88,120,132,131,149,189,208,214,251,235,
Fixed Assets,18,19,20,32,30,29,29,30,55,52,52,28,
  └─ Land,1.77,1.77,1.43,1.46,1.46,1.46,1.46,4.53,4.53,4.53,4.53,,
  └─ Building,12.17,12.17,6.03,7.42,7.78,9.96,12.16,12.96,26.95,27.26,27.49,,
  └─ Plant Machinery,38.98,39.51,11.36,22.62,24.45,25.90,28.69,30.33,47.36,49.81,56.37,,
  └─ Equipments,0.00,0.00,0.20,0.40,0.50,0.58,0.63,0.71,0.81,0.84,0.95,,
  └─ Furniture n fittings,0.87,0.87,0.09,0.38,0.47,0.50,0.57,0.59,0.63,0.65,0.68,,
  └─ Vehicles,1.70,1.65,1.39,2.95,2.95,3.04,3.02,2.76,4.41,4.37,4.52,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,
  └─ Other fixed assets,0.84,0.68,0.04,0.12,0.14,0.26,0.31,0.31,0.36,0.34,0.37,,
  └─ Gross Block,56.33,56.65,20.54,35.35,37.75,41.70,46.84,52.19,85.05,87.80,94.91,,
  └─ Accumulated Depreciation,38.03,37.70,0.96,3.53,8.00,12.74,17.35,22.38,29.55,36.15,42.75,,
CWIP,0,2,5,0,0,0,3,16,0,1,1,0,
Investments,1,0,18,22,25,31,37,45,48,52,68,88,
Other Assets,53,59,46,67,77,71,79,98,104,109,129,120,
  └─ Inventories,21.00,19.91,16.46,24.59,26.82,27.39,31.18,30.15,37.06,30.83,36.16,29.63,
  └─ Trade receivables,16.72,18.02,13.92,24.43,28.58,23.72,22.98,41.98,33.97,34.44,49.02,32.92,
    └─ Receivables over 6m,1.47,0.95,0.00,0.00,0.00,0.00,0.00,3.49,7.63,6.33,6.06,,2.09
    └─ Receivables under 6m,15.25,17.07,14.00,24.93,29.33,25.17,25.03,40.60,27.81,30.08,45.07,,17.50
    └─ Prov for Doubtful,0.00,0.00,-0.08,-0.50,-0.75,-1.44,-2.04,-2.11,-1.47,-1.97,-2.11,,0.00
  └─ Cash Equivalents,6.84,10.00,7.75,5.49,8.56,5.55,5.44,7.20,7.18,16.60,13.66,31.85,
  └─ Loans n Advances,0.75,0.98,2.54,1.33,2.03,2.34,0.80,1.06,1.03,1.65,1.76,12.66,
  └─ Other asset items,7.74,10.17,5.57,11.16,11.19,11.97,18.69,17.59,25.19,25.79,28.88,12.69,
Total Assets,72,81,88,120,132,131,149,189,208,214,251,235,
