Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5,5,5,5,5,5,10,10,10,12,12,15,
Reserves,47,46,48,45,46,45,47,56,61,130,153,292,
Borrowings,43,17,1,8,15,23,35,51,74,82,86,128,
  └─ Long term Borrowings,13,2,0,0,0,5,8,10,20,27,10,69,
  └─ Short term Borrowings,30,16,1,8,15,15,23,35,41,42,67,44,
  └─ Lease Liabilities,0,0,0,0,0,2,4,5,13,13,10,15,
  └─ Other Borrowings,0,0,0,0,0,1,0,-0,0,-0,0,,
Other Liabilities,23,22,7,11,20,10,24,30,23,15,35,68,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.89,0.35,0.43,-0.26,-2.67,-5.50,0.00,0.00,
  └─ Trade Payables,8.75,4.61,0.49,3.80,8.55,3.60,11.08,15.23,8.91,5.53,17.26,28.03,
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,1.09,0.09,0.94,0.31,0.64,0.00,,
  └─ Other liability items,13.93,17.60,6.37,7.07,10.28,5.11,11.95,13.89,16.30,14.43,18.02,40.17,
Total Liabilities,118,90,61,69,86,83,116,146,169,239,287,503,
Fixed Assets,57,8,10,11,11,15,16,28,48,49,76,127,
  └─ Land,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,2.05,,
  └─ Building,1.62,1.62,1.18,1.18,1.18,1.64,1.70,1.70,1.70,1.70,1.70,,
  └─ Plant Machinery,9.81,9.82,2.74,2.90,3.53,6.10,3.63,13.28,19.75,22.54,47.66,,
  └─ Equipments,1.41,1.43,0.29,0.37,0.50,0.77,0.83,0.87,0.88,1.06,1.86,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,3.95,3.96,4.97,5.42,5.51,,
  └─ Furniture n fittings,2.31,2.31,1.02,1.03,1.14,1.41,1.50,1.69,2.26,2.43,3.90,,
  └─ Vehicles,0.43,0.43,0.24,0.65,0.65,0.71,0.71,0.73,0.85,0.85,1.04,,
  └─ Intangible Assets,49.37,1.72,0.75,1.37,5.88,6.05,6.07,9.18,15.75,19.32,28.18,33.65,
  └─ Other fixed assets,0.00,0.01,3.20,5.03,-0.01,3.14,6.54,9.64,19.67,24.44,24.46,,
  └─ Gross Block,67.00,19.39,11.47,14.58,14.92,21.87,26.98,43.10,67.88,79.81,116.36,,
  └─ Accumulated Depreciation,9.57,11.34,1.74,3.10,4.11,7.14,10.66,15.11,19.89,30.88,40.83,,
CWIP,0,0,0,0,0,0,1,0,1,0,0,0,
Investments,3,3,15,23,19,13,17,24,27,28,29,88,
Other Assets,57,79,36,34,56,55,81,94,93,163,182,288,
  └─ Inventories,0,0,0,0,2,4,6,9,3,5,19,70,
  └─ Trade receivables,32,31,11,20,27,21,50,57,55,52,129,116,
    └─ Receivables over 6m,0,0,0,20,27,2,0,0,0,29,47,,0
    └─ Receivables under 6m,32,31,11,0,0,20,51,57,55,24,82,,33
    └─ Prov for Doubtful,0,0,-0,-0,-0,-0,-0,-0,-1,-0,-1,,-0
  └─ Cash Equivalents,10,13,7,2,10,7,10,9,10,73,13,29,
  └─ Loans n Advances,5,9,1,1,2,2,3,4,4,3,4,4,
  └─ Other asset items,10,25,18,12,14,22,12,15,21,30,17,70,
Total Assets,118,90,61,69,86,83,116,146,169,239,287,503,
