Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1.10,2.21,2.21,10.16,10.16,10.16,10.16,10.16,10.16,10.16,10.16
Reserves,5.14,5.86,7.93,3.00,5.09,7.16,9.90,11.61,13.41,15.75,16.99
Borrowings,0.00,6.39,7.64,6.33,7.19,4.89,6.99,6.42,4.80,1.05,0.25
  └─ Long term Borrowings,0.00,6.39,5.98,5.78,6.59,4.18,6.30,5.88,4.11,0.63,0.00
  └─ Short term Borrowings,0.00,0.00,1.37,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.02,0.00,0.25
  └─ Other Borrowings,0.00,0.00,0.29,0.37,0.60,0.71,0.68,0.50,0.67,0.42,
Other Liabilities,0.60,1.07,1.98,2.78,2.47,2.36,2.56,3.04,2.99,3.35,2.65
  └─ Non controlling int,0.00,0.13,0.27,0.38,0.43,0.45,0.54,0.65,0.64,0.54,0.49
  └─ Trade Payables,0.21,0.52,0.74,0.60,0.54,0.47,0.39,0.54,0.22,0.30,0.24
  └─ Advance from Customers,0.00,0.00,0.11,0.41,0.07,0.02,0.03,0.11,0.20,0.01,
  └─ Other liability items,0.39,0.42,0.86,1.39,1.43,1.42,1.60,1.74,1.93,2.50,1.92
Total Liabilities,6.84,15.53,19.76,22.27,24.91,24.57,29.61,31.23,31.36,30.31,30.05
Fixed Assets,3.34,13.60,15.33,16.97,17.37,15.04,15.38,23.42,23.22,21.16,21.93
  └─ Building,1.41,6.97,7.18,7.66,7.68,7.30,7.30,15.21,15.27,15.36,
  └─ Plant Machinery,2.02,3.41,3.51,5.08,5.49,5.10,5.57,6.42,7.03,7.19,
  └─ Equipments,0.12,0.15,0.15,0.23,0.26,0.25,0.29,0.36,0.37,0.38,
  └─ Computers,0.06,0.07,0.04,0.08,0.09,0.07,0.08,0.09,0.10,0.10,
  └─ Furniture n fittings,0.04,0.05,0.18,0.20,0.20,0.20,0.20,0.23,0.23,0.23,
  └─ Vehicles,0.44,0.54,0.23,0.23,0.80,0.80,1.03,1.03,1.03,1.03,
  └─ Intangible Assets,0.01,3.51,4.51,4.51,4.51,3.51,3.51,3.51,3.51,2.12,3.39
  └─ Other fixed assets,0.00,0.00,-0.01,0.04,0.04,0.01,0.03,0.03,0.05,0.03,
  └─ Gross Block,4.10,14.70,15.79,18.03,19.07,17.24,18.01,26.88,27.59,26.44,
  └─ Accumulated Depreciation,0.76,1.11,0.47,1.05,1.71,2.20,2.62,3.46,4.37,5.28,
CWIP,0.00,0.00,0.00,0.39,0.65,0.79,8.89,0.95,1.07,1.33,0.00
Investments,2.59,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,0.91,1.92,4.43,4.91,6.89,8.74,5.34,6.86,7.07,7.82,8.12
  └─ Inventories,0.18,0.30,0.72,0.83,0.64,0.70,0.72,0.67,0.81,0.79,0.83
  └─ Trade receivables,0.00,0.00,-0.03,0.19,0.53,0.47,0.57,1.58,0.52,1.85,2.18
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.72,0.10,0.97,
    └─ Receivables under 6m,0.00,0.00,-0.03,0.19,0.53,0.47,0.22,0.86,0.43,0.88,
  └─ Cash Equivalents,0.49,1.15,1.74,1.24,1.29,1.23,3.00,3.13,4.25,1.79,2.03
  └─ Loans n Advances,0.00,0.00,0.33,1.22,2.82,0.35,0.27,0.46,0.08,0.15,2.23
  └─ Other asset items,0.24,0.47,1.67,1.43,1.61,5.99,0.78,1.02,1.41,3.24,0.85
Total Assets,6.84,15.53,19.76,22.27,24.91,24.57,29.61,31.23,31.36,30.31,30.05
