Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Equity Capital,22,22,22,22,22
Reserves,39,51,65,31,31
Borrowings,131,118,182,179,179
  └─ Long term Borrowings,69,52,33,33,44
  └─ Short term Borrowings,48,47,123,123,127
  └─ Other Borrowings,14,19,26,23,8
Other Liabilities,57,154,142,163,163
  └─ Non controlling int,0,2,0,0,0
  └─ Trade Payables,32,115,100,118,118
  └─ Other liability items,26,37,41,45,45
Total Liabilities,250,346,412,396,396
Fixed Assets,110,100,108,104,104
  └─ Land,1,1,3,3,3
  └─ Building,18,18,19,19,19
  └─ Plant Machinery,142,143,157,162,162
  └─ Equipments,1,1,1,1,1
  └─ Computers,1,1,1,1,1
  └─ Furniture n fittings,6,6,6,6,6
  └─ Vehicles,0,0,0,0,0
  └─ Other fixed assets,0,0,0,0,0
  └─ Gross Block,169,170,187,192,192
  └─ Accumulated Depreciation,59,70,79,89,89
CWIP,0,13,3,2,2
Investments,0,0,0,0,0
Other Assets,140,232,301,290,290
  └─ Inventories,49,44,59,76,76
  └─ Trade receivables,63,147,205,190,190
    └─ Receivables over 6m,2,1,11,85,85
    └─ Receivables under 6m,61,146,193,105,105
  └─ Cash Equivalents,2,25,16,6,6
  └─ Loans n Advances,17,2,3,3,8
  └─ Other asset items,8,13,17,16,10
Total Assets,250,346,412,396,396
