Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5,5,6,8,8,8,10,10,13,13,13,19,
Reserves,7,8,13,18,20,25,29,42,40,45,51,98,
Borrowings,10,7,10,19,19,22,30,30,31,30,46,53,
  └─ Long term Borrowings,0.55,0.20,0.40,1.72,7.36,7.08,9.18,6.49,6.12,2.32,9.00,15.90,
  └─ Short term Borrowings,9.08,6.22,9.95,16.62,10.65,12.57,17.76,22.74,22.41,25.97,36.79,36.96,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,1.01,0.84,2.81,1.94,0.67,0.00,
  └─ Preference Capital,0.00,0.00,0.00,0.00,0.00,0.00,1.94,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.54,0.32,0.11,0.48,1.33,1.92,0.00,-0.01,-0.01,0.00,0.00,,
Other Liabilities,14,13,16,26,26,42,39,44,40,48,45,61,
  └─ Non controlling int,-0.15,-0.13,-0.14,-0.15,-0.14,-0.14,-0.14,-0.15,-0.16,-0.16,-0.17,-0.18,
  └─ Trade Payables,12.43,11.40,15.15,23.53,20.87,36.34,33.24,39.11,33.36,40.19,36.46,47.98,
  └─ Advance from Customers,0.37,0.37,0.19,0.30,0.76,1.53,0.64,0.20,0.79,1.56,0.29,,
  └─ Other liability items,1.23,1.41,1.02,2.65,4.37,4.15,4.81,5.22,5.73,5.99,8.41,13.06,
Total Liabilities,37,33,46,70,73,96,107,127,124,136,155,231,
Fixed Assets,6,6,6,6,6,32,29,36,35,32,38,37,
  └─ Land,1.62,1.65,2.70,2.70,2.70,2.83,2.83,9.30,8.86,9.15,9.17,,
  └─ Building,1.02,1.02,0.57,0.57,0.57,11.26,11.26,12.90,13.27,13.27,21.21,,
  └─ Plant Machinery,5.58,5.77,2.94,3.52,3.64,20.81,21.45,24.68,26.02,26.27,29.20,,
  └─ Equipments,0.27,0.30,0.08,0.12,0.14,0.34,0.36,0.51,0.46,0.65,0.82,,
  └─ Computers,0.21,0.25,0.05,0.08,0.22,0.33,0.36,0.46,0.43,0.48,0.56,,
  └─ Furniture n fittings,0.60,0.71,0.37,0.37,0.39,0.87,0.93,1.20,1.60,2.28,2.83,,
  └─ Vehicles,1.16,1.16,0.54,0.54,0.55,0.67,0.95,1.45,1.45,2.59,2.67,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,
  └─ Other fixed assets,0.00,0.01,0.01,0.01,0.22,0.22,1.39,1.39,4.53,4.53,4.56,,
  └─ Gross Block,10.46,10.87,7.26,7.91,8.43,37.33,39.53,51.89,56.62,59.22,71.02,,
  └─ Accumulated Depreciation,4.12,5.03,0.78,1.48,2.12,5.19,10.92,15.76,21.40,26.98,32.86,,
CWIP,0,0,1,5,17,0,0,0,0,5,9,39,
Investments,0,0,1,1,1,1,1,1,0,1,0,0,
Other Assets,30,27,38,58,50,63,77,90,88,98,107,154,
  └─ Inventories,6,5,8,9,9,17,18,31,35,33,36,46,
  └─ Trade receivables,12,10,15,29,21,25,35,43,34,44,51,54,
    └─ Receivables over 6m,0.01,0.03,0.00,0.00,0.00,0.00,0.00,10.61,10.63,2.92,2.86,,0.07
    └─ Receivables under 6m,11.97,10.36,14.80,28.63,20.76,25.10,35.37,32.00,23.37,41.54,47.95,,10.03
  └─ Cash Equivalents,2,2,5,3,3,5,6,3,6,2,2,30,
  └─ Loans n Advances,2,1,2,2,2,5,4,2,4,4,4,0,
  └─ Other asset items,8,8,8,15,15,11,13,12,9,13,14,25,
Total Assets,37,33,46,70,73,96,107,127,124,136,155,231,
