Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,
Reserves,86,104,122,146,178,209,263,306,343,369,382,398,
Borrowings,6,53,3,2,0,4,3,3,3,84,116,154,
  └─ Long term Borrowings,1,0,0,0,0,0,0,0,0,82,98,116,
  └─ Short term Borrowings,3,53,3,2,0,0,0,0,0,0,16,38,
  └─ Lease Liabilities,0,0,0,0,0,3,3,3,2,2,1,0,
  └─ Other Borrowings,2,1,0,0,0,0,0,-0,0,0,0,,
Other Liabilities,181,232,271,242,258,240,194,205,209,220,322,499,
  └─ Non controlling int,0,0,1,2,4,0,0,0,0,0,0,0,
  └─ Trade Payables,14,10,21,13,33,36,19,17,15,20,15,14,
  └─ Advance from Customers,162,212,228,218,210,196,160,171,185,192,296,,
  └─ Other liability items,5,10,20,9,12,8,15,16,9,8,10,485,
Total Liabilities,275,392,398,392,439,455,463,516,556,675,822,1053,
Fixed Assets,7,6,14,13,13,18,18,18,19,18,17,17,
  └─ Building,2.49,2.49,2.49,2.49,2.49,2.49,2.49,6.38,6.38,6.38,6.38,,
  └─ Plant Machinery,1.09,1.17,1.49,0.55,0.55,0.55,0.55,0.56,0.56,0.56,0.56,,
  └─ Equipments,1.17,1.18,1.21,1.25,1.25,1.26,1.26,1.26,1.26,1.29,1.31,,
  └─ Computers,0.30,0.31,0.32,0.37,0.38,0.38,0.39,0.42,0.42,0.47,0.52,,
  └─ Furniture n fittings,0.97,1.00,1.01,1.03,1.03,1.03,1.03,1.09,1.12,1.13,1.13,,
  └─ Vehicles,0.92,0.96,0.96,0.96,1.09,0.91,1.63,1.88,3.18,3.18,3.18,,
  └─ Intangible Assets,2.71,2.21,10.03,10.03,10.03,12.88,12.88,12.88,12.88,12.88,12.88,12.90,
  └─ Other fixed assets,0.22,0.21,0.21,0.27,0.27,3.16,2.72,0.00,0.01,0.27,0.28,,
  └─ Gross Block,9.87,9.53,17.72,16.95,17.09,22.66,22.95,24.47,25.81,26.16,26.24,,
  └─ Accumulated Depreciation,2.96,3.53,4.18,3.95,4.19,4.26,4.46,6.34,7.03,8.10,8.95,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,3,2,0,0,0,0,0,0,0,0,0,0,
Other Assets,265,384,384,379,426,436,444,497,537,656,804,1036,
  └─ Inventories,144,161,175,198,238,238,186,206,260,437,548,673,
  └─ Trade receivables,24,27,45,45,34,15,8,6,2,3,1,1,
    └─ Receivables over 6m,14.86,3.72,0.00,0.00,0.00,0.00,0.00,6.07,2.19,1.86,1.31,,3.17
    └─ Receivables under 6m,8.70,22.92,45.14,45.47,34.40,14.73,7.94,0.08,0.07,1.44,0.03,,21.78
  └─ Cash Equivalents,37,85,49,45,86,94,145,160,151,101,123,261,
  └─ Loans n Advances,26,42,0,13,14,31,0,0,0,0,0,1,
  └─ Other asset items,34,69,115,77,53,59,105,126,124,114,132,100,
Total Assets,275,392,398,392,439,455,463,516,556,675,822,1053,
