Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,25,50,49,49,49,49,49,49,49,197,197,300,
Reserves,1883,1686,1743,1915,1950,2097,2234,3113,2765,2325,2226,274,
Borrowings,613,513,590,474,598,1603,2065,2317,1180,1846,2036,693,
  └─ Long term Borrowings,358,262,339,270,378,797,717,980,320,339,38,18,
  └─ Short term Borrowings,117,96,175,112,119,440,1037,868,385,628,1130,84,
  └─ Lease Liabilities,0,0,0,0,0,205,312,469,474,879,867,591,
  └─ Preference Capital,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,138,155,76,92,101,162,0,0,0,0,0,,
Other Liabilities,926,818,870,966,1317,1552,2964,4125,3237,2796,3010,469,
  └─ Non controlling int,22,22,21,17,21,27,331,384,300,98,218,0,
  └─ Trade Payables,571,564,616,685,699,853,1389,1912,1423,1531,1574,198,
  └─ Advance from Customers,14,14,8,6,6,5,66,17,5,10,6,,
  └─ Other liability items,318,218,226,258,591,668,1179,1812,1509,1157,1212,271,
Total Liabilities,3447,3067,3252,3405,3914,5301,7313,9604,7231,7163,7469,1736,
Fixed Assets,2062,1579,1540,1560,1597,1968,3165,3492,2132,2834,2716,785,
  └─ Land,121,189,192,192,330,233,243,195,132,114,107,,
  └─ Building,471,369,389,458,489,610,718,839,515,599,556,,
  └─ Plant Machinery,1130,627,657,663,668,612,614,513,155,200,228,,
  └─ Ships Vessels,80,110,91,65,36,0,0,0,0,0,0,,
  └─ Equipments,10,5,6,7,7,8,31,33,26,29,33,,
  └─ Computers,17,5,5,6,8,10,54,57,53,54,59,,
  └─ Furniture n fittings,119,58,64,73,77,103,146,166,170,189,216,,
  └─ Vehicles,5,4,4,7,9,9,18,22,13,15,14,,
  └─ Intangible Assets,873,480,450,507,498,565,944,1081,1174,1446,1471,134,
  └─ Other fixed assets,29,267,321,440,451,924,1773,2151,1152,1587,1642,,
  └─ Gross Block,2856,2114,2180,2418,2572,3073,4541,5059,3390,4234,4326,,
  └─ Accumulated Depreciation,794,535,641,858,976,1105,1376,1567,1258,1400,1610,,
CWIP,30,50,75,10,165,269,3,3,15,47,29,1,
Investments,89,153,291,325,239,510,324,567,581,244,171,0,
Other Assets,1265,1285,1346,1510,1913,2554,3822,5543,4502,4038,4553,950,
  └─ Inventories,12,11,10,10,9,8,10,8,3,3,0,0,
  └─ Trade receivables,648,677,752,839,942,1150,2176,3076,2038,2228,2338,429,
    └─ Receivables over 6m,55,0,0,0,0,0,0,332,386,502,626,,53
    └─ Receivables under 6m,647,731,816,934,1025,1150,2341,2887,1907,2032,2033,,566
    └─ Prov for Doubtful,-55,-54,-64,-95,-82,0,-166,-144,-254,-306,-321,,-47
  └─ Cash Equivalents,174,194,187,245,241,588,381,644,1309,559,685,131,
  └─ Loans n Advances,84,62,74,111,131,170,197,348,234,336,282,56,
  └─ Other asset items,349,340,323,306,591,638,1058,1466,919,913,1247,334,
Total Assets,3447,3067,3252,3405,3914,5301,7313,9604,7231,7163,7469,1736,
