Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6,
Reserves,449,426,350,303,344,193,-235,871,837,836,829,829,
Borrowings,1111,1105,994,941,646,742,820,34,20,21,22,24,
  └─ Long term Borrowings,722.97,867.08,714.06,570.71,46.12,613.13,735.08,34.10,20.16,20.99,22.21,23.66,
  └─ Short term Borrowings,295.84,191.82,190.71,164.88,69.39,3.57,84.45,0.05,0.06,0.00,0.00,0.00,
  └─ Preference Capital,16.30,16.30,0.00,0.00,0.00,0.00,0.00,0.00,4.98,5.99,7.21,0.00,
  └─ Other Borrowings,76.07,29.53,88.81,205.16,530.99,125.49,0.00,0.01,-4.98,-5.99,-7.21,,
Other Liabilities,364,317,440,349,379,449,587,848,407,378,433,404,
  └─ Non controlling int,3,1,11,-3,-3,-3,-3,-3,-3,-4,-4,-6,
  └─ Trade Payables,209,188,249,277,270,199,247,235,177,154,226,190,
  └─ Advance from Customers,10,17,12,10,12,15,65,172,77,78,66,,
  └─ Other liability items,141,111,168,64,100,239,278,445,157,150,146,220,
Total Liabilities,1930,1854,1789,1598,1376,1390,1178,1759,1271,1241,1290,1262,
Fixed Assets,1144,1071,1001,949,806,657,609,622,600,582,567,620,
  └─ Land,321,321,303,303,284,216,222,795,251,252,253,,
  └─ Building,453,441,437,437,398,348,329,45,333,320,316,,
  └─ Plant Machinery,672,670,684,690,561,562,568,333,591,590,604,,
  └─ Equipments,23,23,23,22,15,15,12,4,13,11,13,,
  └─ Computers,19,20,20,20,15,15,15,13,16,17,18,,
  └─ Furniture n fittings,36,35,34,34,26,26,25,0,25,23,23,,
  └─ Vehicles,14,14,12,11,9,8,5,25,5,4,4,,
  └─ Intangible Assets,72,73,11,11,9,9,9,9,9,9,9,51,
  └─ Other fixed assets,23,24,77,77,75,75,76,92,87,101,106,,
  └─ Gross Block,1633,1620,1600,1606,1393,1275,1262,1317,1331,1327,1347,,
  └─ Accumulated Depreciation,489,549,599,657,587,617,653,695,731,745,780,,
CWIP,155,161,30,40,23,24,34,17,42,102,128,100,
Investments,15,9,7,7,5,6,0,5,13,40,3,10,
Other Assets,616,614,750,602,542,703,534,1114,615,517,592,532,
  └─ Inventories,310,305,316,334,81,148,174,213,202,178,214,193,
  └─ Trade receivables,99,142,142,136,89,69,85,82,60,57,73,74,
    └─ Receivables over 6m,39,36,0,0,0,0,28,23,8,9,8,,28
    └─ Receivables under 6m,76,112,149,143,102,71,61,63,57,53,69,,89
    └─ Prov for Doubtful,-16,-7,-7,-7,-13,-3,-4,-4,-4,-4,-5,,-22
  └─ Cash Equivalents,52,23,14,23,23,90,136,583,226,139,107,64,
  └─ Loans n Advances,2,2,47,24,28,16,14,13,10,13,16,14,
  └─ Other asset items,153,142,231,84,320,381,126,224,118,129,182,188,
Total Assets,1930,1854,1789,1598,1376,1390,1178,1759,1271,1241,1290,1262,
