Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,7,7,7,7,7,7,7,7,7,8,8,11,
Reserves,22,22,23,24,24,24,27,24,26,44,54,85,
Borrowings,0,0,0,0,0,0,0,0,2,2,2,3,
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,1.38,1.08,1.59,
  └─ Short term Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.39,0.52,0.57,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.13,0.07,0.12,0.15,0.08,0.46,0.36,
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,,
Other Liabilities,2,2,2,4,3,3,3,3,5,5,8,13,
  └─ Non controlling int,0.12,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,
  └─ Trade Payables,0.94,1.82,1.31,2.41,1.49,1.87,0.93,1.69,3.08,1.25,4.24,5.53,
  └─ Advance from Customers,0.33,0.21,0.19,0.15,0.47,0.58,0.55,0.72,0.82,1.15,0.40,,
  └─ Other liability items,0.20,0.35,0.81,1.18,0.83,0.65,1.19,0.93,1.32,2.28,3.60,6.95,
Total Liabilities,31,32,32,35,34,35,37,34,40,58,72,112,
Fixed Assets,6,7,7,7,7,7,6,7,9,10,10,14,
  └─ Building,1.81,1.81,1.81,1.81,1.81,1.99,1.99,2.20,2.03,2.03,2.49,,
  └─ Plant Machinery,1.89,1.89,1.96,1.89,1.89,0.27,0.27,0.27,0.27,0.27,0.28,,
  └─ Equipments,3.16,3.36,3.54,4.12,4.16,4.40,4.63,4.98,5.03,5.29,5.74,,
  └─ Computers,0.44,0.53,0.56,0.65,0.72,0.32,0.50,0.77,0.83,1.04,1.17,,
  └─ Furniture n fittings,0.63,0.78,0.78,0.88,0.89,0.93,0.95,1.10,1.11,1.13,1.37,,
  └─ Vehicles,1.02,1.03,1.09,1.09,1.13,1.00,1.00,1.02,3.44,4.19,4.39,,
  └─ Intangible Assets,7.78,9.24,10.10,11.40,12.51,13.75,14.78,16.57,17.91,19.50,21.22,3.82,
  └─ Other fixed assets,0.92,1.00,1.03,1.04,1.02,1.02,1.02,1.05,1.05,1.05,1.05,,
  └─ Gross Block,17.65,19.64,20.87,22.88,24.13,23.68,25.14,27.96,31.67,34.50,37.71,,
  └─ Accumulated Depreciation,11.19,12.63,14.28,15.92,17.51,17.11,18.91,20.92,22.61,24.88,27.26,,
CWIP,0,0,0,0,0,1,1,0,0,0,0,0,
Investments,1,1,1,0,0,2,4,0,1,2,2,6,
Other Assets,24,24,25,28,28,25,26,27,30,47,59,92,
  └─ Inventories,8,9,8,6,8,9,9,14,17,15,18,13,
  └─ Trade receivables,2,5,10,12,9,8,8,3,4,11,20,19,
    └─ Receivables over 6m,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.55,2.06,,0.00
    └─ Receivables under 6m,2.34,4.89,10.25,12.02,8.97,7.75,7.66,2.99,3.50,10.31,17.66,,2.88
  └─ Cash Equivalents,11,9,5,8,8,7,8,7,7,20,18,57,
  └─ Loans n Advances,1,1,0,1,1,1,1,0,1,1,1,1,
  └─ Other asset items,1,0,1,1,1,1,1,2,1,1,1,3,
Total Assets,31,32,32,35,34,35,37,34,40,58,72,112,
