Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,85,92,87,95,90,91,90,91,108,108,244,278,
Reserves,7085,3901,3956,2850,2860,3467,3392,3324,3122,-1555,9077,9590,
Borrowings,6544,8903,9410,7648,7033,2737,1223,1329,693,7749,4594,5322,
  └─ Long term Borrowings,5498,6917,7492,3000,3405,989,378,345,164,4391,2515,3261,
  └─ Short term Borrowings,401,733,508,925,1015,0,844,965,92,3357,2011,1957,
  └─ Lease Liabilities,0,0,0,0,0,38,1,19,12,0,68,105,
  └─ Preference Capital,0,0,0,1048,1048,0,0,0,425,0,0,0,
  └─ Other Borrowings,645,1253,1410,2675,1564,1710,0,0,0,0,0,,
Other Liabilities,3130,5226,5115,9487,6209,4992,4051,3007,2664,3637,6572,6348,
  └─ Non controlling int,33,833,711,10,11,11,11,11,12,546,6,96,
  └─ Trade Payables,202,295,309,452,898,447,301,344,422,254,906,932,
  └─ Advance from Customers,2362,2744,2274,8029,4287,3331,2927,2230,1843,1587,2692,,
  └─ Other liability items,533,1355,1821,996,1014,1202,812,422,386,1250,2969,5320,
Total Liabilities,16844,18122,18568,20080,16192,11287,8757,7751,6587,9939,20488,21538,
Fixed Assets,112,112,3787,952,189,135,86,96,83,3737,6089,6188,
  └─ Land,72,0,0,0,0,0,0,0,0,0,0,,
  └─ Building,2,3,37,36,36,92,36,36,36,0,103,,
  └─ Plant Machinery,46,135,135,49,47,44,44,40,28,0,10,,
  └─ Ships Vessels,1,1,1,1,1,1,1,1,1,0,0,,
  └─ Equipments,4,10,12,3,2,2,2,1,1,0,1,,
  └─ Computers,4,7,9,4,5,5,5,5,4,1,3,,
  └─ Furniture n fittings,13,32,32,15,15,5,5,3,1,0,1,,
  └─ Vehicles,16,17,16,15,17,13,12,11,4,29,37,,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,2516,2516,
  └─ Other fixed assets,5,6,3956,897,143,69,83,99,108,3739,3514,,
  └─ Gross Block,163,212,4199,1020,266,231,187,196,181,3769,6185,,
  └─ Accumulated Depreciation,51,101,412,68,77,95,101,99,99,32,95,,
CWIP,127,0,1,0,0,0,0,0,0,0,9,1,
Investments,5829,2989,875,3859,2568,132,145,269,157,867,98,165,
Other Assets,10776,15021,13904,15269,13434,11020,8526,7385,6347,5335,14291,15185,
  └─ Inventories,6014,8090,7829,11361,9849,7056,6186,5521,4902,3351,12058,12433,
  └─ Trade receivables,159,3307,3824,14,270,80,300,273,76,234,52,23,
    └─ Receivables over 6m,0.56,0.00,0.00,0.00,0.00,0.00,0.00,232.92,86.36,210.97,35.49,,0.57
    └─ Receivables under 6m,158.84,3314.07,3831.42,14.66,270.01,80.48,300.54,55.59,3.16,22.68,18.06,,97.23
    └─ Prov for Doubtful,0.00,-7.35,-7.19,-0.33,-0.33,-0.33,-0.35,-15.09,-13.50,0.00,-1.81,,0.00
  └─ Cash Equivalents,669,1344,550,1794,738,375,197,121,137,86,414,1002,
  └─ Loans n Advances,250,132,154,109,208,65,41,26,46,57,171,189,
  └─ Other asset items,3683,2149,1547,1991,2371,3443,1801,1444,1186,1607,1597,1539,
Total Assets,16844,18122,18568,20080,16192,11287,8757,7751,6587,9939,20488,21538,
