Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,339,339,1016,1524,1524,1524,1452,1419,1419,1419,2128,2128,
Reserves,13585,16325,20055,24008,28876,29456,36628,39985,30844,45502,49016,63428,
Borrowings,36916,22160,22130,21952,28192,44001,43709,48498,70671,66684,70558,55964,
  └─ Long term Borrowings,28536,11359,7118,9656,12128,23110,25049,32115,48171,37943,34651,35471,
  └─ Short term Borrowings,4603,3991,10914,10879,13909,16276,15635,12863,18877,24870,31778,15428,
  └─ Lease Liabilities,0,0,0,0,0,0,3025,3519,3623,3871,4129,5066,
  └─ Other Borrowings,3777,6810,4098,1417,2155,4616,0,0,0,0,0,,
Other Liabilities,34905,30729,37127,42197,48762,41935,52438,64774,59034,69188,73067,81519,
  └─ Non controlling int,114,0,0,0,0,0,0,0,0,0,0,0,
  └─ Trade Payables,12639,9465,12700,15780,17133,11473,16576,26477,22913,27300,29801,31194,
  └─ Other liability items,22151,21264,24427,26417,31629,30463,35862,38297,36121,41888,43267,50324,
Total Liabilities,85745,69553,80329,89681,107354,116918,134228,154676,161968,182794,194770,203039,
Fixed Assets,45425,34086,36876,38695,41642,48952,50912,58126,68387,79763,86179,100568,
  └─ Land,1177,727,775,959,948,1043,1112,1248,1322,6966,7466,,
  └─ Building,8167,6485,7235,7984,9080,10113,11083,12301,14074,15598,17784,,
  └─ Plant Machinery,55093,26753,30832,33884,37781,42714,45434,53157,64638,78149,86379,,
  └─ Equipments,991,1466,1901,2344,2980,3473,3896,4468,5190,5956,6644,,
  └─ Furniture n fittings,205,116,168,202,240,273,296,320,426,552,643,,
  └─ Railway sidings,505,266,285,312,406,470,517,596,638,636,691,,
  └─ Vehicles,190,62,80,102,130,145,165,173,194,123,152,,
  └─ Intangible Assets,366,235,249,288,315,432,860,1062,1085,1176,1283,1587,
  └─ Other fixed assets,699,633,813,852,983,4473,5192,6018,6255,1428,719,,
  └─ Gross Block,67391,36741,42338,46927,52862,63136,68554,79342,93821,110585,121760,,
  └─ Accumulated Depreciation,21966,2655,5461,8232,11221,14185,17642,21216,25434,30822,35581,,
CWIP,3950,1914,1867,4011,9519,17170,25336,28907,25607,20078,17967,7894,
Investments,6113,9185,11773,12882,14297,14396,15093,18867,23689,29540,27046,28012,
Other Assets,30257,24368,29811,34094,41896,36400,42887,48775,44284,53413,63577,66565,
  └─ Inventories,16045,13355,18639,18622,20451,19334,28818,35562,29622,34237,38350,39559,
  └─ Trade receivables,4071,3776,4092,5587,5668,3934,6870,6340,6832,9324,11781,7404,
    └─ Receivables over 6m,294,0,0,0,0,0,0,336,481,389,575,,207
    └─ Receivables under 6m,3948,3940,4256,5720,5835,4114,7190,6177,6607,9227,11573,,6244
    └─ Prov for Doubtful,-172,-163,-165,-133,-167,-180,-320,-172,-256,-292,-367,,-149
  └─ Cash Equivalents,2236,154,136,1290,218,223,575,258,672,473,254,171,
  └─ Loans n Advances,172,60,263,495,1220,732,422,382,482,306,396,10084,
  └─ Other asset items,7734,7023,6682,8100,14339,12177,6201,6233,6675,9073,12797,9348,
Total Assets,85745,69553,80329,89681,107354,116918,134228,154676,161968,182794,194770,203039,
