Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17,17,17,17,17,17,17,18,18,18,19,19,
Reserves,-162,2,-20,-65,-378,329,417,503,646,912,1223,1630,
Borrowings,188,204,144,185,209,441,664,639,758,984,1163,1444,
  └─ Long term Borrowings,48,99,63,106,153,391,552,529,603,687,856,1019,
  └─ Short term Borrowings,109,80,59,69,47,40,111,107,153,294,304,422,
  └─ Lease Liabilities,0,0,0,0,0,0,1,3,2,2,3,2,
  └─ Other Borrowings,31,24,23,10,9,10,-0,0,0,0,-0,,
Other Liabilities,1092,1207,1163,1148,1203,1033,1135,1264,1609,1397,1526,1605,
  └─ Non controlling int,0,0,0,0,62,-0,-0,-0,-7,-13,-20,-4,
  └─ Trade Payables,194,274,205,160,119,138,366,354,564,554,616,934,
  └─ Advance from Customers,25,51,33,48,55,106,176,254,285,214,272,,
  └─ Other liability items,873,882,925,939,967,790,593,656,767,642,657,675,
Total Liabilities,1136,1430,1305,1286,1051,1820,2233,2424,3032,3311,3931,4698,
Fixed Assets,333,345,336,308,254,544,527,539,584,577,1349,1499,
  └─ Land,19,20,20,21,17,24,22,22,21,24,25,,
  └─ Building,103,107,99,103,72,348,325,402,471,457,666,,
  └─ Plant Machinery,358,372,336,334,308,382,379,363,355,385,956,,
  └─ Equipments,11,13,13,14,12,14,15,16,15,17,18,,
  └─ Furniture n fittings,16,19,20,20,17,67,69,36,37,37,40,,
  └─ Vehicles,12,42,14,16,11,295,287,316,343,355,377,,
  └─ Intangible Assets,0,0,11,11,10,41,41,39,39,47,47,165,
  └─ Other fixed assets,4,4,9,9,36,41,69,73,99,117,156,,
  └─ Gross Block,523,577,521,526,483,1212,1206,1267,1381,1439,2287,,
  └─ Accumulated Depreciation,190,232,185,218,229,668,679,727,797,863,938,,
CWIP,29,110,5,21,9,54,204,254,262,504,55,51,
Investments,63,146,243,267,180,274,290,268,288,321,344,371,
Other Assets,711,828,721,689,608,947,1212,1363,1897,1909,2181,2778,
  └─ Inventories,208,285,254,245,161,224,289,414,532,520,654,585,
  └─ Trade receivables,269,296,234,206,104,185,288,310,490,269,547,1001,
    └─ Receivables over 6m,56,69,0,0,0,0,0,83,163,124,286,,60
    └─ Receivables under 6m,229,239,248,230,124,219,324,268,362,178,304,,168
    └─ Prov for Doubtful,-17,-12,-14,-24,-20,-34,-36,-41,-35,-34,-43,,-11
  └─ Cash Equivalents,58,69,45,42,61,47,44,33,78,145,122,329,
  └─ Loans n Advances,87,77,97,72,135,215,327,331,462,585,514,36,
  └─ Other asset items,89,101,91,124,148,277,263,275,335,390,344,827,
Total Assets,1136,1430,1305,1286,1051,1820,2233,2424,3032,3311,3931,4698,
