Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,307,308,308,308,310,310,310,310,310,310,310,310,
Reserves,3073,4742,4867,4961,4936,5188,5388,5637,5466,5265,9884,9814,
Borrowings,3502,3296,3100,3197,3356,3593,3052,3091,2945,2633,1165,1305,
  └─ Long term Borrowings,2445,2127,2451,2878,2691,2411,1998,1939,1801,1430,1066,974,
  └─ Short term Borrowings,533,559,360,156,356,752,1039,1147,1138,1197,93,327,
  └─ Lease Liabilities,0,0,0,0,0,0,7,5,6,6,6,4,
  └─ Preference Capital,0,0,0,0,12,10,11,0,0,0,0,0,
  └─ Other Borrowings,524,611,289,163,297,419,-2,0,0,0,0,,
Other Liabilities,1805,2345,2674,2479,2696,2579,2340,3005,2746,2493,2471,1974,
  └─ Non controlling int,26,27,36,40,54,56,66,76,50,25,2,0,
  └─ Trade Payables,948,1049,1317,1186,1352,1324,1081,1296,1332,1245,982,866,
  └─ Advance from Customers,0,83,74,112,82,72,138,80,94,97,90,,
  └─ Other liability items,830,1187,1247,1140,1208,1127,1055,1553,1268,1127,1397,1108,
Total Liabilities,8687,10692,10950,10946,11297,11670,11090,12043,11467,10701,13830,13403,
Fixed Assets,4599,7488,7260,7146,7072,7206,7065,7101,6803,6874,11638,11187,
  └─ Land,943.02,3834.79,3838.69,3833.82,3847.09,4108.64,4100.88,4285.97,4248.25,4294.93,7554.55,,
  └─ Building,739.63,519.66,528.08,546.17,586.68,604.18,622.59,635.05,636.86,673.03,1413.52,,
  └─ Plant Machinery,5667.10,3241.95,0.00,0.00,0.00,0.00,0.00,0.00,3486.49,3653.25,4518.42,,
  └─ Ships Vessels,207.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.00,0.00,27.87,39.87,47.35,49.46,51.84,54.23,55.69,56.32,51.50,,
  └─ Computers,50.91,24.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Furniture n fittings,22.35,9.92,3269.54,3307.11,3294.22,3352.57,3408.58,3443.13,21.86,22.02,11.29,,
  └─ Railway sidings,134.99,67.27,67.27,67.42,67.42,67.42,67.64,69.40,69.40,71.68,73.74,,
  └─ Vehicles,40.45,15.40,20.85,25.25,24.45,25.78,26.39,27.50,28.10,26.89,9.58,,
  └─ Wind turbines,78.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Intangible Assets,21.54,22.90,22.90,102.21,152.67,181.78,181.78,201.78,69.09,69.09,43.97,5.51,
  └─ Other fixed assets,104.76,43.72,53.32,70.59,113.19,132.03,166.53,167.19,180.27,153.82,152.61,,
  └─ Gross Block,8010.74,7780.24,7828.52,7992.44,8133.07,8521.86,8626.23,8884.25,8796.01,9021.03,13829.18,,
  └─ Accumulated Depreciation,3411.96,292.46,568.66,845.96,1061.49,1316.29,1561.38,1782.77,1992.95,2147.40,2190.68,,
CWIP,98,99,134,176,196,235,300,386,313,190,177,344,
Investments,440,357,358,358,371,382,381,408,334,319,120,83,
Other Assets,3550,2748,3198,3265,3659,3847,3344,4147,4016,3318,1895,1788,
  └─ Inventories,676,626,774,695,847,842,597,844,785,631,556,734,
  └─ Trade receivables,516,560,523,645,746,736,564,931,825,699,659,248,
    └─ Receivables over 6m,74,0,0,0,0,0,126,104,109,49,160,,53
    └─ Receivables under 6m,448,580,544,671,777,762,474,863,768,706,570,,414
    └─ Prov for Doubtful,-6,-20,-21,-26,-32,-26,-36,-35,-52,-56,-71,,-5
  └─ Cash Equivalents,7,36,38,54,49,43,40,46,65,84,104,61,
  └─ Loans n Advances,234,90,281,256,221,268,166,169,1183,888,134,118,
  └─ Other asset items,2118,1435,1582,1616,1797,1958,1976,2156,1160,1016,441,627,
Total Assets,8687,10692,10950,10946,11297,11670,11090,12043,11467,10701,13830,13403,
