Metric,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Equity Capital,6.96,7.93,7.93,7.93,7.93,7.93,7.93,7.93
Reserves,10.38,18.89,16.54,15.19,-5.57,-1.99,-1.12,-8.18
Borrowings,9.04,15.88,11.89,9.94,9.09,2.31,0.00,0.00
  └─ Long term Borrowings,3.73,3.93,1.20,2.86,1.17,0.00,0.00,0.00
  └─ Short term Borrowings,5.31,6.44,6.46,4.89,4.91,0.00,0.00,0.00
  └─ Other Borrowings,0.00,5.51,4.23,2.19,3.01,2.31,0.00,0.00
Other Liabilities,37.27,31.49,14.44,11.13,12.12,13.20,26.79,13.98
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,2.42,1.53
  └─ Trade Payables,15.59,16.08,7.00,4.56,4.58,4.56,8.47,4.51
  └─ Advance from Customers,0.52,0.54,0.00,0.87,1.26,4.27,5.18,0.07
  └─ Other liability items,21.16,14.87,7.44,5.70,6.28,4.37,10.72,7.87
Total Liabilities,63.65,74.19,50.80,44.19,23.57,21.45,33.60,13.73
Fixed Assets,18.11,18.99,15.69,12.49,2.76,2.03,1.56,0.00
  └─ Equipments,0.91,0.93,0.94,0.94,0.68,1.22,1.22,1.22
  └─ Computers,15.94,19.87,20.06,20.37,4.73,8.16,8.16,8.16
  └─ Furniture n fittings,2.72,2.75,2.75,2.75,2.75,2.79,2.79,2.79
  └─ Vehicles,0.28,0.39,0.39,0.39,0.39,0.46,0.46,0.46
  └─ Other fixed assets,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Gross Block,19.85,23.95,24.14,24.45,8.55,12.63,12.63,12.63
  └─ Accumulated Depreciation,1.74,4.96,8.44,11.96,5.79,10.59,11.06,12.63
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,10.68,10.68,0.00,0.02,1.15,1.13
Other Assets,45.54,55.20,24.43,21.02,20.81,19.40,30.89,12.60
  └─ Inventories,23.72,33.49,7.57,7.72,1.78,1.51,10.50,3.31
  └─ Trade receivables,16.33,11.80,8.56,6.09,8.85,4.49,3.66,0.34
  └─ Cash Equivalents,0.94,0.79,2.18,0.69,0.25,0.11,0.41,0.53
  └─ Loans n Advances,2.42,6.33,3.63,4.77,4.66,6.37,12.02,8.37
  └─ Other asset items,2.13,2.79,2.49,1.75,5.27,6.92,4.30,0.05
Total Assets,63.65,74.19,50.80,44.19,23.57,21.45,33.60,13.73
