Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,1,1,21,21,21,21,21
Reserves,82,111,157,217,329,461,647,862
Borrowings,30,17,13,13,17,20,31,34
  └─ Long term Borrowings,0.15,7.76,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,22.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.72,9.43,0.00,0.00,0.00,0.00,0.00,34.13
  └─ Other Borrowings,6.79,0.00,12.60,13.19,17.02,20.32,30.53,
Other Liabilities,80,66,115,148,152,255,245,308
  └─ Trade Payables,70,52,94,121,117,187,169,198
  └─ Advance from Customers,0,-0,1,0,-0,0,0,
  └─ Other liability items,10,14,20,27,36,67,76,110
Total Liabilities,193,196,285,399,519,757,944,1224
Fixed Assets,24,27,26,174,164,153,162,257
  └─ Land,4,4,4,4,4,4,16,
  └─ Building,6,7,22,25,24,27,7,
  └─ Equipments,1,2,2,3,2,3,4,
  └─ Computers,2,3,4,5,5,6,9,
  └─ Furniture n fittings,3,3,4,4,4,5,6,
  └─ Vehicles,1,2,1,2,2,3,4,
  └─ Intangible Assets,0,0,0,0,0,0,0,195
  └─ Other fixed assets,9,10,1,152,154,154,184,
  └─ Gross Block,26,31,38,194,196,202,229,
  └─ Accumulated Depreciation,2,3,11,20,32,49,67,
CWIP,0,0,0,0,0,0,0,1
Investments,7,6,21,39,143,246,365,580
Other Assets,162,162,238,185,212,357,416,386
  └─ Inventories,2,4,13,10,8,13,17,0
  └─ Trade receivables,78,39,68,94,103,142,144,182
  └─ Cash Equivalents,66,97,139,57,70,132,178,102
  └─ Loans n Advances,2,2,3,8,14,24,17,17
  └─ Other asset items,15,20,14,15,17,46,60,85
Total Assets,193,196,285,399,519,757,944,1224
