Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,29,29,29,29,29,29,29,29,30,30,30,30,
Reserves,649,1760,1880,2378,2152,1137,1849,2885,2312,3830,4959,3591,
Borrowings,623,760,866,1153,1471,1940,2288,2512,2691,2436,2568,2598,
  └─ Long term Borrowings,314,273,430,690,1029,1375,1638,1717,1773,1269,1583,1184,
  └─ Short term Borrowings,268,352,341,410,309,340,580,723,846,1098,916,1397,
  └─ Lease Liabilities,0,0,0,0,0,14,11,13,12,11,10,17,
  └─ Preference Capital,0,0,0,103,117,134,158,174,195,211,225,0,
  └─ Other Borrowings,41,135,95,-50,16,78,-99,-115,-136,-152,-166,,
Other Liabilities,556,442,459,624,773,830,740,816,774,1195,1363,944,
  └─ Non controlling int,0,19,24,11,-3,-32,-13,-12,-13,-14,-16,-18,
  └─ Trade Payables,229,183,274,389,396,487,370,345,250,233,179,181,
  └─ Advance from Customers,0,119,62,97,181,198,228,208,338,36,36,,
  └─ Other liability items,328,121,99,127,199,177,155,275,199,941,1164,781,
Total Liabilities,1858,2991,3235,4184,4426,3937,4907,6243,5807,7492,8920,7164,
Fixed Assets,252,370,539,550,544,698,665,654,645,622,609,616,
  └─ Land,15,5,5,5,5,5,5,5,5,3,3,,
  └─ Building,32,49,89,85,87,118,120,123,124,125,125,,
  └─ Plant Machinery,142,169,307,332,343,480,486,488,501,505,514,,
  └─ Equipments,13,3,4,5,6,6,7,7,6,6,7,,
  └─ Furniture n fittings,12,4,3,3,3,4,4,4,3,3,3,,
  └─ Vehicles,3,1,3,3,3,3,3,3,3,3,3,,
  └─ Intangible Assets,161,146,146,146,146,142,133,133,133,132,132,135,
  └─ Other fixed assets,8,2,4,11,12,24,19,23,22,20,22,,
  └─ Gross Block,386,378,560,591,605,782,776,785,797,798,809,,
  └─ Accumulated Depreciation,135,8,22,41,62,84,111,131,152,176,200,,
CWIP,169,142,12,8,71,3,2,7,1,6,7,6,
Investments,375,1433,1600,2211,2023,1132,1877,3180,2586,4852,6379,4851,
Other Assets,1063,1046,1084,1415,1788,2104,2364,2401,2575,2012,1925,1691,
  └─ Inventories,565,557,595,854,1165,1271,1230,1260,1110,720,730,772,
  └─ Trade receivables,99,94,93,130,104,107,91,73,80,55,65,66,
    └─ Receivables over 6m,17,2,0,0,0,0,0,26,70,46,32,,9
    └─ Receivables under 6m,83,94,98,144,121,121,109,68,32,32,58,,124
    └─ Prov for Doubtful,-1,-2,-5,-14,-16,-14,-18,-21,-21,-23,-25,,-1
  └─ Cash Equivalents,103,70,48,39,45,97,149,323,627,685,675,408,
  └─ Loans n Advances,4,-8,6,48,41,41,43,37,32,-17,-12,281,
  └─ Other asset items,292,333,342,345,431,588,851,709,725,570,467,163,
Total Assets,1858,2991,3235,4184,4426,3937,4907,6243,5807,7492,8920,7164,
