Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,166,166,166,166,354,354,354,354,354,354,354,354,
Reserves,1044,923,727,626,3285,3389,3642,3771,3829,3936,4028,4111,
Borrowings,1419,1577,1688,1667,1973,1975,0,0,5,20,13,9,
  └─ Long term Borrowings,839.30,973.38,934.77,848.81,1456.68,44.10,0.00,0.00,3.35,2.30,0.47,0.01,
  └─ Short term Borrowings,173.64,199.28,130.25,158.76,77.81,1911.82,0.00,0.00,1.72,3.48,1.83,0.46,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.88,10.30,8.98,
  └─ Preference Capital,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,405.61,404.00,623.38,659.31,438.57,18.84,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,1056,688,831,810,811,654,523,495,643,654,727,708,
  └─ Non controlling int,242,1,1,-4,-1,1,1,2,2,2,2,2,
  └─ Trade Payables,349,178,176,162,259,231,213,253,342,386,457,459,
  └─ Advance from Customers,30,18,33,0,0,0,0,0,0,0,0,,
  └─ Other liability items,436,490,621,652,553,422,308,240,299,266,268,247,
Total Liabilities,3685,3353,3412,3269,6424,6371,4519,4620,4831,4963,5122,5182,
Fixed Assets,2273,1557,1755,1812,1632,1571,1602,1592,1632,1540,1415,1257,
  └─ Building,19,0,0,0,0,5,5,5,0,16,16,,
  └─ Plant Machinery,2491,1564,1914,2241,2245,2460,2746,3009,3309,3484,3616,,
  └─ Equipments,12,3,4,6,6,7,7,8,8,8,9,,
  └─ Computers,26,6,9,10,11,13,15,17,18,17,18,,
  └─ Furniture n fittings,39,17,27,33,35,36,38,40,42,42,42,,
  └─ Vehicles,8,2,2,3,3,3,2,2,2,2,2,,
  └─ Intangible Assets,403,113,131,138,144,149,165,170,147,148,150,130,
  └─ Other fixed assets,297,100,126,139,185,239,298,361,424,464,485,,
  └─ Gross Block,3296,1805,2214,2570,2628,2911,3275,3612,3951,4181,4337,,
  └─ Accumulated Depreciation,1024,248,459,758,996,1340,1673,2020,2319,2641,2922,,
CWIP,168,278,121,56,104,81,82,57,48,28,20,14,
Investments,104,718,719,644,3636,703,1795,1905,2013,2528,2752,2426,
Other Assets,1141,800,817,758,1052,4016,1041,1065,1138,868,936,1485,
  └─ Inventories,8,18,22,18,15,14,6,4,3,1,1,0,
  └─ Trade receivables,567,286,345,390,121,29,6,52,145,181,254,253,
    └─ Receivables over 6m,0,0,0,0,0,0,0,503,624,40,44,,0
    └─ Receivables under 6m,573,574,470,558,569,563,539,64,27,141,210,,542
    └─ Prov for Doubtful,-6,-288,-125,-167,-448,-534,-533,-514,-505,0,0,,-22
  └─ Cash Equivalents,106,42,51,32,153,3090,331,169,351,189,208,189,
  └─ Loans n Advances,67,17,43,15,54,52,9,11,11,10,16,14,
  └─ Other asset items,393,438,356,303,710,831,690,830,629,487,458,1028,
Total Assets,3685,3353,3412,3269,6424,6371,4519,4620,4831,4963,5122,5182,
