Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.99,1,1,21,21,33,33,33
Reserves,195,262,393,554,679,1518,1709,1992
Borrowings,370,327,490,882,1082,700,910,991
  └─ Long term Borrowings,23,13,65,61,32,0,1,0
  └─ Short term Borrowings,345,312,424,821,1033,685,898,959
  └─ Lease Liabilities,0,2,1,0,16,14,10,32
  └─ Other Borrowings,2,0,-0,0,0,-0,-0,
Other Liabilities,401,494,708,1209,1010,1569,1610,2312
  └─ Non controlling int,1,-3,3,3,-2,0,2,11
  └─ Trade Payables,384,451,664,1128,956,1503,1541,2171
  └─ Advance from Customers,3,20,4,16,6,13,9,
  └─ Other liability items,14,26,39,61,50,53,59,129
Total Liabilities,967,1084,1593,2666,2793,3819,4262,5327
Fixed Assets,24,60,62,70,77,71,63,80
  └─ Land,0.56,0.00,0.00,0.00,63.69,63.69,64.00,
  └─ Building,21.84,62.68,63.25,63.69,0.66,2.24,2.51,
  └─ Plant Machinery,0.88,0.76,0.75,0.64,0.00,0.00,0.00,
  └─ Equipments,3.08,3.06,3.31,4.16,4.50,5.18,5.76,
  └─ Computers,6.18,4.81,5.19,5.28,4.29,4.93,5.64,
  └─ Furniture n fittings,7.06,7.42,7.34,13.45,17.74,22.65,26.40,
  └─ Vehicles,3.39,3.07,3.72,8.02,8.89,9.08,9.35,
  └─ Intangible Assets,0.10,1.24,4.11,4.11,4.11,3.42,3.42,3.49
  └─ Other fixed assets,13.44,13.54,12.26,18.26,32.93,35.66,37.74,
  └─ Gross Block,56.53,96.58,99.93,117.61,136.81,146.85,154.82,
  └─ Accumulated Depreciation,32.61,36.49,37.67,47.51,60.14,76.08,91.43,
CWIP,0,1,3,0,4,0,0,0
Investments,13,2,0,7,6,0,0,0
Other Assets,929,1020,1527,2588,2706,3748,4198,5247
  └─ Inventories,337,489,573,1199,1493,1825,2000,2554
  └─ Trade receivables,503,418,792,1152,872,1384,1795,2184
  └─ Cash Equivalents,1,5,29,45,35,145,22,81
  └─ Loans n Advances,6,5,21,19,13,22,24,16
  └─ Other asset items,83,104,112,173,294,372,357,412
Total Assets,967,1084,1593,2666,2793,3819,4262,5327
