Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,37.36,
Reserves,67.05,52.85,86.19,79.13,78.98,71.56,71.53,71.14,68.66,37.34,21.32,35.54,
Borrowings,5.13,3.25,5.23,7.01,6.31,1.11,1.00,14.94,13.17,26.17,23.06,31.19,
  └─ Long term Borrowings,0.00,0.39,0.29,0.18,0.06,0.11,0.00,0.00,0.00,0.00,0.00,17.42,
  └─ Short term Borrowings,5.14,2.77,4.94,6.72,6.13,1.00,0.00,0.00,0.00,0.00,0.00,13.77,
  └─ Other Borrowings,-0.01,0.09,0.00,0.11,0.12,0.00,1.00,14.94,13.17,26.17,23.06,,
Other Liabilities,44.28,43.57,11.93,10.89,10.15,6.72,4.53,7.52,28.50,88.06,113.77,71.52,
  └─ Non controlling int,43,43,0,0,0,0,0,0,0,0,1,1,
  └─ Trade Payables,0,0,3,6,4,3,1,3,6,51,75,58,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,1,1,9,5,6,4,4,4,23,37,38,12,
Total Liabilities,129.82,113.03,116.71,110.39,108.80,92.75,90.42,106.96,123.69,164.93,171.51,175.61,
Fixed Assets,0.12,16.42,16.82,3.99,4.48,3.43,2.47,2.22,8.82,11.42,32.39,33.78,
  └─ Land,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,0.00,3.57,15.55,3.17,3.43,3.70,3.43,3.43,10.08,12.49,33.69,,
  └─ Plant Machinery,0.00,12.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.03,0.02,0.01,0.04,0.04,0.07,0.07,0.07,0.07,4.54,4.58,,
  └─ Computers,0.10,0.04,0.12,0.14,0.17,0.26,0.26,0.27,0.27,6.89,6.92,,
  └─ Furniture n fittings,0.06,0.07,0.03,0.04,0.05,0.05,0.05,0.05,0.05,1.19,1.25,,
  └─ Vehicles,0.00,1.37,0.83,0.83,0.83,0.08,0.08,0.08,0.08,0.62,0.89,,
  └─ Intangible Assets,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.17,
  └─ Other fixed assets,0.01,0.01,2.13,2.12,2.88,2.87,2.88,2.88,2.88,3.37,3.36,,
  └─ Gross Block,0.60,17.46,18.67,6.36,7.42,7.05,6.79,6.80,13.45,29.12,50.71,,
  └─ Accumulated Depreciation,0.48,1.04,1.85,2.37,2.94,3.62,4.32,4.57,4.63,17.70,18.31,,
CWIP,0.39,0.00,0.25,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.03,2.75,6.35,7.76,6.76,6.76,6.32,6.32,20.27,7.94,6.92,19.02,
Other Assets,129.28,93.86,93.29,97.80,97.56,82.56,81.63,98.42,94.60,145.57,132.20,122.81,
  └─ Inventories,0,0,0,0,0,0,0,0,0,49,1,10,
  └─ Trade receivables,0,0,0,0,2,3,1,5,6,23,16,1,
    └─ Receivables over 6m,0.02,0.02,0.09,0.00,0.00,0.00,1.23,4.71,3.11,3.63,16.31,,2.02
    └─ Receivables under 6m,0.00,0.00,0.00,1.03,2.51,3.44,0.05,0.09,2.70,19.52,0.00,,0.00
    └─ Prov for Doubtful,0.00,0.00,0.00,-0.93,-0.18,-0.25,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,51,1,2,4,3,4,2,1,4,6,31,21,
  └─ Loans n Advances,0,0,47,5,28,33,36,50,33,30,32,34,
  └─ Other asset items,78,93,43,89,65,43,43,42,51,38,52,57,
Total Assets,129.82,113.03,116.71,110.39,108.80,92.75,90.42,106.96,123.69,164.93,171.51,175.61,
