Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Equity Capital,,7,7,7
Reserves,,103,114,152
Borrowings,,113,131,156
  └─ Long term Borrowings,,72,63,39
  └─ Short term Borrowings,,35,68,117
  └─ Preference Capital,,34,37,0
  └─ Other Borrowings,,-28,-37,0
Other Liabilities,,177,164,76
  └─ Trade Payables,,118,60,11
  └─ Advance from Customers,,16,54,5
  └─ Other liability items,,42,50,60
Total Liabilities,,400,415,392
Fixed Assets,,105,189,171
  └─ Land,,1,1,1
  └─ Building,,13,16,16
  └─ Plant Machinery,,121,209,199
  └─ Equipments,,0,0,0
  └─ Computers,,0,0,0
  └─ Furniture n fittings,,0,0,0
  └─ Vehicles,,1,2,3
  └─ Other fixed assets,,0,-0,0
  └─ Gross Block,,137,229,220
  └─ Accumulated Depreciation,,32,40,48
CWIP,,88,1,36
Investments,,0,0,0
Other Assets,,207,226,184
  └─ Inventories,,137,104,83
  └─ Trade receivables,,8,8,1
  └─ Cash Equivalents,,7,11,2
  └─ Loans n Advances,,41,82,60
  └─ Other asset items,,14,20,38
Total Assets,,400,415,392
