Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2,3,3,3,3,3,3,3,3,3,3,3,
Reserves,1021,1113,1177,1244,1694,1886,1971,2108,2301,2507,2663,2862,
Borrowings,209,409,644,969,495,487,389,268,232,327,272,505,
  └─ Long term Borrowings,68,255,490,464,385,367,272,131,36,0,0,68,
  └─ Short term Borrowings,140,153,154,505,0,0,0,0,0,48,50,362,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,80,80,75,
  └─ Other Borrowings,1,1,0,0,110,120,117,137,196,198,143,,
Other Liabilities,193,270,383,720,786,919,923,1623,1586,1346,898,1346,
  └─ Trade Payables,179,101,133,252,401,528,321,1052,846,148,693,1148,
  └─ Other liability items,14,169,250,468,385,391,602,571,739,1199,205,198,
Total Liabilities,1426,1794,2207,2936,2978,3295,3286,4001,4121,4183,3836,4716,
Fixed Assets,856,857,858,858,1896,2038,1982,1984,2053,2052,2033,2114,
  └─ Land,848.95,848.95,851.45,852.01,852.01,851.89,851.89,851.89,851.89,851.83,851.83,,
  └─ Plant Machinery,8.41,8.66,8.41,5.63,1063.25,1177.60,1151.31,1187.39,1287.53,1302.31,1328.76,,
  └─ Equipments,0.14,0.57,0.56,0.48,0.46,0.46,0.46,0.46,0.46,0.46,0.46,,
  └─ Computers,0.40,0.41,0.41,0.19,0.20,0.22,0.23,0.29,0.21,0.23,0.24,,
  └─ Furniture n fittings,0.06,0.83,0.50,0.43,3.81,4.08,3.98,4.10,4.41,4.47,4.63,,
  └─ Vehicles,0.63,0.63,0.63,0.31,1.81,1.94,2.10,2.15,2.51,2.54,2.20,,
  └─ Intangible Assets,0.01,0.22,0.22,0.18,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.00,0.01,0.01,0.00,-0.01,62.62,61.97,63.79,76.18,103.36,109.81,,
  └─ Gross Block,858.60,860.28,862.19,859.23,1921.75,2098.81,2071.94,2110.07,2223.19,2265.20,2297.93,,
  └─ Accumulated Depreciation,3.04,3.52,4.13,1.28,26.20,60.33,90.38,125.67,170.56,213.45,265.00,,
CWIP,84,386,730,1316,331,334,339,342,344,349,349,349,
Investments,1,1,1,1,1,1,1,1,9,10,2,1,
Other Assets,485,550,618,761,751,922,964,1674,1715,1772,1453,2251,
  └─ Inventories,23,0,34,15,121,0,0,79,44,42,42,42,
  └─ Trade receivables,344,417,510,666,539,865,914,1574,1649,1659,1285,2096,
    └─ Receivables over 6m,0,5,7,0,0,0,0,0,0,1431,878,,0
    └─ Receivables under 6m,344,412,503,667,541,869,916,1577,1653,227,406,,386
    └─ Prov for Doubtful,0,0,0,-1,-2,-4,-3,-3,-4,0,0,,0
  └─ Cash Equivalents,15,87,48,57,72,42,46,17,17,29,51,28,
  └─ Loans n Advances,0,3,0,8,5,2,0,1,1,4,30,38,
  └─ Other asset items,101,43,25,14,14,14,3,4,4,38,46,48,
Total Assets,1426,1794,2207,2936,2978,3295,3286,4001,4121,4183,3836,4716,
