Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10,3.10
Reserves,-0.42,106.57,106.67,107.69,107.52,108.86,110.16,110.70,111.68,119.88,120.58
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.02,1.21,1.23,1.56,1.24,6.22,0.95,0.90,0.95,0.75,0.94
  └─ Non controlling int,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
  └─ Trade Payables,0.00,1.20,1.20,0.50,0.50,0.50,0.02,0.01,0.00,0.01,0.02
  └─ Other liability items,0.02,0.00,0.03,1.05,0.73,5.71,0.92,0.88,0.94,0.73,0.91
Total Liabilities,2.70,110.88,111.00,112.35,111.86,118.18,114.21,114.70,115.73,123.73,124.62
Fixed Assets,0.01,0.01,0.01,0.18,0.18,0.18,0.30,0.66,2.68,4.26,4.91
  └─ Plant Machinery,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,2.68,4.26,
  └─ Furniture n fittings,0.03,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,
  └─ Other fixed assets,0.00,0.00,0.00,0.01,0.18,0.18,0.31,0.67,0.00,0.00,
  └─ Gross Block,0.03,0.01,0.01,0.21,0.21,0.21,0.34,0.70,2.71,4.29,
  └─ Accumulated Depreciation,0.02,0.00,0.00,0.03,0.03,0.03,0.03,0.03,0.03,0.03,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.59,84.54,66.13,106.17,107.10,98.88,97.84,97.94,97.99,106.00,112.19
Other Assets,2.10,26.33,44.86,6.00,4.58,19.12,16.07,16.10,15.06,13.47,7.52
  └─ Inventories,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,0.12,0.05,0.05,0.04,0.03,0.03,0.00,0.00,0.00,0.00,0.00
  └─ Cash Equivalents,0.00,2.19,1.46,4.53,3.87,18.60,15.70,12.64,6.03,12.34,4.39
  └─ Loans n Advances,0.91,0.01,0.01,1.35,0.51,0.41,0.30,1.18,0.02,0.96,2.91
  └─ Other asset items,0.03,24.08,43.34,0.08,0.17,0.08,0.07,2.28,9.01,0.17,0.22
Total Assets,2.70,110.88,111.00,112.35,111.86,118.18,114.21,114.70,115.73,123.73,124.62
