Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,436,604,604,604,604,604,604,604,604,604,1056,1056,
Reserves,5337,4387,4739,2842,-1057,-3062,-2322,-1421,-1396,-2768,-3559,-3536,
Borrowings,49929,39444,21484,23441,27580,34442,36864,26633,32157,35905,38218,43283,
  └─ Long term Borrowings,38739,32654,18960,20553,21664,26522,30990,24405,28176,34333,33724,34498,
  └─ Short term Borrowings,3511,1585,618,542,2365,1631,5752,2111,3767,952,3910,7698,
  └─ Lease Liabilities,0,0,0,0,0,115,122,117,214,620,584,1087,
  └─ Preference Capital,2121,0,0,378,5,6,6,0,0,18,12,0,
  └─ Other Borrowings,5558,5206,1907,1967,3546,6168,-6,0,0,-18,-12,,
Other Liabilities,11091,14708,10026,11012,12949,14319,14697,11272,12557,14748,12845,13962,
  └─ Non controlling int,1766,1259,1714,1826,1695,2675,3037,2736,1762,1294,715,931,
  └─ Trade Payables,2035,1274,1410,1957,1946,2072,2460,543,851,1085,1005,1328,
  └─ Advance from Customers,1380,1082,1011,882,884,858,737,106,119,183,305,,
  └─ Other liability items,5911,11091,5891,6347,8423,8714,8464,7887,9825,12185,10820,11703,
Total Liabilities,66794,59143,36852,37898,40075,46302,49843,37087,43921,48489,48559,54764,
Fixed Assets,34183,34513,15773,15643,16080,16178,12772,10325,15157,28737,28218,29016,
  └─ Land,627,281,38,38,38,39,39,23,23,28,30,,
  └─ Building,11032,8985,8139,8212,8759,9323,9648,10519,14610,25702,26504,,
  └─ Plant Machinery,16562,17814,2559,2483,2847,2892,2972,2972,4153,6541,6656,,
  └─ Equipments,369,69,77,102,160,195,209,209,269,304,408,,
  └─ Furniture n fittings,1535,1254,1099,1128,1264,1361,1473,1857,2197,3583,3860,,
  └─ Vehicles,330,226,231,244,251,262,265,32,47,52,59,,
  └─ Intangible Assets,3876,5396,3652,3663,3672,3655,3658,916,954,1004,1015,1054,
  └─ Other fixed assets,7983,2328,2541,2827,3168,3535,580,36,69,89,102,,
  └─ Gross Block,42314,36355,18335,18698,20159,21263,18845,16565,22323,37304,38634,,
  └─ Accumulated Depreciation,8131,1841,2562,3055,4079,5086,6072,6240,7166,8567,10417,,
CWIP,17247,2155,239,589,858,3811,6622,10176,11175,1674,3808,5433,
Investments,1413,6545,12422,12871,10115,10119,9674,3798,4478,4425,4288,5959,
Other Assets,13951,15930,8417,8795,13022,16194,20775,12788,13111,13653,12246,14357,
  └─ Inventories,305,224,129,104,113,191,175,92,135,130,162,540,
  └─ Trade receivables,1624,1531,1737,1770,1447,1424,1146,376,369,482,531,596,
    └─ Receivables over 6m,578,0,0,0,0,0,0,0,107,152,86,,619
    └─ Receivables under 6m,1078,1566,1750,1793,1457,1432,1155,380,267,334,454,,1013
    └─ Prov for Doubtful,-32,-36,-14,-23,-9,-9,-9,-5,-5,-5,-9,,-32
  └─ Cash Equivalents,3904,2544,1771,1979,1630,4449,6413,3116,4021,2826,944,993,
  └─ Loans n Advances,125,347,154,487,136,942,282,-196,20,307,119,5724,
  └─ Other asset items,7993,11283,4626,4454,9696,9188,12760,9400,8567,9908,10489,6504,
Total Assets,66794,59143,36852,37898,40075,46302,49843,37087,43921,48489,48559,54764,
