Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,630,630,630,630,630,630,630,630,630,630,630,630,
Reserves,1429,-1035,-4004,-6962,-10358,-14212,-16675,-19298,-21485,-24274,-27549,-30590,
Borrowings,16608,13441,15201,17019,19737,23291,25600,26820,28351,30141,32441,35445,
  └─ Long term Borrowings,10009,4563,7011,10293,11432,12554,18172,16566,19507,24006,23482,23181,
  └─ Short term Borrowings,6599,7924,7910,6382,7620,9296,7176,10041,8667,6022,8886,12244,
  └─ Lease Liabilities,0,0,0,0,45,326,252,213,177,113,73,19,
  └─ Other Borrowings,0,955,280,345,640,1115,0,0,0,0,0,,
Other Liabilities,8271,5639,5882,5611,4711,6997,3844,4191,4176,4248,4731,4591,
  └─ Trade Payables,228,399,438,429,533,796,702,1048,1032,1078,1000,1033,
  └─ Advance from Customers,74,0,401,299,457,396,390,355,320,281,202,,
  └─ Other liability items,7970,5240,5042,4883,3720,5805,2753,2789,2825,2889,3529,3558,
Total Liabilities,26938,18675,17709,16298,14720,16706,13400,12342,11672,10745,10253,10076,
Fixed Assets,10570,9575,8759,8164,7466,6889,6253,5618,4967,4333,3808,3138,
  └─ Land,338,376,379,382,382,382,375,375,374,371,371,,
  └─ Building,1825,1851,1857,1917,1942,1975,2054,2059,2091,2063,2064,,
  └─ Plant Machinery,10094,9999,10078,10400,10528,10541,10682,10742,10565,10518,10576,,
  └─ Equipments,37,7910,38,38,38,37,38,38,37,37,37,,
  └─ Computers,310,310,311,313,313,314,311,311,303,248,248,,
  └─ Furniture n fittings,307,308,468,479,488,489,8407,8428,8436,8451,8460,,
  └─ Vehicles,28,28,26,24,22,23,22,19,14,13,12,,
  └─ Intangible Assets,6568,0,6565,6566,6564,6564,0,0,0,0,0,773,
  └─ Other fixed assets,7925,6704,8003,8029,8098,8392,7075,7112,7127,7134,7133,,
  └─ Gross Block,27432,27485,27726,28148,28375,28717,28965,29084,28947,28834,28900,,
  └─ Accumulated Depreciation,16862,17910,18966,19985,20908,21828,22712,23466,23980,24501,25091,,
CWIP,134,137,291,331,320,328,184,74,59,86,32,13,
Investments,40,43,4,4,4,4,3,3,3,4,4,5,
Other Assets,16194,8920,8654,7799,6930,9486,6960,6647,6642,6323,6409,6921,
  └─ Inventories,146,33,31,32,41,37,34,33,33,34,33,7,
  └─ Trade receivables,301,494,492,425,611,629,772,671,587,512,560,330,
    └─ Receivables over 6m,876,0,0,0,0,0,0,1122,1440,1516,1474,,830
    └─ Receivables under 6m,155,1292,1346,1303,1486,1565,1789,807,345,258,316,,158
    └─ Prov for Doubtful,-729,-798,-854,-878,-874,-936,-1017,-1258,-1198,-1262,-1230,,-685
  └─ Cash Equivalents,99,191,115,117,140,210,320,149,354,108,210,776,
  └─ Loans n Advances,22,1146,2894,3014,3443,3605,1254,1200,1041,953,989,731,
  └─ Other asset items,15626,7056,5122,4211,2695,5005,4581,4595,4627,4715,4618,5078,
Total Assets,26938,18675,17709,16298,14720,16706,13400,12342,11672,10745,10253,10076,
