Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,12,12,12,12,13,13,13,13,13,13,13,13
Reserves,305,323,335,392,667,739,782,811,854,943,1081,1231
Borrowings,420,390,404,385,244,155,52,33,19,35,41,30
  └─ Long term Borrowings,214.31,188.97,156.76,152.60,57.44,22.76,24.97,13.36,4.69,0.00,0.00,24.11
  └─ Short term Borrowings,119.01,108.29,170.13,162.85,130.31,89.82,17.69,11.67,8.71,29.72,40.25,5.70
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,10.12,9.21,8.16,5.27,4.87,0.68,0.20
  └─ Other Borrowings,86.57,92.81,77.53,69.66,56.37,31.95,0.00,0.00,0.00,-0.01,0.01,
Other Liabilities,236,276,373,508,456,482,602,648,657,661,724,860
  └─ Trade Payables,110,130,239,409,390,385,461,489,489,504,560,618
  └─ Advance from Customers,18,22,31,13,0,0,0,0,0,0,0,
  └─ Other liability items,108,125,102,85,66,96,141,159,168,156,163,242
Total Liabilities,973,1001,1125,1297,1380,1388,1449,1505,1543,1651,1859,2134
Fixed Assets,537,563,497,670,690,765,745,726,723,745,719,756
  └─ Land,22,22,20,34,34,52,54,54,75,74,74,
  └─ Building,118,122,47,133,134,208,220,220,227,230,224,
  └─ Plant Machinery,711,774,321,450,483,523,559,596,625,722,764,
  └─ Equipments,26,27,5,9,11,11,12,9,10,12,15,
  └─ Furniture n fittings,11,11,3,4,5,5,5,5,6,5,6,
  └─ Vehicles,11,12,5,6,6,6,4,4,5,6,6,
  └─ Intangible Assets,179,225,182,210,106,111,115,135,155,163,170,156
  └─ Other fixed assets,16,16,2,2,156,181,189,207,223,238,272,
  └─ Gross Block,1094,1209,585,847,934,1096,1159,1230,1326,1450,1531,
  └─ Accumulated Depreciation,558,646,88,177,244,330,414,504,602,705,812,
CWIP,88,54,149,90,86,66,54,61,86,80,79,53
Investments,0,0,1,2,2,1,5,5,25,5,116,143
Other Assets,348,384,477,536,603,555,646,712,709,821,945,1182
  └─ Inventories,173,177,205,240,249,234,281,318,339,375,374,451
  └─ Trade receivables,79,99,130,161,167,189,204,226,208,283,451,576
  └─ Cash Equivalents,8,8,4,20,90,91,119,119,88,122,77,38
  └─ Loans n Advances,2,51,17,35,16,9,15,15,18,15,13,32
  └─ Other asset items,86,49,120,80,79,32,25,35,56,25,30,85
Total Assets,973,1001,1125,1297,1380,1388,1449,1505,1543,1651,1859,2134
