Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4.78,4.78,5.60,5.60,5.60,5.60,5.60
Reserves,9.03,11.42,18.55,19.58,19.76,19.90,22.62
Borrowings,6.40,5.38,5.07,4.21,1.05,3.53,4.68
  └─ Long term Borrowings,1.08,0.49,0.12,0.00,0.00,0.00,0.06
  └─ Short term Borrowings,4.92,4.88,4.95,4.21,1.05,3.53,4.62
  └─ Other Borrowings,0.40,0.01,0.00,0.00,0.00,0.00,
Other Liabilities,10.26,15.38,15.88,13.84,14.93,15.37,19.96
  └─ Trade Payables,4.45,6.46,6.38,6.58,6.04,6.06,11.33
  └─ Advance from Customers,4.51,6.71,6.93,4.92,6.06,4.91,
  └─ Other liability items,1.30,2.21,2.57,2.34,2.83,4.40,8.63
Total Liabilities,30.47,36.96,45.10,43.23,41.34,44.40,52.86
Fixed Assets,6.49,13.61,16.83,16.44,16.33,15.46,11.76
  └─ Land,4.17,4.20,4.20,4.20,4.20,4.20,
  └─ Building,2.15,7.33,10.23,10.39,10.40,10.40,
  └─ Plant Machinery,0.21,0.25,0.44,0.48,1.27,1.27,
  └─ Equipments,0.27,0.30,0.37,0.50,0.51,0.52,
  └─ Computers,0.12,0.30,0.37,0.41,0.41,0.44,
  └─ Furniture n fittings,0.43,1.71,2.50,2.53,2.56,2.56,
  └─ Vehicles,0.52,1.27,1.27,1.27,1.27,1.27,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.01
  └─ Other fixed assets,0.00,0.00,-0.01,0.12,0.11,0.12,
  └─ Gross Block,7.87,15.36,19.37,19.90,20.73,20.78,
  └─ Accumulated Depreciation,1.37,1.74,2.54,3.46,4.40,5.31,
CWIP,5.06,0.23,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.02,0.03,0.02,0.61,0.40,0.16
Other Assets,18.92,23.10,28.24,26.77,24.40,28.54,40.94
  └─ Inventories,11.31,11.12,12.72,13.45,11.13,12.96,15.63
  └─ Trade receivables,1.57,1.48,2.77,1.59,2.65,1.81,4.45
  └─ Cash Equivalents,1.52,5.75,8.11,7.37,3.16,8.74,4.43
  └─ Loans n Advances,0.18,0.26,0.05,0.05,1.04,0.56,10.61
  └─ Other asset items,4.34,4.49,4.59,4.31,6.42,4.47,5.82
Total Assets,30.47,36.96,45.10,43.23,41.34,44.40,52.86
