Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,43,51,51,51,51,69,69,71
Reserves,240,231,225,217,208,208,232,249
Borrowings,0,10,14,22,22,5,18,15
  └─ Long term Borrowings,0.06,2.43,1.93,1.93,1.80,0.00,0.00,0.00
  └─ Short term Borrowings,0.04,7.57,8.61,16.14,16.73,5.34,18.13,14.55
  └─ Lease Liabilities,0.00,0.00,3.96,3.96,3.96,0.00,0.00,0.00
  └─ Other Borrowings,0.04,0.04,-0.01,0.00,0.00,0.00,0.00,
Other Liabilities,18,15,14,18,22,23,28,18
  └─ Non controlling int,7.03,0.21,-0.07,0.89,0.35,2.04,2.70,-2.03
  └─ Trade Payables,0.00,0.00,0.80,1.23,2.34,1.17,4.02,1.56
  └─ Advance from Customers,0.70,0.70,0.02,0.00,0.00,0.00,0.00,
  └─ Other liability items,10.09,13.98,13.37,16.16,18.85,19.79,21.27,18.71
Total Liabilities,301,306,304,308,303,305,347,353
Fixed Assets,261,268,268,268,264,262,270,308
  └─ Land,3,0,7,7,7,3,11,
  └─ Building,0,0,0,0,0,0,0,
  └─ Plant Machinery,0,0,0,0,0,0,0,
  └─ Equipments,0,0,0,0,0,0,0,
  └─ Computers,0,0,0,0,0,0,0,
  └─ Furniture n fittings,0,0,0,0,0,0,0,
  └─ Vehicles,0,0,0,0,0,0,0,
  └─ Intangible Assets,257,261,261,261,257,259,259,259
  └─ Other fixed assets,0,7,0,0,0,0,-0,
  └─ Gross Block,261,269,269,269,265,263,270,
  └─ Accumulated Depreciation,0,0,1,0,1,1,1,
CWIP,27,27,27,32,33,33,61,32
Investments,0,0,0,1,1,0,4,2
Other Assets,14,11,9,6,6,11,13,11
  └─ Inventories,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36
  └─ Cash Equivalents,0.14,0.16,0.16,0.37,0.03,0.01,1.21,0.82
  └─ Loans n Advances,7.75,0.49,0.01,0.09,0.16,0.23,0.21,0.10
  └─ Other asset items,5.73,10.54,8.59,5.87,5.81,10.60,11.98,9.89
Total Assets,301,306,304,308,303,305,347,353
