Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,105.00,105.00,
Reserves,96.49,91.58,92.10,96.64,90.48,87.31,101.08,115.45,124.76,137.56,167.67,170.89,
Borrowings,37.22,31.28,33.63,25.88,32.40,8.66,34.40,30.11,32.48,30.22,34.64,36.63,
  └─ Long term Borrowings,0.00,0.20,0.15,0.10,1.19,1.57,0.00,0.00,0.00,0.00,0.00,36.63,
  └─ Short term Borrowings,35.71,31.03,33.42,25.73,31.21,7.09,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,1.51,0.05,0.06,0.05,0.00,0.00,34.40,30.11,32.48,30.22,34.64,,
Other Liabilities,29.80,35.96,39.89,30.44,14.56,29.53,36.97,45.10,36.02,76.91,65.29,63.82,
  └─ Trade Payables,13,18,13,15,12,28,36,45,35,0,1,0,
  └─ Advance from Customers,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Other liability items,17,18,27,16,2,2,1,0,1,76,65,63,
Total Liabilities,247.51,242.82,249.62,236.96,221.44,209.50,256.45,274.66,277.26,328.69,372.60,376.34,
Fixed Assets,11.67,11.11,18.26,19.60,21.36,18.73,16.58,13.80,13.12,10.12,7.61,26.51,
  └─ Building,7.77,7.77,7.77,7.77,10.42,10.42,10.42,10.42,10.42,7.77,7.77,,
  └─ Equipments,0.99,1.00,1.06,1.07,1.08,1.08,1.12,1.23,1.25,1.36,0.51,,
  └─ Computers,1.93,2.05,2.20,2.31,2.35,2.35,1.16,1.37,1.43,1.58,1.57,,
  └─ Furniture n fittings,3.82,3.82,3.83,3.86,3.90,3.92,3.92,4.06,4.08,4.09,3.16,,
  └─ Vehicles,1.51,1.86,1.86,1.86,1.86,1.86,1.86,1.86,1.86,0.00,0.00,,
  └─ Intangible Assets,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,0.00,0.01,
  └─ Other fixed assets,3.15,3.14,11.03,12.98,12.76,10.72,9.04,6.45,6.47,6.45,5.46,,
  └─ Gross Block,20.66,21.13,29.24,31.34,33.86,31.84,29.01,26.88,27.00,22.74,18.47,,
  └─ Accumulated Depreciation,8.99,10.02,10.98,11.74,12.51,13.10,12.43,13.07,13.88,12.61,10.86,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.95,0.00,
Investments,15.58,13.58,1.00,3.39,1.71,1.03,1.41,1.67,1.48,3.03,5.63,6.56,
Other Assets,220.26,218.13,230.36,213.97,198.37,189.74,238.46,259.19,262.66,315.54,340.41,343.27,
  └─ Inventories,3,5,2,3,1,1,1,0,0,11,43,36,
  └─ Trade receivables,44,43,40,24,4,6,6,6,4,10,5,11,
    └─ Receivables over 6m,31.52,30.28,19.98,16.88,0.00,0.00,3.45,2.20,2.30,1.38,2.59,,42.40
    └─ Receivables under 6m,12.93,12.75,20.53,7.85,12.14,15.98,6.07,6.71,4.07,11.80,5.44,,14.97
    └─ Prov for Doubtful,-0.18,-0.18,-0.18,-0.63,-8.41,-10.00,-3.59,-2.89,-2.50,-3.09,-2.85,,-0.09
  └─ Cash Equivalents,48,49,76,80,88,69,111,132,132,136,128,124,
  └─ Loans n Advances,86,81,93,0,4,8,6,4,3,4,2,157,
  └─ Other asset items,39,40,19,107,101,105,114,117,123,155,162,16,
Total Assets,247.51,242.82,249.62,236.96,221.44,209.50,256.45,274.66,277.26,328.69,372.60,376.34,
