Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,36,38,38,38,40,40,40,40,40,40,40,42,
Reserves,73,70,71,70,115,105,93,104,102,111,118,130,
Borrowings,153,155,158,152,141,140,139,134,125,108,120,0,
  └─ Long term Borrowings,97.22,75.12,51.54,53.41,51.61,48.58,48.65,42.07,40.72,37.66,40.66,0.00,
  └─ Short term Borrowings,40.45,52.91,81.24,89.06,84.85,85.92,84.49,84.42,79.30,67.63,78.71,0.00,
  └─ Other Borrowings,15.35,26.64,24.94,9.07,4.52,5.22,5.41,7.21,5.33,2.57,1.00,,
Other Liabilities,69,89,100,94,97,109,100,106,118,120,120,247,
  └─ Non controlling int,48,51,54,55,56,55,52,54,54,57,61,62,
  └─ Trade Payables,8,17,10,16,14,28,19,21,24,23,26,32,
  └─ Advance from Customers,1,7,4,0,0,0,0,0,0,0,0,,
  └─ Other liability items,12,13,33,23,27,25,29,31,39,41,34,153,
Total Liabilities,331,351,367,353,392,393,372,382,384,379,398,418,
Fixed Assets,66,70,77,63,55,45,39,33,30,28,22,20,
  └─ Land,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,,
  └─ Building,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.63,17.60,17.60,17.60,,
  └─ Plant Machinery,102.18,106.86,106.94,109.60,112.28,112.49,112.60,112.98,113.31,115.74,104.00,,
  └─ Equipments,11.99,12.04,21.38,21.47,21.79,22.29,22.35,22.48,23.01,23.66,23.72,,
  └─ Computers,22.58,22.64,38.86,39.02,40.58,40.72,41.13,41.26,41.51,41.64,41.72,,
  └─ Furniture n fittings,35.74,41.42,50.90,50.95,51.09,51.10,51.11,51.39,51.57,51.65,51.65,,
  └─ Vehicles,3.02,2.94,2.94,3.79,3.71,3.85,3.99,4.06,4.06,4.14,4.44,,
  └─ Intangible Assets,4.99,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,2.92,
  └─ Other fixed assets,16.10,16.10,-0.01,-0.01,0.00,-0.01,0.00,0.01,0.01,-0.01,0.00,,
  └─ Gross Block,220.01,236.36,255.37,259.18,263.81,264.80,265.54,266.54,267.80,271.15,259.86,,
  └─ Accumulated Depreciation,154.30,165.91,178.84,195.81,208.94,219.53,226.99,233.09,238.31,242.66,237.79,,
CWIP,33,21,2,1,1,1,1,1,1,1,1,1,
Investments,98,106,123,159,155,153,153,125,125,125,123,120,
Other Assets,134,153,165,130,181,194,179,223,229,225,252,277,
  └─ Inventories,32,34,32,34,34,35,35,34,42,50,65,75,
  └─ Trade receivables,51,65,67,56,63,59,54,75,71,71,67,70,
    └─ Receivables over 6m,5.55,2.78,0.00,0.00,0.00,0.00,0.00,17.44,19.07,25.40,19.56,,3.76
    └─ Receivables under 6m,45.12,62.30,66.74,56.37,62.63,59.44,54.38,57.62,51.94,45.79,47.30,,44.62
  └─ Cash Equivalents,21,15,10,8,26,46,15,23,6,10,11,14,
  └─ Loans n Advances,12,14,6,4,4,6,3,20,27,21,29,0,
  └─ Other asset items,19,24,50,27,55,47,72,71,83,72,79,119,
Total Assets,331,351,367,353,392,393,372,382,384,379,398,418,
